chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,14550000,14600000,15550000,15600000,1
chr21,chr21,14550000,14600000,18950000,19000000,1
chr21,chr21,14600000,14650000,14500000,14550000,1
chr21,chr21,14600000,14650000,14600000,14650000,1
chr21,chr21,14600000,14650000,14700000,14750000,1
chr21,chr21,14600000,14650000,19850000,19900000,1
chr21,chr21,14600000,14650000,30650000,30700000,1
chr21,chr21,14600000,14650000,37850000,37900000,1
chr21,chr21,14650000,14700000,14350000,14400000,1
chr21,chr21,14650000,14700000,14650000,14700000,1
chr21,chr21,14650000,14700000,39150000,39200000,1
chr21,chr21,14700000,14750000,14300000,14350000,1
chr21,chr21,14700000,14750000,14600000,14650000,1
chr21,chr21,14700000,14750000,14700000,14750000,1
chr21,chr21,14700000,14750000,14750000,14800000,1
chr21,chr21,14700000,14750000,15350000,15400000,1
chr21,chr21,14700000,14750000,37850000,37900000,1
chr21,chr21,14750000,14800000,14050000,14100000,1
chr21,chr21,14750000,14800000,14150000,14200000,1
chr21,chr21,14750000,14800000,14700000,14750000,1
chr21,chr21,14750000,14800000,14750000,14800000,1
chr21,chr21,14750000,14800000,15150000,15200000,1
chr21,chr21,14750000,14800000,15250000,15300000,1
chr21,chr21,14750000,14800000,15300000,15350000,1
chr21,chr21,14750000,14800000,15400000,15450000,1
chr21,chr21,14750000,14800000,18950000,19000000,1
chr21,chr21,14750000,14800000,30900000,30950000,1
chr21,chr21,14800000,14850000,14050000,14100000,1
chr21,chr21,14800000,14850000,14550000,14600000,1
chr21,chr21,14800000,14850000,14800000,14850000,1
chr21,chr21,14800000,14850000,15300000,15350000,1
chr21,chr21,14800000,14850000,15450000,15500000,1
chr21,chr21,14800000,14850000,15550000,15600000,1
chr21,chr21,14800000,14850000,18250000,18300000,1
chr21,chr21,14800000,14850000,18950000,19000000,1
chr21,chr21,14850000,14900000,14850000,14900000,1
chr21,chr21,14850000,14900000,14950000,15000000,1
chr21,chr21,14850000,14900000,15000000,15050000,1
chr21,chr21,14900000,14950000,14900000,14950000,1
chr21,chr21,14900000,14950000,37100000,37150000,1
chr21,chr21,14950000,15000000,14850000,14900000,1
chr21,chr21,14950000,15000000,14950000,15000000,1
chr21,chr21,15000000,15050000,14850000,14900000,1
chr21,chr21,15000000,15050000,15000000,15050000,1
chr21,chr21,15000000,15050000,38000000,38050000,1
chr21,chr21,15000000,15050000,39250000,39300000,1
chr21,chr21,15050000,15100000,15050000,15100000,1
chr21,chr21,15050000,15100000,15100000,15150000,1
chr21,chr21,15100000,15150000,15050000,15100000,1
chr21,chr21,15100000,15150000,15100000,15150000,1
chr21,chr21,15150000,15200000,14050000,14100000,1
chr21,chr21,15150000,15200000,14550000,14600000,1
chr21,chr21,15150000,15200000,14750000,14800000,1
chr21,chr21,15150000,15200000,15150000,15200000,1
chr21,chr21,15150000,15200000,15300000,15350000,1
chr21,chr21,15150000,15200000,15400000,15450000,1
chr21,chr21,15150000,15200000,18950000,19000000,1
chr21,chr21,15200000,15250000,15200000,15250000,1
chr21,chr21,15250000,15300000,14050000,14100000,1
chr21,chr21,15250000,15300000,14150000,14200000,1
chr21,chr21,15250000,15300000,14750000,14800000,1
chr21,chr21,15250000,15300000,15250000,15300000,1
chr21,chr21,15250000,15300000,15300000,15350000,1
chr21,chr21,15250000,15300000,15400000,15450000,1
chr21,chr21,15250000,15300000,15550000,15600000,1
chr21,chr21,15250000,15300000,16700000,16750000,1
chr21,chr21,15250000,15300000,18250000,18300000,1
chr21,chr21,15250000,15300000,18950000,19000000,1
chr21,chr21,15250000,15300000,30900000,30950000,1
chr21,chr21,15300000,15350000,14050000,14100000,1
chr21,chr21,15300000,15350000,14550000,14600000,1
chr21,chr21,15300000,15350000,14750000,14800000,1
chr21,chr21,15300000,15350000,14800000,14850000,1
chr21,chr21,15300000,15350000,15150000,15200000,1
chr21,chr21,15300000,15350000,15250000,15300000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15300000,15350000,15400000,15450000,1
chr21,chr21,15300000,15350000,15550000,15600000,1
chr21,chr21,15300000,15350000,18950000,19000000,1
chr21,chr21,15300000,15350000,37850000,37900000,1
chr21,chr21,15350000,15400000,14300000,14350000,1
chr21,chr21,15350000,15400000,14700000,14750000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15400000,15450000,14050000,14100000,1
chr21,chr21,15400000,15450000,14150000,14200000,1
chr21,chr21,15400000,15450000,14750000,14800000,1
chr21,chr21,15400000,15450000,15150000,15200000,1
chr21,chr21,15400000,15450000,15250000,15300000,1
chr21,chr21,15400000,15450000,15300000,15350000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15400000,15450000,18950000,19000000,1
chr21,chr21,15450000,15500000,14800000,14850000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15500000,15550000,14350000,14400000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15550000,15600000,14050000,14100000,1
chr21,chr21,15550000,15600000,14550000,14600000,1
chr21,chr21,15550000,15600000,14800000,14850000,1
chr21,chr21,15550000,15600000,15250000,15300000,1
chr21,chr21,15550000,15600000,15300000,15350000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,18250000,18300000,1
chr21,chr21,15550000,15600000,18950000,19000000,1
chr21,chr21,15550000,15600000,37850000,37900000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,31300000,31350000,1
chr21,chr21,15600000,15650000,39250000,39300000,1
chr21,chr21,15600000,15650000,39400000,39450000,1
chr21,chr21,15600000,15650000,39800000,39850000,1
chr21,chr21,15650000,15700000,14500000,14550000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,15950000,16000000,1
chr21,chr21,15650000,15700000,19850000,19900000,1
chr21,chr21,15650000,15700000,30850000,30900000,1
chr21,chr21,15650000,15700000,36650000,36700000,1
chr21,chr21,15650000,15700000,38500000,38550000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15700000,15750000,20000000,20050000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15800000,15850000,14200000,14250000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15800000,15850000,30850000,30900000,1
chr21,chr21,15800000,15850000,31050000,31100000,1
chr21,chr21,15800000,15850000,39550000,39600000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15850000,15900000,19900000,19950000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15950000,16000000,15650000,15700000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,19850000,19900000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16150000,16200000,1
chr21,chr21,16100000,16150000,17500000,17550000,1
chr21,chr21,16100000,16150000,38500000,38550000,1
chr21,chr21,16150000,16200000,16100000,16150000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16300000,16350000,16400000,16450000,1
chr21,chr21,16300000,16350000,16450000,16500000,1
chr21,chr21,16300000,16350000,16500000,16550000,1
chr21,chr21,16300000,16350000,16600000,16650000,1
chr21,chr21,16300000,16350000,16650000,16700000,1
chr21,chr21,16300000,16350000,16800000,16850000,1
chr21,chr21,16300000,16350000,17050000,17100000,1
chr21,chr21,16300000,16350000,17600000,17650000,1
chr21,chr21,16300000,16350000,17700000,17750000,1
chr21,chr21,16300000,16350000,17750000,17800000,1
chr21,chr21,16300000,16350000,19000000,19050000,1
chr21,chr21,16300000,16350000,19050000,19100000,1
chr21,chr21,16300000,16350000,19550000,19600000,1
chr21,chr21,16300000,16350000,39700000,39750000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16400000,16450000,16300000,16350000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,17700000,17750000,1
chr21,chr21,16400000,16450000,17750000,17800000,1
chr21,chr21,16400000,16450000,19000000,19050000,1
chr21,chr21,16400000,16450000,19550000,19600000,1
chr21,chr21,16400000,16450000,19600000,19650000,1
chr21,chr21,16400000,16450000,19650000,19700000,1
chr21,chr21,16400000,16450000,20100000,20150000,1
chr21,chr21,16450000,16500000,16300000,16350000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,16500000,16550000,1
chr21,chr21,16450000,16500000,16600000,16650000,1
chr21,chr21,16450000,16500000,16650000,16700000,1
chr21,chr21,16450000,16500000,16800000,16850000,1
chr21,chr21,16450000,16500000,17000000,17050000,1
chr21,chr21,16450000,16500000,17750000,17800000,1
chr21,chr21,16450000,16500000,19000000,19050000,1
chr21,chr21,16500000,16550000,16300000,16350000,1
chr21,chr21,16500000,16550000,16450000,16500000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16500000,16550000,16600000,16650000,1
chr21,chr21,16500000,16550000,16650000,16700000,1
chr21,chr21,16500000,16550000,16800000,16850000,1
chr21,chr21,16500000,16550000,17000000,17050000,1
chr21,chr21,16500000,16550000,17750000,17800000,1
chr21,chr21,16500000,16550000,39700000,39750000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,20000000,20050000,1
chr21,chr21,16600000,16650000,16300000,16350000,1
chr21,chr21,16600000,16650000,16450000,16500000,1
chr21,chr21,16600000,16650000,16500000,16550000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,16650000,16700000,1
chr21,chr21,16600000,16650000,16800000,16850000,1
chr21,chr21,16600000,16650000,17750000,17800000,1
chr21,chr21,16650000,16700000,16300000,16350000,1
chr21,chr21,16650000,16700000,16450000,16500000,1
chr21,chr21,16650000,16700000,16500000,16550000,1
chr21,chr21,16650000,16700000,16600000,16650000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16700000,16750000,14150000,14200000,1
chr21,chr21,16700000,16750000,15250000,15300000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,30900000,30950000,1
chr21,chr21,16700000,16750000,30950000,31000000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16800000,16850000,16300000,16350000,1
chr21,chr21,16800000,16850000,16450000,16500000,1
chr21,chr21,16800000,16850000,16500000,16550000,1
chr21,chr21,16800000,16850000,16600000,16650000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16800000,16850000,17000000,17050000,1
chr21,chr21,16800000,16850000,17600000,17650000,1
chr21,chr21,16800000,16850000,17750000,17800000,1
chr21,chr21,16800000,16850000,39700000,39750000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,17000000,17050000,16450000,16500000,1
chr21,chr21,17000000,17050000,16500000,16550000,1
chr21,chr21,17000000,17050000,16800000,16850000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17000000,17050000,17750000,17800000,1
chr21,chr21,17050000,17100000,16300000,16350000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17050000,17100000,17600000,17650000,1
chr21,chr21,17050000,17100000,17700000,17750000,1
chr21,chr21,17050000,17100000,19050000,19100000,1
chr21,chr21,17050000,17100000,36650000,36700000,1
chr21,chr21,17050000,17100000,39500000,39550000,1
chr21,chr21,17050000,17100000,39650000,39700000,1
chr21,chr21,17050000,17100000,39700000,39750000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,17400000,17450000,1
chr21,chr21,17350000,17400000,19400000,19450000,1
chr21,chr21,17350000,17400000,19750000,19800000,1
chr21,chr21,17350000,17400000,19950000,20000000,1
chr21,chr21,17350000,17400000,38150000,38200000,1
chr21,chr21,17350000,17400000,39850000,39900000,1
chr21,chr21,17400000,17450000,17350000,17400000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,17550000,17600000,1
chr21,chr21,17400000,17450000,19250000,19300000,1
chr21,chr21,17400000,17450000,19950000,20000000,1
chr21,chr21,17400000,17450000,38150000,38200000,1
chr21,chr21,17400000,17450000,38300000,38350000,1
chr21,chr21,17400000,17450000,39050000,39100000,1
chr21,chr21,17400000,17450000,39850000,39900000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17500000,17550000,16100000,16150000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,17700000,17750000,1
chr21,chr21,17500000,17550000,36650000,36700000,1
chr21,chr21,17500000,17550000,38500000,38550000,1
chr21,chr21,17500000,17550000,39500000,39550000,1
chr21,chr21,17500000,17550000,39650000,39700000,1
chr21,chr21,17550000,17600000,17400000,17450000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17550000,17600000,19250000,19300000,1
chr21,chr21,17550000,17600000,19500000,19550000,1
chr21,chr21,17550000,17600000,19950000,20000000,1
chr21,chr21,17550000,17600000,30550000,30600000,1
chr21,chr21,17550000,17600000,38150000,38200000,1
chr21,chr21,17550000,17600000,39850000,39900000,1
chr21,chr21,17600000,17650000,16300000,16350000,1
chr21,chr21,17600000,17650000,16800000,16850000,1
chr21,chr21,17600000,17650000,17050000,17100000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,17700000,17750000,1
chr21,chr21,17600000,17650000,19050000,19100000,1
chr21,chr21,17600000,17650000,19550000,19600000,1
chr21,chr21,17600000,17650000,36650000,36700000,1
chr21,chr21,17600000,17650000,39700000,39750000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,18650000,18700000,1
chr21,chr21,17650000,17700000,18700000,18750000,1
chr21,chr21,17650000,17700000,19150000,19200000,1
chr21,chr21,17650000,17700000,19300000,19350000,1
chr21,chr21,17650000,17700000,19500000,19550000,1
chr21,chr21,17650000,17700000,19600000,19650000,1
chr21,chr21,17650000,17700000,19650000,19700000,1
chr21,chr21,17650000,17700000,19750000,19800000,1
chr21,chr21,17700000,17750000,16300000,16350000,1
chr21,chr21,17700000,17750000,16400000,16450000,1
chr21,chr21,17700000,17750000,17050000,17100000,1
chr21,chr21,17700000,17750000,17500000,17550000,1
chr21,chr21,17700000,17750000,17600000,17650000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17700000,17750000,18650000,18700000,1
chr21,chr21,17700000,17750000,19000000,19050000,1
chr21,chr21,17700000,17750000,19050000,19100000,1
chr21,chr21,17700000,17750000,19550000,19600000,1
chr21,chr21,17700000,17750000,19650000,19700000,1
chr21,chr21,17700000,17750000,36650000,36700000,1
chr21,chr21,17700000,17750000,39650000,39700000,1
chr21,chr21,17700000,17750000,39700000,39750000,1
chr21,chr21,17750000,17800000,16300000,16350000,1
chr21,chr21,17750000,17800000,16400000,16450000,1
chr21,chr21,17750000,17800000,16450000,16500000,1
chr21,chr21,17750000,17800000,16500000,16550000,1
chr21,chr21,17750000,17800000,16600000,16650000,1
chr21,chr21,17750000,17800000,16800000,16850000,1
chr21,chr21,17750000,17800000,17000000,17050000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17750000,17800000,19000000,19050000,1
chr21,chr21,17750000,17800000,20100000,20150000,1
chr21,chr21,17750000,17800000,39700000,39750000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17800000,17850000,17850000,17900000,1
chr21,chr21,17800000,17850000,18450000,18500000,1
chr21,chr21,17800000,17850000,18750000,18800000,1
chr21,chr21,17800000,17850000,18850000,18900000,1
chr21,chr21,17800000,17850000,19200000,19250000,1
chr21,chr21,17850000,17900000,17800000,17850000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17850000,17900000,18750000,18800000,1
chr21,chr21,17850000,17900000,19200000,19250000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,18300000,18350000,1
chr21,chr21,17900000,17950000,19600000,19650000,1
chr21,chr21,17900000,17950000,31450000,31500000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,18500000,18550000,1
chr21,chr21,17950000,18000000,40100000,40150000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,18050000,18100000,1
chr21,chr21,18000000,18050000,18150000,18200000,1
chr21,chr21,18000000,18050000,18450000,18500000,1
chr21,chr21,18000000,18050000,18850000,18900000,1
chr21,chr21,18000000,18050000,40800000,40850000,1
chr21,chr21,18050000,18100000,18000000,18050000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18050000,18100000,18150000,18200000,1
chr21,chr21,18050000,18100000,18350000,18400000,1
chr21,chr21,18050000,18100000,40800000,40850000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18150000,18200000,18000000,18050000,1
chr21,chr21,18150000,18200000,18050000,18100000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18150000,18200000,18450000,18500000,1
chr21,chr21,18150000,18200000,18850000,18900000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18250000,18300000,14150000,14200000,1
chr21,chr21,18250000,18300000,14450000,14500000,1
chr21,chr21,18250000,18300000,14800000,14850000,1
chr21,chr21,18250000,18300000,15250000,15300000,1
chr21,chr21,18250000,18300000,15550000,15600000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,18950000,19000000,1
chr21,chr21,18300000,18350000,17900000,17950000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,18450000,18500000,1
chr21,chr21,18300000,18350000,18850000,18900000,1
chr21,chr21,18300000,18350000,19600000,19650000,1
chr21,chr21,18300000,18350000,31450000,31500000,1
chr21,chr21,18350000,18400000,18050000,18100000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,18600000,18650000,1
chr21,chr21,18350000,18400000,40800000,40850000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18450000,18500000,17800000,17850000,1
chr21,chr21,18450000,18500000,18000000,18050000,1
chr21,chr21,18450000,18500000,18150000,18200000,1
chr21,chr21,18450000,18500000,18300000,18350000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18450000,18500000,18750000,18800000,1
chr21,chr21,18450000,18500000,18850000,18900000,1
chr21,chr21,18450000,18500000,31450000,31500000,1
chr21,chr21,18500000,18550000,17950000,18000000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18600000,18650000,18350000,18400000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18650000,18700000,17650000,17700000,1
chr21,chr21,18650000,18700000,17700000,17750000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,18700000,18750000,1
chr21,chr21,18650000,18700000,19150000,19200000,1
chr21,chr21,18650000,18700000,19300000,19350000,1
chr21,chr21,18650000,18700000,19550000,19600000,1
chr21,chr21,18650000,18700000,19600000,19650000,1
chr21,chr21,18650000,18700000,19650000,19700000,1
chr21,chr21,18650000,18700000,19750000,19800000,1
chr21,chr21,18700000,18750000,17650000,17700000,1
chr21,chr21,18700000,18750000,18650000,18700000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,19300000,19350000,1
chr21,chr21,18700000,18750000,19450000,19500000,1
chr21,chr21,18700000,18750000,19500000,19550000,1
chr21,chr21,18700000,18750000,19600000,19650000,1
chr21,chr21,18700000,18750000,19650000,19700000,1
chr21,chr21,18700000,18750000,19750000,19800000,1
chr21,chr21,18750000,18800000,17800000,17850000,1
chr21,chr21,18750000,18800000,17850000,17900000,1
chr21,chr21,18750000,18800000,18450000,18500000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,18850000,18900000,1
chr21,chr21,18750000,18800000,19200000,19250000,1
chr21,chr21,18750000,18800000,41650000,41700000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18850000,18900000,17800000,17850000,1
chr21,chr21,18850000,18900000,18000000,18050000,1
chr21,chr21,18850000,18900000,18150000,18200000,1
chr21,chr21,18850000,18900000,18300000,18350000,1
chr21,chr21,18850000,18900000,18450000,18500000,1
chr21,chr21,18850000,18900000,18750000,18800000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,31450000,31500000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18950000,19000000,14050000,14100000,1
chr21,chr21,18950000,19000000,14150000,14200000,1
chr21,chr21,18950000,19000000,14550000,14600000,1
chr21,chr21,18950000,19000000,14750000,14800000,1
chr21,chr21,18950000,19000000,14800000,14850000,1
chr21,chr21,18950000,19000000,15150000,15200000,1
chr21,chr21,18950000,19000000,15250000,15300000,1
chr21,chr21,18950000,19000000,15300000,15350000,1
chr21,chr21,18950000,19000000,15400000,15450000,1
chr21,chr21,18950000,19000000,15550000,15600000,1
chr21,chr21,18950000,19000000,18250000,18300000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,18950000,19000000,37850000,37900000,1
chr21,chr21,19000000,19050000,16300000,16350000,1
chr21,chr21,19000000,19050000,16400000,16450000,1
chr21,chr21,19000000,19050000,16450000,16500000,1
chr21,chr21,19000000,19050000,17700000,17750000,1
chr21,chr21,19000000,19050000,17750000,17800000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19550000,19600000,1
chr21,chr21,19000000,19050000,19650000,19700000,1
chr21,chr21,19000000,19050000,20100000,20150000,1
chr21,chr21,19050000,19100000,16300000,16350000,1
chr21,chr21,19050000,19100000,17050000,17100000,1
chr21,chr21,19050000,19100000,17600000,17650000,1
chr21,chr21,19050000,19100000,17700000,17750000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19050000,19100000,19850000,19900000,1
chr21,chr21,19050000,19100000,36650000,36700000,1
chr21,chr21,19050000,19100000,39650000,39700000,1
chr21,chr21,19050000,19100000,39700000,39750000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19150000,19200000,17650000,17700000,1
chr21,chr21,19150000,19200000,18650000,18700000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19150000,19200000,19550000,19600000,1
chr21,chr21,19150000,19200000,19600000,19650000,1
chr21,chr21,19200000,19250000,17800000,17850000,1
chr21,chr21,19200000,19250000,17850000,17900000,1
chr21,chr21,19200000,19250000,18750000,18800000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19250000,19300000,17400000,17450000,1
chr21,chr21,19250000,19300000,17550000,17600000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19250000,19300000,19500000,19550000,1
chr21,chr21,19250000,19300000,19950000,20000000,1
chr21,chr21,19250000,19300000,30550000,30600000,1
chr21,chr21,19250000,19300000,38150000,38200000,1
chr21,chr21,19250000,19300000,38600000,38650000,1
chr21,chr21,19250000,19300000,39850000,39900000,1
chr21,chr21,19300000,19350000,17650000,17700000,1
chr21,chr21,19300000,19350000,18650000,18700000,1
chr21,chr21,19300000,19350000,18700000,18750000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,19500000,19550000,1
chr21,chr21,19300000,19350000,19750000,19800000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19400000,19450000,17350000,17400000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19400000,19450000,19450000,19500000,1
