chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,16000000,16050000,15750000,15800000,1
chr21,chr21,16000000,16050000,15950000,16000000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16200000,16250000,1
chr21,chr21,16100000,16150000,16300000,16350000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16200000,16250000,16100000,16150000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16200000,16250000,16300000,16350000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16100000,16150000,1
chr21,chr21,16300000,16350000,16200000,16250000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16300000,16350000,19250000,19300000,1
chr21,chr21,16300000,16350000,19350000,19400000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,17500000,17550000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16650000,16700000,16800000,16850000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,16950000,17000000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16800000,16850000,16650000,16700000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16950000,17000000,16700000,16750000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17000000,17050000,17050000,17100000,1
chr21,chr21,17000000,17050000,17450000,17500000,1
chr21,chr21,17050000,17100000,17000000,17050000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,17800000,17850000,1
chr21,chr21,17450000,17500000,17000000,17050000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17500000,17550000,16550000,16600000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,17800000,17850000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,17750000,17800000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17700000,17750000,18800000,18850000,1
chr21,chr21,17700000,17750000,20500000,20550000,1
chr21,chr21,17700000,17750000,22100000,22150000,1
chr21,chr21,17700000,17750000,22950000,23000000,1
chr21,chr21,17750000,17800000,17650000,17700000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17800000,17850000,17400000,17450000,1
chr21,chr21,17800000,17850000,17600000,17650000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17850000,17900000,18450000,18500000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,18350000,18400000,1
chr21,chr21,17950000,18000000,19600000,19650000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,18100000,18150000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18050000,18100000,18150000,18200000,1
chr21,chr21,18100000,18150000,18000000,18050000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18100000,18150000,18250000,18300000,1
chr21,chr21,18100000,18150000,19850000,19900000,1
chr21,chr21,18150000,18200000,18050000,18100000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18150000,18200000,18300000,18350000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18200000,18250000,20400000,20450000,1
chr21,chr21,18200000,18250000,20800000,20850000,1
chr21,chr21,18200000,18250000,22500000,22550000,1
chr21,chr21,18200000,18250000,24200000,24250000,1
chr21,chr21,18200000,18250000,24550000,24600000,1
chr21,chr21,18200000,18250000,24650000,24700000,1
chr21,chr21,18250000,18300000,18100000,18150000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,19850000,19900000,1
chr21,chr21,18300000,18350000,18150000,18200000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,19600000,19650000,1
chr21,chr21,18350000,18400000,17950000,18000000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,19600000,19650000,1
chr21,chr21,18350000,18400000,19650000,19700000,1
chr21,chr21,18350000,18400000,19850000,19900000,1
chr21,chr21,18400000,18450000,14950000,15000000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,19800000,19850000,1
chr21,chr21,18400000,18450000,22650000,22700000,1
chr21,chr21,18400000,18450000,22700000,22750000,1
chr21,chr21,18400000,18450000,22750000,22800000,1
chr21,chr21,18450000,18500000,17850000,17900000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18450000,18500000,23500000,23550000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,18900000,18950000,1
chr21,chr21,18600000,18650000,18950000,19000000,1
chr21,chr21,18600000,18650000,19000000,19050000,1
chr21,chr21,18600000,18650000,20200000,20250000,1
chr21,chr21,18600000,18650000,23600000,23650000,1
chr21,chr21,18600000,18650000,25150000,25200000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,23500000,23550000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,20700000,20750000,1
chr21,chr21,18700000,18750000,20850000,20900000,1
chr21,chr21,18700000,18750000,21600000,21650000,1
chr21,chr21,18700000,18750000,21650000,21700000,1
chr21,chr21,18700000,18750000,21750000,21800000,1
chr21,chr21,18700000,18750000,21900000,21950000,1
chr21,chr21,18700000,18750000,23050000,23100000,1
chr21,chr21,18700000,18750000,23100000,23150000,1
chr21,chr21,18700000,18750000,27400000,27450000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,21400000,21450000,1
chr21,chr21,18750000,18800000,22000000,22050000,1
chr21,chr21,18750000,18800000,23200000,23250000,1
chr21,chr21,18750000,18800000,23400000,23450000,1
chr21,chr21,18750000,18800000,23450000,23500000,1
chr21,chr21,18750000,18800000,25250000,25300000,1
chr21,chr21,18800000,18850000,17700000,17750000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,20750000,20800000,1
chr21,chr21,18800000,18850000,22100000,22150000,1
chr21,chr21,18800000,18850000,22950000,23000000,1
chr21,chr21,18850000,18900000,14500000,14550000,1
chr21,chr21,18850000,18900000,14850000,14900000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,19000000,19050000,1
chr21,chr21,18850000,18900000,19050000,19100000,1
chr21,chr21,18850000,18900000,19400000,19450000,1
chr21,chr21,18850000,18900000,19950000,20000000,1
chr21,chr21,18850000,18900000,20100000,20150000,1
chr21,chr21,18850000,18900000,20200000,20250000,1
chr21,chr21,18850000,18900000,20250000,20300000,1
chr21,chr21,18850000,18900000,21950000,22000000,1
chr21,chr21,18900000,18950000,18600000,18650000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18900000,18950000,18950000,19000000,1
chr21,chr21,18900000,18950000,19000000,19050000,1
chr21,chr21,18900000,18950000,19400000,19450000,1
chr21,chr21,18900000,18950000,20200000,20250000,1
chr21,chr21,18950000,19000000,18600000,18650000,1
chr21,chr21,18950000,19000000,18900000,18950000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,18950000,19000000,19000000,19050000,1
chr21,chr21,18950000,19000000,20200000,20250000,1
chr21,chr21,18950000,19000000,25150000,25200000,1
chr21,chr21,19000000,19050000,14500000,14550000,1
chr21,chr21,19000000,19050000,18600000,18650000,1
chr21,chr21,19000000,19050000,18850000,18900000,1
chr21,chr21,19000000,19050000,18900000,18950000,1
chr21,chr21,19000000,19050000,18950000,19000000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19050000,19100000,1
chr21,chr21,19000000,19050000,19400000,19450000,1
chr21,chr21,19000000,19050000,20100000,20150000,1
chr21,chr21,19000000,19050000,20200000,20250000,1
chr21,chr21,19000000,19050000,22850000,22900000,1
chr21,chr21,19000000,19050000,25150000,25200000,1
chr21,chr21,19050000,19100000,14500000,14550000,1
chr21,chr21,19050000,19100000,14850000,14900000,1
chr21,chr21,19050000,19100000,18850000,18900000,1
chr21,chr21,19050000,19100000,19000000,19050000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19050000,19100000,19400000,19450000,1
chr21,chr21,19050000,19100000,20000000,20050000,1
chr21,chr21,19050000,19100000,20100000,20150000,1
chr21,chr21,19050000,19100000,20250000,20300000,1
chr21,chr21,19100000,19150000,14450000,14500000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19100000,19150000,19150000,19200000,1
chr21,chr21,19150000,19200000,14450000,14500000,1
chr21,chr21,19150000,19200000,14750000,14800000,1
chr21,chr21,19150000,19200000,19100000,19150000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19150000,19200000,19200000,19250000,1
chr21,chr21,19200000,19250000,19150000,19200000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19200000,19250000,19300000,19350000,1
chr21,chr21,19200000,19250000,19500000,19550000,1
chr21,chr21,19200000,19250000,19550000,19600000,1
chr21,chr21,19200000,19250000,19650000,19700000,1
chr21,chr21,19200000,19250000,20900000,20950000,1
chr21,chr21,19200000,19250000,33050000,33100000,1
chr21,chr21,19250000,19300000,14850000,14900000,1
chr21,chr21,19250000,19300000,16300000,16350000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19250000,19300000,19350000,19400000,1
chr21,chr21,19250000,19300000,19500000,19550000,1
chr21,chr21,19250000,19300000,19550000,19600000,1
chr21,chr21,19250000,19300000,19600000,19650000,1
chr21,chr21,19250000,19300000,20050000,20100000,1
chr21,chr21,19250000,19300000,20900000,20950000,1
chr21,chr21,19300000,19350000,19200000,19250000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,19500000,19550000,1
chr21,chr21,19300000,19350000,19550000,19600000,1
chr21,chr21,19300000,19350000,19650000,19700000,1
chr21,chr21,19300000,19350000,19700000,19750000,1
chr21,chr21,19300000,19350000,20000000,20050000,1
chr21,chr21,19300000,19350000,20300000,20350000,1
chr21,chr21,19300000,19350000,20900000,20950000,1
chr21,chr21,19300000,19350000,33050000,33100000,1
chr21,chr21,19350000,19400000,16300000,16350000,1
chr21,chr21,19350000,19400000,19250000,19300000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19350000,19400000,20050000,20100000,1
chr21,chr21,19400000,19450000,14850000,14900000,1
chr21,chr21,19400000,19450000,18850000,18900000,1
chr21,chr21,19400000,19450000,18900000,18950000,1
chr21,chr21,19400000,19450000,19000000,19050000,1
chr21,chr21,19400000,19450000,19050000,19100000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19400000,19450000,20050000,20100000,1
chr21,chr21,19450000,19500000,19450000,19500000,1
chr21,chr21,19500000,19550000,19200000,19250000,1
chr21,chr21,19500000,19550000,19250000,19300000,1
chr21,chr21,19500000,19550000,19300000,19350000,1
chr21,chr21,19500000,19550000,19500000,19550000,1
chr21,chr21,19500000,19550000,19550000,19600000,1
chr21,chr21,19500000,19550000,19650000,19700000,1
chr21,chr21,19500000,19550000,19700000,19750000,1
chr21,chr21,19500000,19550000,20000000,20050000,1
chr21,chr21,19500000,19550000,20050000,20100000,1
chr21,chr21,19500000,19550000,20900000,20950000,1
chr21,chr21,19550000,19600000,19200000,19250000,1
chr21,chr21,19550000,19600000,19250000,19300000,1
chr21,chr21,19550000,19600000,19300000,19350000,1
chr21,chr21,19550000,19600000,19500000,19550000,1
chr21,chr21,19550000,19600000,19550000,19600000,1
chr21,chr21,19550000,19600000,19650000,19700000,1
chr21,chr21,19550000,19600000,19700000,19750000,1
chr21,chr21,19550000,19600000,20000000,20050000,1
chr21,chr21,19550000,19600000,20300000,20350000,1
chr21,chr21,19550000,19600000,20350000,20400000,1
chr21,chr21,19550000,19600000,20900000,20950000,1
chr21,chr21,19550000,19600000,33050000,33100000,1
chr21,chr21,19600000,19650000,14850000,14900000,1
chr21,chr21,19600000,19650000,17950000,18000000,1
chr21,chr21,19600000,19650000,18300000,18350000,1
chr21,chr21,19600000,19650000,18350000,18400000,1
chr21,chr21,19600000,19650000,19250000,19300000,1
chr21,chr21,19600000,19650000,19600000,19650000,1
chr21,chr21,19650000,19700000,18350000,18400000,1
chr21,chr21,19650000,19700000,19200000,19250000,1
chr21,chr21,19650000,19700000,19300000,19350000,1
chr21,chr21,19650000,19700000,19500000,19550000,1
chr21,chr21,19650000,19700000,19550000,19600000,1
chr21,chr21,19650000,19700000,19650000,19700000,1
chr21,chr21,19650000,19700000,19850000,19900000,1
chr21,chr21,19650000,19700000,20900000,20950000,1
chr21,chr21,19650000,19700000,33050000,33100000,1
chr21,chr21,19700000,19750000,14500000,14550000,1
chr21,chr21,19700000,19750000,19300000,19350000,1
chr21,chr21,19700000,19750000,19500000,19550000,1
chr21,chr21,19700000,19750000,19550000,19600000,1
chr21,chr21,19700000,19750000,19700000,19750000,1
chr21,chr21,19700000,19750000,20000000,20050000,1
chr21,chr21,19700000,19750000,20250000,20300000,1
chr21,chr21,19700000,19750000,20300000,20350000,1
chr21,chr21,19700000,19750000,20900000,20950000,1
chr21,chr21,19700000,19750000,22050000,22100000,1
chr21,chr21,19750000,19800000,19750000,19800000,1
chr21,chr21,19750000,19800000,20150000,20200000,1
chr21,chr21,19750000,19800000,20500000,20550000,1
chr21,chr21,19750000,19800000,20950000,21000000,1
chr21,chr21,19800000,19850000,18400000,18450000,1
chr21,chr21,19800000,19850000,19800000,19850000,1
chr21,chr21,19800000,19850000,23200000,23250000,1
chr21,chr21,19800000,19850000,23300000,23350000,1
chr21,chr21,19850000,19900000,18100000,18150000,1
chr21,chr21,19850000,19900000,18250000,18300000,1
chr21,chr21,19850000,19900000,18350000,18400000,1
chr21,chr21,19850000,19900000,19650000,19700000,1
chr21,chr21,19850000,19900000,19850000,19900000,1
chr21,chr21,19900000,19950000,19900000,19950000,1
chr21,chr21,19900000,19950000,20450000,20500000,1
chr21,chr21,19900000,19950000,20750000,20800000,1
chr21,chr21,19900000,19950000,22400000,22450000,1
chr21,chr21,19900000,19950000,23400000,23450000,1
chr21,chr21,19900000,19950000,23450000,23500000,1
chr21,chr21,19900000,19950000,23600000,23650000,1
chr21,chr21,19900000,19950000,25200000,25250000,1
chr21,chr21,19900000,19950000,25250000,25300000,1
chr21,chr21,19950000,20000000,18850000,18900000,1
chr21,chr21,19950000,20000000,19950000,20000000,1
chr21,chr21,19950000,20000000,21000000,21050000,1
chr21,chr21,19950000,20000000,21350000,21400000,1
chr21,chr21,19950000,20000000,21950000,22000000,1
chr21,chr21,20000000,20050000,14500000,14550000,1
chr21,chr21,20000000,20050000,14850000,14900000,1
chr21,chr21,20000000,20050000,19050000,19100000,1
chr21,chr21,20000000,20050000,19300000,19350000,1
chr21,chr21,20000000,20050000,19500000,19550000,1
chr21,chr21,20000000,20050000,19550000,19600000,1
chr21,chr21,20000000,20050000,19700000,19750000,1
chr21,chr21,20000000,20050000,20000000,20050000,1
chr21,chr21,20000000,20050000,20100000,20150000,1
chr21,chr21,20000000,20050000,20250000,20300000,1
chr21,chr21,20000000,20050000,20300000,20350000,1
chr21,chr21,20000000,20050000,20350000,20400000,1
chr21,chr21,20000000,20050000,20900000,20950000,1
chr21,chr21,20000000,20050000,22050000,22100000,1
chr21,chr21,20050000,20100000,19250000,19300000,1
chr21,chr21,20050000,20100000,19350000,19400000,1
chr21,chr21,20050000,20100000,19400000,19450000,1
chr21,chr21,20050000,20100000,19500000,19550000,1
chr21,chr21,20050000,20100000,20050000,20100000,1
chr21,chr21,20100000,20150000,14500000,14550000,1
chr21,chr21,20100000,20150000,18850000,18900000,1
chr21,chr21,20100000,20150000,19000000,19050000,1
chr21,chr21,20100000,20150000,19050000,19100000,1
chr21,chr21,20100000,20150000,20000000,20050000,1
chr21,chr21,20100000,20150000,20100000,20150000,1
chr21,chr21,20100000,20150000,20200000,20250000,1
chr21,chr21,20100000,20150000,20250000,20300000,1
chr21,chr21,20100000,20150000,20300000,20350000,1
chr21,chr21,20100000,20150000,22050000,22100000,1
chr21,chr21,20100000,20150000,22850000,22900000,1
chr21,chr21,20150000,20200000,19750000,19800000,1
chr21,chr21,20150000,20200000,20150000,20200000,1
chr21,chr21,20150000,20200000,20500000,20550000,1
chr21,chr21,20200000,20250000,18600000,18650000,1
chr21,chr21,20200000,20250000,18850000,18900000,1
chr21,chr21,20200000,20250000,18900000,18950000,1
chr21,chr21,20200000,20250000,18950000,19000000,1
chr21,chr21,20200000,20250000,19000000,19050000,1
chr21,chr21,20200000,20250000,20100000,20150000,1
chr21,chr21,20200000,20250000,20200000,20250000,1
chr21,chr21,20200000,20250000,22850000,22900000,1
chr21,chr21,20200000,20250000,23600000,23650000,1
chr21,chr21,20200000,20250000,25150000,25200000,1
chr21,chr21,20250000,20300000,14500000,14550000,1
chr21,chr21,20250000,20300000,14850000,14900000,1
chr21,chr21,20250000,20300000,18850000,18900000,1
chr21,chr21,20250000,20300000,19050000,19100000,1
chr21,chr21,20250000,20300000,19700000,19750000,1
chr21,chr21,20250000,20300000,20000000,20050000,1
chr21,chr21,20250000,20300000,20100000,20150000,1
chr21,chr21,20250000,20300000,20250000,20300000,1
chr21,chr21,20250000,20300000,20300000,20350000,1
chr21,chr21,20250000,20300000,20900000,20950000,1
chr21,chr21,20250000,20300000,22050000,22100000,1
chr21,chr21,20300000,20350000,14500000,14550000,1
chr21,chr21,20300000,20350000,19300000,19350000,1
chr21,chr21,20300000,20350000,19550000,19600000,1
chr21,chr21,20300000,20350000,19700000,19750000,1
chr21,chr21,20300000,20350000,20000000,20050000,1
chr21,chr21,20300000,20350000,20100000,20150000,1
chr21,chr21,20300000,20350000,20250000,20300000,1
chr21,chr21,20300000,20350000,20300000,20350000,1
chr21,chr21,20300000,20350000,20350000,20400000,1
