chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,29500000,29530000,29410000,29440000,1
chr21,chr21,29500000,29530000,29500000,29530000,1
chr21,chr21,29530000,29560000,29530000,29560000,1
chr21,chr21,29530000,29560000,29560000,29590000,1
chr21,chr21,29560000,29590000,29530000,29560000,1
chr21,chr21,29560000,29590000,29560000,29590000,1
chr21,chr21,29590000,29620000,29590000,29620000,1
chr21,chr21,29620000,29650000,29620000,29650000,1
chr21,chr21,29650000,29680000,29650000,29680000,1
chr21,chr21,29680000,29710000,29080000,29110000,1
chr21,chr21,29680000,29710000,29290000,29320000,1
chr21,chr21,29680000,29710000,29320000,29350000,1
chr21,chr21,29680000,29710000,29680000,29710000,1
chr21,chr21,29680000,29710000,29710000,29740000,1
chr21,chr21,29710000,29740000,29290000,29320000,1
chr21,chr21,29710000,29740000,29320000,29350000,1
chr21,chr21,29710000,29740000,29350000,29380000,1
chr21,chr21,29710000,29740000,29680000,29710000,1
chr21,chr21,29710000,29740000,29710000,29740000,1
chr21,chr21,29710000,29740000,29770000,29800000,1
chr21,chr21,29710000,29740000,29920000,29950000,1
chr21,chr21,29740000,29770000,29740000,29770000,1
chr21,chr21,29770000,29800000,29350000,29380000,1
chr21,chr21,29770000,29800000,29710000,29740000,1
chr21,chr21,29770000,29800000,29770000,29800000,1
chr21,chr21,29770000,29800000,29800000,29830000,1
chr21,chr21,29770000,29800000,29830000,29860000,1
chr21,chr21,29770000,29800000,29860000,29890000,1
chr21,chr21,29770000,29800000,29920000,29950000,1
chr21,chr21,29800000,29830000,29380000,29410000,1
chr21,chr21,29800000,29830000,29770000,29800000,1
chr21,chr21,29800000,29830000,29800000,29830000,1
chr21,chr21,29800000,29830000,29830000,29860000,1
chr21,chr21,29800000,29830000,29860000,29890000,1
chr21,chr21,29830000,29860000,29320000,29350000,1
chr21,chr21,29830000,29860000,29350000,29380000,1
chr21,chr21,29830000,29860000,29770000,29800000,1
chr21,chr21,29830000,29860000,29800000,29830000,1
chr21,chr21,29830000,29860000,29830000,29860000,1
chr21,chr21,29830000,29860000,29860000,29890000,1
chr21,chr21,29830000,29860000,29920000,29950000,1
chr21,chr21,29860000,29890000,29380000,29410000,1
chr21,chr21,29860000,29890000,29770000,29800000,1
chr21,chr21,29860000,29890000,29800000,29830000,1
chr21,chr21,29860000,29890000,29830000,29860000,1
chr21,chr21,29860000,29890000,29860000,29890000,1
chr21,chr21,29860000,29890000,29920000,29950000,1
chr21,chr21,29890000,29920000,29890000,29920000,1
chr21,chr21,29920000,29950000,29320000,29350000,1
chr21,chr21,29920000,29950000,29350000,29380000,1
chr21,chr21,29920000,29950000,29710000,29740000,1
chr21,chr21,29920000,29950000,29770000,29800000,1
chr21,chr21,29920000,29950000,29830000,29860000,1
chr21,chr21,29920000,29950000,29860000,29890000,1
chr21,chr21,29920000,29950000,29920000,29950000,1
