chr1	start1	end1	chr2	start2	end2	distance
chr21	28000000	28030000	chr21	29500000	29530000	1062.3549312729715
chr21	28000000	28030000	chr21	29530000	29560000	944.0677941758208
chr21	28000000	28030000	chr21	29560000	29590000	
chr21	28000000	28030000	chr21	29590000	29620000	957.1175476397871
chr21	28000000	28030000	chr21	29620000	29650000	
chr21	28000000	28030000	chr21	29650000	29680000	597.117241419137
chr21	28000000	28030000	chr21	29680000	29710000	588.4666515614967
chr21	28000000	28030000	chr21	29710000	29740000	499.2654604516519
chr21	28000000	28030000	chr21	29740000	29770000	786.4610607016726
chr21	28000000	28030000	chr21	29770000	29800000	657.7621150537632
chr21	28000000	28030000	chr21	29800000	29830000	842.436941260294
chr21	28000000	28030000	chr21	29830000	29860000	589.1994568904489
chr21	28000000	28030000	chr21	29860000	29890000	540.1564588154066
chr21	28000000	28030000	chr21	29890000	29920000	409.322611151644
chr21	28000000	28030000	chr21	29920000	29950000	
chr21	28030000	28060000	chr21	28030000	28060000	0.0
chr21	28030000	28060000	chr21	28060000	28090000	273.8138053495477
chr21	28030000	28060000	chr21	28090000	28120000	
chr21	28030000	28060000	chr21	28120000	28150000	
chr21	28030000	28060000	chr21	28150000	28180000	1066.7595792867294
chr21	28030000	28060000	chr21	28180000	28210000	688.965891753721
chr21	28030000	28060000	chr21	28210000	28240000	507.711532270048
chr21	28030000	28060000	chr21	28240000	28270000	685.6157816153301
chr21	28030000	28060000	chr21	28270000	28300000	482.5857436767066
chr21	28030000	28060000	chr21	28300000	28330000	391.8328725362383
chr21	28030000	28060000	chr21	28330000	28360000	308.97410894765926
chr21	28030000	28060000	chr21	28360000	28390000	379.81837764910745
chr21	28030000	28060000	chr21	28390000	28420000	433.6138835415674
chr21	28030000	28060000	chr21	28420000	28450000	674.5265005913408
chr21	28030000	28060000	chr21	28450000	28480000	549.9190849570507
chr21	28030000	28060000	chr21	28480000	28510000	959.5509366365081
chr21	28030000	28060000	chr21	28510000	28540000	871.4556787352986
chr21	28030000	28060000	chr21	28540000	28570000	939.4141791563507
chr21	28030000	28060000	chr21	28570000	28600000	1016.4270755937191
chr21	28030000	28060000	chr21	28600000	28630000	845.4004968060996
chr21	28030000	28060000	chr21	28630000	28660000	808.003094053482
chr21	28030000	28060000	chr21	28660000	28690000	1109.6238101266572
chr21	28030000	28060000	chr21	28690000	28720000	1015.3255635509233
chr21	28030000	28060000	chr21	28720000	28750000	885.8786598626248
chr21	28030000	28060000	chr21	28750000	28780000	999.5664059981208
chr21	28030000	28060000	chr21	28780000	28810000	1115.851244566228
chr21	28030000	28060000	chr21	28810000	28840000	1142.8197583171197
chr21	28030000	28060000	chr21	28840000	28870000	1231.1173786442948
chr21	28030000	28060000	chr21	28870000	28900000	1118.4417731826723
chr21	28030000	28060000	chr21	28900000	28930000	1195.9611197693678
chr21	28030000	28060000	chr21	28930000	28960000	1221.2305269685983
chr21	28030000	28060000	chr21	28960000	28990000	1208.3525975475866
chr21	28030000	28060000	chr21	28990000	29020000	1043.651761843959
chr21	28030000	28060000	chr21	29020000	29050000	1007.512779075283
chr21	28030000	28060000	chr21	29050000	29080000	968.6655769665814
chr21	28030000	28060000	chr21	29080000	29110000	791.493524926136
chr21	28030000	28060000	chr21	29110000	29140000	1125.587402203845
chr21	28030000	28060000	chr21	29140000	29170000	1073.5087330804533
chr21	28030000	28060000	chr21	29170000	29200000	1005.5868933115626
chr21	28030000	28060000	chr21	29200000	29230000	951.2355123732502
chr21	28030000	28060000	chr21	29230000	29260000	1065.7626377388167
chr21	28030000	28060000	chr21	29260000	29290000	982.5996132708378
chr21	28030000	28060000	chr21	29290000	29320000	1062.849942371923
chr21	28030000	28060000	chr21	29320000	29350000	1612.2611451002595
chr21	28030000	28060000	chr21	29350000	29380000	1069.3268910861636
chr21	28030000	28060000	chr21	29380000	29410000	1099.1091847491768
chr21	28030000	28060000	chr21	29410000	29440000	1252.757757908527
chr21	28030000	28060000	chr21	29440000	29470000	
chr21	28030000	28060000	chr21	29470000	29500000	1842.6844548104268
chr21	28030000	28060000	chr21	29500000	29530000	1103.0308245919514
chr21	28030000	28060000	chr21	29530000	29560000	989.9722218325119
chr21	28030000	28060000	chr21	29560000	29590000	
chr21	28030000	28060000	chr21	29590000	29620000	932.7920454206286
chr21	28030000	28060000	chr21	29620000	29650000	
chr21	28030000	28060000	chr21	29650000	29680000	612.6597750791217
chr21	28030000	28060000	chr21	29680000	29710000	633.9242856997987
chr21	28030000	28060000	chr21	29710000	29740000	503.6119537898202
chr21	28030000	28060000	chr21	29740000	29770000	671.1974374206147
chr21	28030000	28060000	chr21	29770000	29800000	612.145407562615
chr21	28030000	28060000	chr21	29800000	29830000	812.6702898469957
chr21	28030000	28060000	chr21	29830000	29860000	459.40505003754583
chr21	28030000	28060000	chr21	29860000	29890000	585.2349955359813
chr21	28030000	28060000	chr21	29890000	29920000	380.01052616999965
chr21	28030000	28060000	chr21	29920000	29950000	
chr21	28060000	28090000	chr21	28060000	28090000	0.0
chr21	28060000	28090000	chr21	28090000	28120000	
chr21	28060000	28090000	chr21	28120000	28150000	
chr21	28060000	28090000	chr21	28150000	28180000	891.1442083074994
chr21	28060000	28090000	chr21	28180000	28210000	577.499783549743
chr21	28060000	28090000	chr21	28210000	28240000	460.84813116687366
chr21	28060000	28090000	chr21	28240000	28270000	812.6358347993275
chr21	28060000	28090000	chr21	28270000	28300000	319.1285007641906
chr21	28060000	28090000	chr21	28300000	28330000	273.3075191062258
chr21	28060000	28090000	chr21	28330000	28360000	320.887830869293
chr21	28060000	28090000	chr21	28360000	28390000	400.7393167634042
chr21	28060000	28090000	chr21	28390000	28420000	410.12559052075744
chr21	28060000	28090000	chr21	28420000	28450000	615.8116595193696
chr21	28060000	28090000	chr21	28450000	28480000	522.8967393281392
chr21	28060000	28090000	chr21	28480000	28510000	828.7556937964288
chr21	28060000	28090000	chr21	28510000	28540000	785.601043787494
chr21	28060000	28090000	chr21	28540000	28570000	861.6571243830111
chr21	28060000	28090000	chr21	28570000	28600000	907.3025956096456
chr21	28060000	28090000	chr21	28600000	28630000	760.1526162554464
chr21	28060000	28090000	chr21	28630000	28660000	709.9021059272891
chr21	28060000	28090000	chr21	28660000	28690000	1006.3254940624331
chr21	28060000	28090000	chr21	28690000	28720000	916.7256950691411
chr21	28060000	28090000	chr21	28720000	28750000	833.919060820653
chr21	28060000	28090000	chr21	28750000	28780000	878.9283247227842
chr21	28060000	28090000	chr21	28780000	28810000	996.2058020308856
chr21	28060000	28090000	chr21	28810000	28840000	1016.0162400276878
chr21	28060000	28090000	chr21	28840000	28870000	1118.0402497227012
chr21	28060000	28090000	chr21	28870000	28900000	1023.2565660673769
chr21	28060000	28090000	chr21	28900000	28930000	1035.8209304701272
chr21	28060000	28090000	chr21	28930000	28960000	1067.911044984553
chr21	28060000	28090000	chr21	28960000	28990000	1059.4781734420017
chr21	28060000	28090000	chr21	28990000	29020000	932.3105705718455
chr21	28060000	28090000	chr21	29020000	29050000	859.3125159102478
chr21	28060000	28090000	chr21	29050000	29080000	822.1271191245305
chr21	28060000	28090000	chr21	29080000	29110000	646.8168210552351
chr21	28060000	28090000	chr21	29110000	29140000	1013.0315888460734
chr21	28060000	28090000	chr21	29140000	29170000	965.3284415161505
chr21	28060000	28090000	chr21	29170000	29200000	909.8159154466358
chr21	28060000	28090000	chr21	29200000	29230000	876.9407049510246
chr21	28060000	28090000	chr21	29230000	29260000	1013.0024679140718
chr21	28060000	28090000	chr21	29260000	29290000	924.4414529866128
chr21	28060000	28090000	chr21	29290000	29320000	1016.4624931594869
chr21	28060000	28090000	chr21	29320000	29350000	1569.6630211609115
chr21	28060000	28090000	chr21	29350000	29380000	1017.9106051122565
chr21	28060000	28090000	chr21	29380000	29410000	1044.9693775417536
chr21	28060000	28090000	chr21	29410000	29440000	1221.45896369874
chr21	28060000	28090000	chr21	29440000	29470000	
chr21	28060000	28090000	chr21	29470000	29500000	1790.9355097266903
chr21	28060000	28090000	chr21	29500000	29530000	1179.157750260753
chr21	28060000	28090000	chr21	29530000	29560000	1051.4794339405787
chr21	28060000	28090000	chr21	29560000	29590000	
chr21	28060000	28090000	chr21	29590000	29620000	1078.6384936576294
chr21	28060000	28090000	chr21	29620000	29650000	
chr21	28060000	28090000	chr21	29650000	29680000	723.2938545294022
chr21	28060000	28090000	chr21	29680000	29710000	719.7874686322345
chr21	28060000	28090000	chr21	29710000	29740000	616.4762769158275
chr21	28060000	28090000	chr21	29740000	29770000	854.2856665074044
chr21	28060000	28090000	chr21	29770000	29800000	790.6465708519831
chr21	28060000	28090000	chr21	29800000	29830000	951.5151076047085
chr21	28060000	28090000	chr21	29830000	29860000	686.3796325649531
chr21	28060000	28090000	chr21	29860000	29890000	671.0543942185313
chr21	28060000	28090000	chr21	29890000	29920000	543.9099190123305
chr21	28060000	28090000	chr21	29920000	29950000	
chr21	28090000	28120000	chr21	28090000	28120000	0.0
chr21	28090000	28120000	chr21	28120000	28150000	
chr21	28090000	28120000	chr21	28150000	28180000	
chr21	28090000	28120000	chr21	28180000	28210000	
chr21	28090000	28120000	chr21	28210000	28240000	
chr21	28090000	28120000	chr21	28240000	28270000	
chr21	28090000	28120000	chr21	28270000	28300000	
chr21	28090000	28120000	chr21	28300000	28330000	
chr21	28090000	28120000	chr21	28330000	28360000	
chr21	28090000	28120000	chr21	28360000	28390000	
chr21	28090000	28120000	chr21	28390000	28420000	
chr21	28090000	28120000	chr21	28420000	28450000	
chr21	28090000	28120000	chr21	28450000	28480000	
chr21	28090000	28120000	chr21	28480000	28510000	
chr21	28090000	28120000	chr21	28510000	28540000	
chr21	28090000	28120000	chr21	28540000	28570000	
chr21	28090000	28120000	chr21	28570000	28600000	
chr21	28090000	28120000	chr21	28600000	28630000	
chr21	28090000	28120000	chr21	28630000	28660000	
chr21	28090000	28120000	chr21	28660000	28690000	
chr21	28090000	28120000	chr21	28690000	28720000	
chr21	28090000	28120000	chr21	28720000	28750000	
chr21	28090000	28120000	chr21	28750000	28780000	
chr21	28090000	28120000	chr21	28780000	28810000	
chr21	28090000	28120000	chr21	28810000	28840000	
chr21	28090000	28120000	chr21	28840000	28870000	
chr21	28090000	28120000	chr21	28870000	28900000	
chr21	28090000	28120000	chr21	28900000	28930000	
chr21	28090000	28120000	chr21	28930000	28960000	
chr21	28090000	28120000	chr21	28960000	28990000	
chr21	28090000	28120000	chr21	28990000	29020000	
chr21	28090000	28120000	chr21	29020000	29050000	
chr21	28090000	28120000	chr21	29050000	29080000	
chr21	28090000	28120000	chr21	29080000	29110000	
chr21	28090000	28120000	chr21	29110000	29140000	
chr21	28090000	28120000	chr21	29140000	29170000	
chr21	28090000	28120000	chr21	29170000	29200000	
chr21	28090000	28120000	chr21	29200000	29230000	
chr21	28090000	28120000	chr21	29230000	29260000	
chr21	28090000	28120000	chr21	29260000	29290000	
chr21	28090000	28120000	chr21	29290000	29320000	
chr21	28090000	28120000	chr21	29320000	29350000	
chr21	28090000	28120000	chr21	29350000	29380000	
chr21	28090000	28120000	chr21	29380000	29410000	
chr21	28090000	28120000	chr21	29410000	29440000	
chr21	28090000	28120000	chr21	29440000	29470000	
chr21	28090000	28120000	chr21	29470000	29500000	
chr21	28090000	28120000	chr21	29500000	29530000	
chr21	28090000	28120000	chr21	29530000	29560000	
chr21	28090000	28120000	chr21	29560000	29590000	
chr21	28090000	28120000	chr21	29590000	29620000	
chr21	28090000	28120000	chr21	29620000	29650000	
chr21	28090000	28120000	chr21	29650000	29680000	
chr21	28090000	28120000	chr21	29680000	29710000	
chr21	28090000	28120000	chr21	29710000	29740000	
chr21	28090000	28120000	chr21	29740000	29770000	
chr21	28090000	28120000	chr21	29770000	29800000	
chr21	28090000	28120000	chr21	29800000	29830000	
chr21	28090000	28120000	chr21	29830000	29860000	
chr21	28090000	28120000	chr21	29860000	29890000	
chr21	28090000	28120000	chr21	29890000	29920000	
chr21	28090000	28120000	chr21	29920000	29950000	
chr21	28120000	28150000	chr21	28120000	28150000	0.0
chr21	28120000	28150000	chr21	28150000	28180000	
chr21	28120000	28150000	chr21	28180000	28210000	
chr21	28120000	28150000	chr21	28210000	28240000	
chr21	28120000	28150000	chr21	28240000	28270000	
chr21	28120000	28150000	chr21	28270000	28300000	
chr21	28120000	28150000	chr21	28300000	28330000	
chr21	28120000	28150000	chr21	28330000	28360000	
chr21	28120000	28150000	chr21	28360000	28390000	
chr21	28120000	28150000	chr21	28390000	28420000	
chr21	28120000	28150000	chr21	28420000	28450000	
chr21	28120000	28150000	chr21	28450000	28480000	
chr21	28120000	28150000	chr21	28480000	28510000	
chr21	28120000	28150000	chr21	28510000	28540000	
chr21	28120000	28150000	chr21	28540000	28570000	
chr21	28120000	28150000	chr21	28570000	28600000	
chr21	28120000	28150000	chr21	28600000	28630000	
chr21	28120000	28150000	chr21	28630000	28660000	
chr21	28120000	28150000	chr21	28660000	28690000	
chr21	28120000	28150000	chr21	28690000	28720000	
chr21	28120000	28150000	chr21	28720000	28750000	
chr21	28120000	28150000	chr21	28750000	28780000	
chr21	28120000	28150000	chr21	28780000	28810000	
chr21	28120000	28150000	chr21	28810000	28840000	
chr21	28120000	28150000	chr21	28840000	28870000	
chr21	28120000	28150000	chr21	28870000	28900000	
chr21	28120000	28150000	chr21	28900000	28930000	
chr21	28120000	28150000	chr21	28930000	28960000	
chr21	28120000	28150000	chr21	28960000	28990000	
chr21	28120000	28150000	chr21	28990000	29020000	
chr21	28120000	28150000	chr21	29020000	29050000	
chr21	28120000	28150000	chr21	29050000	29080000	
chr21	28120000	28150000	chr21	29080000	29110000	
chr21	28120000	28150000	chr21	29110000	29140000	
chr21	28120000	28150000	chr21	29140000	29170000	
chr21	28120000	28150000	chr21	29170000	29200000	
chr21	28120000	28150000	chr21	29200000	29230000	
chr21	28120000	28150000	chr21	29230000	29260000	
chr21	28120000	28150000	chr21	29260000	29290000	
chr21	28120000	28150000	chr21	29290000	29320000	
chr21	28120000	28150000	chr21	29320000	29350000	
chr21	28120000	28150000	chr21	29350000	29380000	
chr21	28120000	28150000	chr21	29380000	29410000	
chr21	28120000	28150000	chr21	29410000	29440000	
chr21	28120000	28150000	chr21	29440000	29470000	
chr21	28120000	28150000	chr21	29470000	29500000	
chr21	28120000	28150000	chr21	29500000	29530000	
chr21	28120000	28150000	chr21	29530000	29560000	
chr21	28120000	28150000	chr21	29560000	29590000	
chr21	28120000	28150000	chr21	29590000	29620000	
chr21	28120000	28150000	chr21	29620000	29650000	
chr21	28120000	28150000	chr21	29650000	29680000	
chr21	28120000	28150000	chr21	29680000	29710000	
chr21	28120000	28150000	chr21	29710000	29740000	
chr21	28120000	28150000	chr21	29740000	29770000	
chr21	28120000	28150000	chr21	29770000	29800000	
chr21	28120000	28150000	chr21	29800000	29830000	
chr21	28120000	28150000	chr21	29830000	29860000	
chr21	28120000	28150000	chr21	29860000	29890000	
chr21	28120000	28150000	chr21	29890000	29920000	
chr21	28120000	28150000	chr21	29920000	29950000	
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	756.3716017937215
chr21	28150000	28180000	chr21	28210000	28240000	703.0355609782481
chr21	28150000	28180000	chr21	28240000	28270000	1037.4550592676292
chr21	28150000	28180000	chr21	28270000	28300000	836.7920888727378
chr21	28150000	28180000	chr21	28300000	28330000	855.2432402539058
chr21	28150000	28180000	chr21	28330000	28360000	969.2455829148771
chr21	28150000	28180000	chr21	28360000	28390000	900.8185166835771
chr21	28150000	28180000	chr21	28390000	28420000	849.0282680806334
chr21	28150000	28180000	chr21	28420000	28450000	719.0869210324994
chr21	28150000	28180000	chr21	28450000	28480000	965.2041234889126
chr21	28150000	28180000	chr21	28480000	28510000	746.3337055232063
chr21	28150000	28180000	chr21	28510000	28540000	667.9363742153889
chr21	28150000	28180000	chr21	28540000	28570000	716.5326231233299
chr21	28150000	28180000	chr21	28570000	28600000	566.2826149547592
chr21	28150000	28180000	chr21	28600000	28630000	720.800943395609
chr21	28150000	28180000	chr21	28630000	28660000	675.7462541516601
chr21	28150000	28180000	chr21	28660000	28690000	615.1593289547026
chr21	28150000	28180000	chr21	28690000	28720000	703.2908359988775
chr21	28150000	28180000	chr21	28720000	28750000	945.4083773692721
chr21	28150000	28180000	chr21	28750000	28780000	686.5690060001252
chr21	28150000	28180000	chr21	28780000	28810000	738.400975080613
chr21	28150000	28180000	chr21	28810000	28840000	731.9651631054581
chr21	28150000	28180000	chr21	28840000	28870000	738.0420042246918
chr21	28150000	28180000	chr21	28870000	28900000	663.9578299862123
chr21	28150000	28180000	chr21	28900000	28930000	585.1452811054704
chr21	28150000	28180000	chr21	28930000	28960000	431.4672641116589
chr21	28150000	28180000	chr21	28960000	28990000	442.0090496811123
chr21	28150000	28180000	chr21	28990000	29020000	500.1489778056134
chr21	28150000	28180000	chr21	29020000	29050000	306.5387414340967
chr21	28150000	28180000	chr21	29050000	29080000	245.91258609514074
chr21	28150000	28180000	chr21	29080000	29110000	326.8547077831372
chr21	28150000	28180000	chr21	29110000	29140000	292.7849039824287
chr21	28150000	28180000	chr21	29140000	29170000	293.4637967450159
chr21	28150000	28180000	chr21	29170000	29200000	326.7552600953809
chr21	28150000	28180000	chr21	29200000	29230000	400.8253983968581
chr21	28150000	28180000	chr21	29230000	29260000	544.6374941187946
chr21	28150000	28180000	chr21	29260000	29290000	461.46939226778625
chr21	28150000	28180000	chr21	29290000	29320000	530.552542167126
chr21	28150000	28180000	chr21	29320000	29350000	920.8550374516067
chr21	28150000	28180000	chr21	29350000	29380000	520.8416266006395
chr21	28150000	28180000	chr21	29380000	29410000	513.9426037992959
chr21	28150000	28180000	chr21	29410000	29440000	695.7370192824297
chr21	28150000	28180000	chr21	29440000	29470000	
chr21	28150000	28180000	chr21	29470000	29500000	1095.232395430303
chr21	28150000	28180000	chr21	29500000	29530000	1006.5848200723077
chr21	28150000	28180000	chr21	29530000	29560000	901.2175098165814
chr21	28150000	28180000	chr21	29560000	29590000	
chr21	28150000	28180000	chr21	29590000	29620000	1173.8062020623336
chr21	28150000	28180000	chr21	29620000	29650000	
chr21	28150000	28180000	chr21	29650000	29680000	909.5097580565038
chr21	28150000	28180000	chr21	29680000	29710000	864.7612387243082
chr21	28150000	28180000	chr21	29710000	29740000	900.540393319478
chr21	28150000	28180000	chr21	29740000	29770000	1312.934880334893
chr21	28150000	28180000	chr21	29770000	29800000	1111.9775177583404
chr21	28150000	28180000	chr21	29800000	29830000	1106.300592063477
chr21	28150000	28180000	chr21	29830000	29860000	1219.9184398967006
chr21	28150000	28180000	chr21	29860000	29890000	852.0586834250327
chr21	28150000	28180000	chr21	29890000	29920000	995.3532036418027
chr21	28150000	28180000	chr21	29920000	29950000	
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	299.54799281584246
chr21	28180000	28210000	chr21	28240000	28270000	688.941942401535
chr21	28180000	28210000	chr21	28270000	28300000	296.7102964172292
chr21	28180000	28210000	chr21	28300000	28330000	324.6059149183822
chr21	28180000	28210000	chr21	28330000	28360000	408.1433571675521
chr21	28180000	28210000	chr21	28360000	28390000	351.365906143439
chr21	28180000	28210000	chr21	28390000	28420000	279.3367143789015
chr21	28180000	28210000	chr21	28420000	28450000	196.02550854416882
chr21	28180000	28210000	chr21	28450000	28480000	252.36679654819886
chr21	28180000	28210000	chr21	28480000	28510000	272.2535582871232
chr21	28180000	28210000	chr21	28510000	28540000	278.0017985553331
chr21	28180000	28210000	chr21	28540000	28570000	336.0729087564185
chr21	28180000	28210000	chr21	28570000	28600000	434.789604291547
chr21	28180000	28210000	chr21	28600000	28630000	220.10452062599714
chr21	28180000	28210000	chr21	28630000	28660000	185.3024554613349
chr21	28180000	28210000	chr21	28660000	28690000	520.6966487312934
chr21	28180000	28210000	chr21	28690000	28720000	377.4095918229954
chr21	28180000	28210000	chr21	28720000	28750000	288.89271364989463
chr21	28180000	28210000	chr21	28750000	28780000	334.59378356448883
chr21	28180000	28210000	chr21	28780000	28810000	446.5624256472996
chr21	28180000	28210000	chr21	28810000	28840000	472.1133338510998
chr21	28180000	28210000	chr21	28840000	28870000	586.9446311194949
chr21	28180000	28210000	chr21	28870000	28900000	521.7298151342321
chr21	28180000	28210000	chr21	28900000	28930000	564.4120834992816
chr21	28180000	28210000	chr21	28930000	28960000	672.4269477051021
chr21	28180000	28210000	chr21	28960000	28990000	656.0594485258176
chr21	28180000	28210000	chr21	28990000	29020000	504.0089284923433
chr21	28180000	28210000	chr21	29020000	29050000	535.9570878344646
chr21	28180000	28210000	chr21	29050000	29080000	561.2156448282603
chr21	28180000	28210000	chr21	29080000	29110000	464.67838340082056
chr21	28180000	28210000	chr21	29110000	29140000	833.1632493095216
chr21	28180000	28210000	chr21	29140000	29170000	835.488479872703
chr21	28180000	28210000	chr21	29170000	29200000	777.9492271350362
chr21	28180000	28210000	chr21	29200000	29230000	736.557533394371
chr21	28180000	28210000	chr21	29230000	29260000	733.0852610713163
chr21	28180000	28210000	chr21	29260000	29290000	784.2563356454317
chr21	28180000	28210000	chr21	29290000	29320000	834.2169981485632
chr21	28180000	28210000	chr21	29320000	29350000	1446.8109759052838
chr21	28180000	28210000	chr21	29350000	29380000	804.5607497262093
chr21	28180000	28210000	chr21	29380000	29410000	862.8667336269257
chr21	28180000	28210000	chr21	29410000	29440000	971.475166949727
chr21	28180000	28210000	chr21	29440000	29470000	
chr21	28180000	28210000	chr21	29470000	29500000	1669.0464343450724
chr21	28180000	28210000	chr21	29500000	29530000	1112.1739971784991
chr21	28180000	28210000	chr21	29530000	29560000	1052.8404437520435
chr21	28180000	28210000	chr21	29560000	29590000	
chr21	28180000	28210000	chr21	29590000	29620000	1136.2829753190883
chr21	28180000	28210000	chr21	29620000	29650000	
chr21	28180000	28210000	chr21	29650000	29680000	774.8586967957448
chr21	28180000	28210000	chr21	29680000	29710000	654.1207839535448
chr21	28180000	28210000	chr21	29710000	29740000	775.157403370438
chr21	28180000	28210000	chr21	29740000	29770000	1227.1780636892106
chr21	28180000	28210000	chr21	29770000	29800000	848.7202130266487
chr21	28180000	28210000	chr21	29800000	29830000	1102.020417233728
chr21	28180000	28210000	chr21	29830000	29860000	988.2858898112428
chr21	28180000	28210000	chr21	29860000	29890000	641.2565789136202
chr21	28180000	28210000	chr21	29890000	29920000	659.9196920838172
chr21	28180000	28210000	chr21	29920000	29950000	
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	475.3083209875459
chr21	28210000	28240000	chr21	28270000	28300000	354.939431452748
chr21	28210000	28240000	chr21	28300000	28330000	298.6804312304373
chr21	28210000	28240000	chr21	28330000	28360000	324.4102341172362
chr21	28210000	28240000	chr21	28360000	28390000	211.95518394226644
chr21	28210000	28240000	chr21	28390000	28420000	173.09534944648283
chr21	28210000	28240000	chr21	28420000	28450000	193.72403051764127
chr21	28210000	28240000	chr21	28450000	28480000	335.85711247493333
chr21	28210000	28240000	chr21	28480000	28510000	523.7298922154434
chr21	28210000	28240000	chr21	28510000	28540000	376.2233379257592
chr21	28210000	28240000	chr21	28540000	28570000	446.9407119518203
chr21	28210000	28240000	chr21	28570000	28600000	513.1734599528701
chr21	28210000	28240000	chr21	28600000	28630000	369.57949077295945
chr21	28210000	28240000	chr21	28630000	28660000	330.65087327875
chr21	28210000	28240000	chr21	28660000	28690000	603.8592551249008
chr21	28210000	28240000	chr21	28690000	28720000	524.6875260571762
chr21	28210000	28240000	chr21	28720000	28750000	491.82313894325875
chr21	28210000	28240000	chr21	28750000	28780000	525.1761609212665
chr21	28210000	28240000	chr21	28780000	28810000	637.905165365511
chr21	28210000	28240000	chr21	28810000	28840000	666.0975904475259
chr21	28210000	28240000	chr21	28840000	28870000	734.5753875539256
chr21	28210000	28240000	chr21	28870000	28900000	612.8450048748052
chr21	28210000	28240000	chr21	28900000	28930000	723.9088340392042
chr21	28210000	28240000	chr21	28930000	28960000	743.3781002962086
chr21	28210000	28240000	chr21	28960000	28990000	726.55557254762
chr21	28210000	28240000	chr21	28990000	29020000	542.1863148402033
chr21	28210000	28240000	chr21	29020000	29050000	545.2678241011475
chr21	28210000	28240000	chr21	29050000	29080000	526.7048509364614
chr21	28210000	28240000	chr21	29080000	29110000	377.74197542767206
chr21	28210000	28240000	chr21	29110000	29140000	723.6297395768087
chr21	28210000	28240000	chr21	29140000	29170000	700.1814050658586
chr21	28210000	28240000	chr21	29170000	29200000	627.463146328133
chr21	28210000	28240000	chr21	29200000	29230000	566.2278693247092
