chr1	start1	end1	chr2	start2	end2	distance
chr21	28030000	28060000	chr21	28570000	28600000	896.2733957894767
chr21	28030000	28060000	chr21	28600000	28630000	798.8003505257118
chr21	28030000	28060000	chr21	28630000	28660000	791.9785350626619
chr21	28030000	28060000	chr21	28660000	28690000	631.4887172388751
chr21	28030000	28060000	chr21	28690000	28720000	573.3149221850065
chr21	28030000	28060000	chr21	28720000	28750000	423.36863369881337
chr21	28030000	28060000	chr21	28750000	28780000	477.81691054210296
chr21	28030000	28060000	chr21	28780000	28810000	582.3134894539195
chr21	28030000	28060000	chr21	28810000	28840000	567.1102185642576
chr21	28030000	28060000	chr21	28840000	28870000	610.8952447023958
chr21	28030000	28060000	chr21	28870000	28900000	565.8162245817983
chr21	28030000	28060000	chr21	28900000	28930000	524.5283595764865
chr21	28030000	28060000	chr21	28930000	28960000	446.34515792153496
chr21	28030000	28060000	chr21	28960000	28990000	507.70857782787164
chr21	28030000	28060000	chr21	28990000	29020000	447.61925785202766
chr21	28030000	28060000	chr21	29020000	29050000	265.75552675344306
chr21	28030000	28060000	chr21	29050000	29080000	293.86561554560956
chr21	28030000	28060000	chr21	29080000	29110000	464.82792515080246
chr21	28030000	28060000	chr21	29110000	29140000	502.3086700426342
chr21	28030000	28060000	chr21	29140000	29170000	412.99031465640934
chr21	28030000	28060000	chr21	29170000	29200000	357.8295683701949
chr21	28030000	28060000	chr21	29200000	29230000	
chr21	28030000	28060000	chr21	29230000	29260000	419.38764884054467
chr21	28030000	28060000	chr21	29260000	29290000	539.7406784743948
chr21	28030000	28060000	chr21	29290000	29320000	377.2015376426772
chr21	28030000	28060000	chr21	29320000	29350000	453.84248368789804
chr21	28030000	28060000	chr21	29350000	29380000	456.3397856860609
chr21	28030000	28060000	chr21	29380000	29410000	887.5319712551204
chr21	28030000	28060000	chr21	29410000	29440000	588.8310453771948
chr21	28030000	28060000	chr21	29440000	29470000	
chr21	28030000	28060000	chr21	29470000	29500000	577.4512966476047
chr21	28030000	28060000	chr21	29500000	29530000	752.3975013249313
chr21	28030000	28060000	chr21	29530000	29560000	616.3278348411664
chr21	28030000	28060000	chr21	29560000	29590000	
chr21	28030000	28060000	chr21	29590000	29620000	488.9089894857733
chr21	28030000	28060000	chr21	29620000	29650000	512.702642864263
chr21	28030000	28060000	chr21	29650000	29680000	543.8768242902064
chr21	28030000	28060000	chr21	29680000	29710000	579.7835803125163
chr21	28030000	28060000	chr21	29710000	29740000	571.9606629830412
chr21	28030000	28060000	chr21	29740000	29770000	553.0985445650712
chr21	28030000	28060000	chr21	29770000	29800000	438.4312945034832
chr21	28030000	28060000	chr21	29800000	29830000	438.8108932102757
chr21	28030000	28060000	chr21	29830000	29860000	357.9064123482562
chr21	28030000	28060000	chr21	29860000	29890000	369.2817352645538
chr21	28030000	28060000	chr21	29890000	29920000	482.0601622204432
chr21	28030000	28060000	chr21	29920000	29950000	
chr21	28060000	28090000	chr21	28060000	28090000	0.0
chr21	28060000	28090000	chr21	28090000	28120000	42.59107887809371
chr21	28060000	28090000	chr21	28120000	28150000	108.86689120205463
chr21	28060000	28090000	chr21	28150000	28180000	787.8508742141497
chr21	28060000	28090000	chr21	28180000	28210000	268.9349363693754
chr21	28060000	28090000	chr21	28210000	28240000	
chr21	28060000	28090000	chr21	28240000	28270000	717.5012195111588
chr21	28060000	28090000	chr21	28270000	28300000	674.9259218610588
chr21	28060000	28090000	chr21	28300000	28330000	1122.7314906067256
chr21	28060000	28090000	chr21	28330000	28360000	865.8296599216269
chr21	28060000	28090000	chr21	28360000	28390000	845.1656642339418
chr21	28060000	28090000	chr21	28390000	28420000	942.7942511492101
chr21	28060000	28090000	chr21	28420000	28450000	1060.3197630903614
chr21	28060000	28090000	chr21	28450000	28480000	1057.7286986746649
chr21	28060000	28090000	chr21	28480000	28510000	1094.2568254299354
chr21	28060000	28090000	chr21	28510000	28540000	1093.7911135129962
chr21	28060000	28090000	chr21	28540000	28570000	949.9421034989448
chr21	28060000	28090000	chr21	28570000	28600000	1062.0291898060052
chr21	28060000	28090000	chr21	28600000	28630000	966.3819120823816
chr21	28060000	28090000	chr21	28630000	28660000	956.1673493693455
chr21	28060000	28090000	chr21	28660000	28690000	803.0080946042823
chr21	28060000	28090000	chr21	28690000	28720000	741.8773483534862
chr21	28060000	28090000	chr21	28720000	28750000	603.8352424295886
chr21	28060000	28090000	chr21	28750000	28780000	650.6220100795853
chr21	28060000	28090000	chr21	28780000	28810000	759.0869515411262
chr21	28060000	28090000	chr21	28810000	28840000	743.355903992159
chr21	28060000	28090000	chr21	28840000	28870000	785.2190777101637
chr21	28060000	28090000	chr21	28870000	28900000	745.2798132245365
chr21	28060000	28090000	chr21	28900000	28930000	704.9921985383952
chr21	28060000	28090000	chr21	28930000	28960000	626.5764119403156
chr21	28060000	28090000	chr21	28960000	28990000	688.0944702582633
chr21	28060000	28090000	chr21	28990000	29020000	607.7178621696091
chr21	28060000	28090000	chr21	29020000	29050000	409.04522977294334
chr21	28060000	28090000	chr21	29050000	29080000	397.3927528277284
chr21	28060000	28090000	chr21	29080000	29110000	576.4416709433834
chr21	28060000	28090000	chr21	29110000	29140000	681.8269575192815
chr21	28060000	28090000	chr21	29140000	29170000	573.439621930679
chr21	28060000	28090000	chr21	29170000	29200000	506.3477066206581
chr21	28060000	28090000	chr21	29200000	29230000	
chr21	28060000	28090000	chr21	29230000	29260000	575.9218697010906
chr21	28060000	28090000	chr21	29260000	29290000	709.7647497586788
chr21	28060000	28090000	chr21	29290000	29320000	543.0975971222852
chr21	28060000	28090000	chr21	29320000	29350000	623.7764022468308
chr21	28060000	28090000	chr21	29350000	29380000	596.4947610834482
chr21	28060000	28090000	chr21	29380000	29410000	1039.3387320792006
chr21	28060000	28090000	chr21	29410000	29440000	710.885363472902
chr21	28060000	28090000	chr21	29440000	29470000	
chr21	28060000	28090000	chr21	29470000	29500000	695.9123508028866
chr21	28060000	28090000	chr21	29500000	29530000	887.5494352429052
chr21	28060000	28090000	chr21	29530000	29560000	705.3041896940639
chr21	28060000	28090000	chr21	29560000	29590000	
chr21	28060000	28090000	chr21	29590000	29620000	614.6917926896373
chr21	28060000	28090000	chr21	29620000	29650000	619.804807983933
chr21	28060000	28090000	chr21	29650000	29680000	613.1606641003644
chr21	28060000	28090000	chr21	29680000	29710000	652.7013099419979
chr21	28060000	28090000	chr21	29710000	29740000	558.2803955003257
chr21	28060000	28090000	chr21	29740000	29770000	564.1630969852602
chr21	28060000	28090000	chr21	29770000	29800000	489.5855390021237
chr21	28060000	28090000	chr21	29800000	29830000	464.2725492638995
chr21	28060000	28090000	chr21	29830000	29860000	387.7769977706259
chr21	28060000	28090000	chr21	29860000	29890000	423.151273187261
chr21	28060000	28090000	chr21	29890000	29920000	532.0488699358359
chr21	28060000	28090000	chr21	29920000	29950000	
chr21	28090000	28120000	chr21	28090000	28120000	0.0
chr21	28090000	28120000	chr21	28120000	28150000	84.67585252006619
chr21	28090000	28120000	chr21	28150000	28180000	797.7487073007389
chr21	28090000	28120000	chr21	28180000	28210000	294.615003012406
chr21	28090000	28120000	chr21	28210000	28240000	
chr21	28090000	28120000	chr21	28240000	28270000	705.3467232503459
chr21	28090000	28120000	chr21	28270000	28300000	669.8574475214857
chr21	28090000	28120000	chr21	28300000	28330000	1135.0621128378834
chr21	28090000	28120000	chr21	28330000	28360000	856.1711277542591
chr21	28090000	28120000	chr21	28360000	28390000	836.8386941340607
chr21	28090000	28120000	chr21	28390000	28420000	930.055374695507
chr21	28090000	28120000	chr21	28420000	28450000	1050.2590156718484
chr21	28090000	28120000	chr21	28450000	28480000	1042.7828153551438
chr21	28090000	28120000	chr21	28480000	28510000	1074.5957379405522
chr21	28090000	28120000	chr21	28510000	28540000	1077.916972683889
chr21	28090000	28120000	chr21	28540000	28570000	935.8995672613595
chr21	28090000	28120000	chr21	28570000	28600000	1052.4951306300661
chr21	28090000	28120000	chr21	28600000	28630000	960.5758689452905
chr21	28090000	28120000	chr21	28630000	28660000	947.9103333121757
chr21	28090000	28120000	chr21	28660000	28690000	792.7130628417826
chr21	28090000	28120000	chr21	28690000	28720000	731.3043142221985
chr21	28090000	28120000	chr21	28720000	28750000	599.3771767426584
chr21	28090000	28120000	chr21	28750000	28780000	655.8300084625588
chr21	28090000	28120000	chr21	28780000	28810000	760.6398622212748
chr21	28090000	28120000	chr21	28810000	28840000	745.6071351589924
chr21	28090000	28120000	chr21	28840000	28870000	789.1799541296016
chr21	28090000	28120000	chr21	28870000	28900000	740.2432032784901
chr21	28090000	28120000	chr21	28900000	28930000	699.2066933318073
chr21	28090000	28120000	chr21	28930000	28960000	619.822555252711
chr21	28090000	28120000	chr21	28960000	28990000	684.0438582430223
chr21	28090000	28120000	chr21	28990000	29020000	604.1018126110863
chr21	28090000	28120000	chr21	29020000	29050000	392.9452888125776
chr21	28090000	28120000	chr21	29050000	29080000	367.8817744874024
chr21	28090000	28120000	chr21	29080000	29110000	543.2172677667749
chr21	28090000	28120000	chr21	29110000	29140000	673.3869615607359
chr21	28090000	28120000	chr21	29140000	29170000	552.3051692678605
chr21	28090000	28120000	chr21	29170000	29200000	481.81531731567026
chr21	28090000	28120000	chr21	29200000	29230000	
chr21	28090000	28120000	chr21	29230000	29260000	580.2430525219582
chr21	28090000	28120000	chr21	29260000	29290000	710.0450689921028
chr21	28090000	28120000	chr21	29290000	29320000	524.660842830871
chr21	28090000	28120000	chr21	29320000	29350000	609.4070888987098
chr21	28090000	28120000	chr21	29350000	29380000	570.6329818718858
chr21	28090000	28120000	chr21	29380000	29410000	1021.7773730123407
chr21	28090000	28120000	chr21	29410000	29440000	687.0851475617851
chr21	28090000	28120000	chr21	29440000	29470000	
chr21	28090000	28120000	chr21	29470000	29500000	671.7127362198814
chr21	28090000	28120000	chr21	29500000	29530000	870.5021539318556
chr21	28090000	28120000	chr21	29530000	29560000	672.7376903370288
chr21	28090000	28120000	chr21	29560000	29590000	
chr21	28090000	28120000	chr21	29590000	29620000	584.1540892607019
chr21	28090000	28120000	chr21	29620000	29650000	592.2330622314158
chr21	28090000	28120000	chr21	29650000	29680000	581.3725139701738
chr21	28090000	28120000	chr21	29680000	29710000	625.7930967979752
chr21	28090000	28120000	chr21	29710000	29740000	520.5487489179087
chr21	28090000	28120000	chr21	29740000	29770000	527.1489353114545
chr21	28090000	28120000	chr21	29770000	29800000	454.7152955421667
chr21	28090000	28120000	chr21	29800000	29830000	428.7131908397501
chr21	28090000	28120000	chr21	29830000	29860000	352.0184654247558
chr21	28090000	28120000	chr21	29860000	29890000	388.0115977648091
chr21	28090000	28120000	chr21	29890000	29920000	498.92484403966097
chr21	28090000	28120000	chr21	29920000	29950000	
chr21	28120000	28150000	chr21	28120000	28150000	0.0
chr21	28120000	28150000	chr21	28150000	28180000	876.1261324718034
chr21	28120000	28150000	chr21	28180000	28210000	357.77367147402003
chr21	28120000	28150000	chr21	28210000	28240000	
chr21	28120000	28150000	chr21	28240000	28270000	753.4480738577809
chr21	28120000	28150000	chr21	28270000	28300000	725.5818354947979
chr21	28120000	28150000	chr21	28300000	28330000	1201.2768207203533
chr21	28120000	28150000	chr21	28330000	28360000	904.312446005251
chr21	28120000	28150000	chr21	28360000	28390000	887.8293754995946
chr21	28120000	28150000	chr21	28390000	28420000	970.6065114143836
chr21	28120000	28150000	chr21	28420000	28450000	1103.7363815694398
chr21	28120000	28150000	chr21	28450000	28480000	1088.0707697571881
chr21	28120000	28150000	chr21	28480000	28510000	1112.270650516321
chr21	28120000	28150000	chr21	28510000	28540000	1122.2954156548979
chr21	28120000	28150000	chr21	28540000	28570000	979.1475884666213
chr21	28120000	28150000	chr21	28570000	28600000	1097.3777836278625
chr21	28120000	28150000	chr21	28600000	28630000	1008.1041612849339
chr21	28120000	28150000	chr21	28630000	28660000	995.5159466326996
chr21	28120000	28150000	chr21	28660000	28690000	831.765591978894
chr21	28120000	28150000	chr21	28690000	28720000	772.8298648473673
chr21	28120000	28150000	chr21	28720000	28750000	627.1275787270083
chr21	28120000	28150000	chr21	28750000	28780000	692.6160552571677
chr21	28120000	28150000	chr21	28780000	28810000	796.7615703584103
chr21	28120000	28150000	chr21	28810000	28840000	781.5407858838846
chr21	28120000	28150000	chr21	28840000	28870000	818.7166787112621
chr21	28120000	28150000	chr21	28870000	28900000	773.6239396502671
chr21	28120000	28150000	chr21	28900000	28930000	727.2592385112753
chr21	28120000	28150000	chr21	28930000	28960000	648.6493659905943
chr21	28120000	28150000	chr21	28960000	28990000	711.4534419060744
chr21	28120000	28150000	chr21	28990000	29020000	602.7213286420184
chr21	28120000	28150000	chr21	29020000	29050000	382.94908277733214
chr21	28120000	28150000	chr21	29050000	29080000	395.9911615175268
chr21	28120000	28150000	chr21	29080000	29110000	548.9526391229028
chr21	28120000	28150000	chr21	29110000	29140000	701.7948418163246
chr21	28120000	28150000	chr21	29140000	29170000	569.7727617217236
chr21	28120000	28150000	chr21	29170000	29200000	496.52391684590583
chr21	28120000	28150000	chr21	29200000	29230000	
chr21	28120000	28150000	chr21	29230000	29260000	587.8724351421829
chr21	28120000	28150000	chr21	29260000	29290000	721.6716704984337
chr21	28120000	28150000	chr21	29290000	29320000	535.7415421637564
chr21	28120000	28150000	chr21	29320000	29350000	614.8503883059683
chr21	28120000	28150000	chr21	29350000	29380000	593.3245317699244
chr21	28120000	28150000	chr21	29380000	29410000	1062.2622086848426
chr21	28120000	28150000	chr21	29410000	29440000	726.7090201724484
chr21	28120000	28150000	chr21	29440000	29470000	
chr21	28120000	28150000	chr21	29470000	29500000	711.5799322634106
chr21	28120000	28150000	chr21	29500000	29530000	840.8828693700449
chr21	28120000	28150000	chr21	29530000	29560000	696.9605440769226
chr21	28120000	28150000	chr21	29560000	29590000	
chr21	28120000	28150000	chr21	29590000	29620000	595.4040644805845
chr21	28120000	28150000	chr21	29620000	29650000	626.917857458216
chr21	28120000	28150000	chr21	29650000	29680000	612.5569361292058
chr21	28120000	28150000	chr21	29680000	29710000	668.9656194454241
chr21	28120000	28150000	chr21	29710000	29740000	531.1694644837935
chr21	28120000	28150000	chr21	29740000	29770000	543.9889704764242
chr21	28120000	28150000	chr21	29770000	29800000	479.2014190296185
chr21	28120000	28150000	chr21	29800000	29830000	453.1986319485089
chr21	28120000	28150000	chr21	29830000	29860000	377.1193445051579
chr21	28120000	28150000	chr21	29860000	29890000	411.5057715269617
chr21	28120000	28150000	chr21	29890000	29920000	528.9763699826298
chr21	28120000	28150000	chr21	29920000	29950000	
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	586.3966234554903
chr21	28150000	28180000	chr21	28210000	28240000	
chr21	28150000	28180000	chr21	28240000	28270000	481.6814299928948
chr21	28150000	28180000	chr21	28270000	28300000	385.40627913929995
chr21	28150000	28180000	chr21	28300000	28330000	457.48989059868853
chr21	28150000	28180000	chr21	28330000	28360000	506.96153700256195
chr21	28150000	28180000	chr21	28360000	28390000	466.10299291036523
chr21	28150000	28180000	chr21	28390000	28420000	625.296729561254
chr21	28150000	28180000	chr21	28420000	28450000	561.3439230988432
chr21	28150000	28180000	chr21	28450000	28480000	660.7291426901041
chr21	28150000	28180000	chr21	28480000	28510000	776.6614449037625
chr21	28150000	28180000	chr21	28510000	28540000	697.7836340872434
chr21	28150000	28180000	chr21	28540000	28570000	610.3597299953528
chr21	28150000	28180000	chr21	28570000	28600000	641.1559872605105
chr21	28150000	28180000	chr21	28600000	28630000	549.050999452692
chr21	28150000	28180000	chr21	28630000	28660000	548.3766953472767
chr21	28150000	28180000	chr21	28660000	28690000	574.4466903029384
chr21	28150000	28180000	chr21	28690000	28720000	536.5118824406409
chr21	28150000	28180000	chr21	28720000	28750000	632.0268981617792
chr21	28150000	28180000	chr21	28750000	28780000	577.4512966476047
chr21	28150000	28180000	chr21	28780000	28810000	595.0512582962916
chr21	28150000	28180000	chr21	28810000	28840000	594.4215675764129
chr21	28150000	28180000	chr21	28840000	28870000	674.9829627479496
chr21	28150000	28180000	chr21	28870000	28900000	608.3707751034726
chr21	28150000	28180000	chr21	28900000	28930000	645.5733885469567
chr21	28150000	28180000	chr21	28930000	28960000	624.5214167664709
chr21	28150000	28180000	chr21	28960000	28990000	648.7611270722067
chr21	28150000	28180000	chr21	28990000	29020000	843.8506976947996
chr21	28150000	28180000	chr21	29020000	29050000	823.2259714076081
chr21	28150000	28180000	chr21	29050000	29080000	689.6622361707215
chr21	28150000	28180000	chr21	29080000	29110000	819.5693991359121
chr21	28150000	28180000	chr21	29110000	29140000	636.4408849217656
chr21	28150000	28180000	chr21	29140000	29170000	709.9422511725866
chr21	28150000	28180000	chr21	29170000	29200000	724.7709983160198
chr21	28150000	28180000	chr21	29200000	29230000	
chr21	28150000	28180000	chr21	29230000	29260000	791.4095020910477
chr21	28150000	28180000	chr21	29260000	29290000	794.6590463840452
chr21	28150000	28180000	chr21	29290000	29320000	738.7408205859481
chr21	28150000	28180000	chr21	29320000	29350000	791.7613276739398
chr21	28150000	28180000	chr21	29350000	29380000	700.1492697989479
chr21	28150000	28180000	chr21	29380000	29410000	705.2389665921758
chr21	28150000	28180000	chr21	29410000	29440000	621.6373540899871
chr21	28150000	28180000	chr21	29440000	29470000	
chr21	28150000	28180000	chr21	29470000	29500000	621.5569161388199
chr21	28150000	28180000	chr21	29500000	29530000	1178.2550657646248
chr21	28150000	28180000	chr21	29530000	29560000	785.357880204942
chr21	28150000	28180000	chr21	29560000	29590000	
chr21	28150000	28180000	chr21	29590000	29620000	789.2445755277638
chr21	28150000	28180000	chr21	29620000	29650000	662.4401859790814
chr21	28150000	28180000	chr21	29650000	29680000	733.9652580333759
chr21	28150000	28180000	chr21	29680000	29710000	655.964938087395
chr21	28150000	28180000	chr21	29710000	29740000	919.5542398358022
chr21	28150000	28180000	chr21	29740000	29770000	865.5662886226565
chr21	28150000	28180000	chr21	29770000	29800000	760.4847138503179
chr21	28150000	28180000	chr21	29800000	29830000	780.6125799652475
chr21	28150000	28180000	chr21	29830000	29860000	759.5617157282218
chr21	28150000	28180000	chr21	29860000	29890000	750.2892775456677
chr21	28150000	28180000	chr21	29890000	29920000	743.1399598998831
chr21	28150000	28180000	chr21	29920000	29950000	
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	
chr21	28180000	28210000	chr21	28240000	28270000	592.5689833259922
chr21	28180000	28210000	chr21	28270000	28300000	512.0029296791181
chr21	28180000	28210000	chr21	28300000	28330000	874.8999942850611
chr21	28180000	28210000	chr21	28330000	28360000	715.8861641350529
chr21	28180000	28210000	chr21	28360000	28390000	689.4468797521677
chr21	28180000	28210000	chr21	28390000	28420000	806.4893055707558
chr21	28180000	28210000	chr21	28420000	28450000	910.9434669615893
chr21	28180000	28210000	chr21	28450000	28480000	934.3693060027175
chr21	28180000	28210000	chr21	28480000	28510000	999.2447147721123
chr21	28180000	28210000	chr21	28510000	28540000	975.3671103743452
chr21	28180000	28210000	chr21	28540000	28570000	822.6165570908478
chr21	28180000	28210000	chr21	28570000	28600000	903.1544718374593
chr21	28180000	28210000	chr21	28600000	28630000	789.9417700058657
chr21	28180000	28210000	chr21	28630000	28660000	793.9055359424067
chr21	28180000	28210000	chr21	28660000	28690000	659.0447632748477
chr21	28180000	28210000	chr21	28690000	28720000	603.0439453306865
chr21	28180000	28210000	chr21	28720000	28750000	456.3014354568699
chr21	28180000	28210000	chr21	28750000	28780000	447.18117133886574
chr21	28180000	28210000	chr21	28780000	28810000	563.2787942040779
chr21	28180000	28210000	chr21	28810000	28840000	545.9505472110088
chr21	28180000	28210000	chr21	28840000	28870000	588.2337970569185
chr21	28180000	28210000	chr21	28870000	28900000	581.210805130118
chr21	28180000	28210000	chr21	28900000	28930000	552.9882458063643
chr21	28180000	28210000	chr21	28930000	28960000	485.635665906037
chr21	28180000	28210000	chr21	28960000	28990000	530.6920010703006
chr21	28180000	28210000	chr21	28990000	29020000	510.7925214801015
chr21	28180000	28210000	chr21	29020000	29050000	412.97699693808613
chr21	28180000	28210000	chr21	29050000	29080000	439.5668322337344
chr21	28180000	28210000	chr21	29080000	29110000	620.6279078481728
chr21	28180000	28210000	chr21	29110000	29140000	543.9135960793773
chr21	28180000	28210000	chr21	29140000	29170000	527.5803256377175
chr21	28180000	28210000	chr21	29170000	29200000	494.0344117569139
chr21	28180000	28210000	chr21	29200000	29230000	
chr21	28180000	28210000	chr21	29230000	29260000	441.3728582502553
chr21	28180000	28210000	chr21	29260000	29290000	561.6351128624349
chr21	28180000	28210000	chr21	29290000	29320000	493.6770199229452
chr21	28180000	28210000	chr21	29320000	29350000	551.1034385666633
chr21	28180000	28210000	chr21	29350000	29380000	576.3505877501991
chr21	28180000	28210000	chr21	29380000	29410000	932.0659847886308
chr21	28180000	28210000	chr21	29410000	29440000	672.6440366196671
chr21	28180000	28210000	chr21	29440000	29470000	
chr21	28180000	28210000	chr21	29470000	29500000	663.2148972995103
chr21	28180000	28210000	chr21	29500000	29530000	870.8880525073242
chr21	28180000	28210000	chr21	29530000	29560000	741.4243049698331
chr21	28180000	28210000	chr21	29560000	29590000	
chr21	28180000	28210000	chr21	29590000	29620000	630.975435338017
chr21	28180000	28210000	chr21	29620000	29650000	619.9532240419434
chr21	28180000	28210000	chr21	29650000	29680000	663.4515807502459
chr21	28180000	28210000	chr21	29680000	29710000	670.725726359143
chr21	28180000	28210000	chr21	29710000	29740000	715.0475508663742
chr21	28180000	28210000	chr21	29740000	29770000	693.4277179346093
chr21	28180000	28210000	chr21	29770000	29800000	578.6086760497116
chr21	28180000	28210000	chr21	29800000	29830000	577.6755144542652
chr21	28180000	28210000	chr21	29830000	29860000	504.1517628651119
chr21	28180000	28210000	chr21	29860000	29890000	517.5528958473714
chr21	28180000	28210000	chr21	29890000	29920000	609.3685256066316
chr21	28180000	28210000	chr21	29920000	29950000	
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	
chr21	28210000	28240000	chr21	28270000	28300000	
chr21	28210000	28240000	chr21	28300000	28330000	
chr21	28210000	28240000	chr21	28330000	28360000	
chr21	28210000	28240000	chr21	28360000	28390000	
chr21	28210000	28240000	chr21	28390000	28420000	
chr21	28210000	28240000	chr21	28420000	28450000	
chr21	28210000	28240000	chr21	28450000	28480000	
chr21	28210000	28240000	chr21	28480000	28510000	
chr21	28210000	28240000	chr21	28510000	28540000	
chr21	28210000	28240000	chr21	28540000	28570000	
chr21	28210000	28240000	chr21	28570000	28600000	
