chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,15150000,15200000,15150000,15200000,1
chr21,chr21,15150000,15200000,18850000,18900000,1
chr21,chr21,15150000,15200000,18900000,18950000,1
chr21,chr21,15150000,15200000,19000000,19050000,1
chr21,chr21,15150000,15200000,19200000,19250000,1
chr21,chr21,15150000,15200000,21850000,21900000,1
chr21,chr21,15200000,15250000,15200000,15250000,1
chr21,chr21,15200000,15250000,31250000,31300000,1
chr21,chr21,15250000,15300000,15250000,15300000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15350000,15400000,13250000,13300000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15450000,15500000,13250000,13300000,1
chr21,chr21,15450000,15500000,14300000,14350000,1
chr21,chr21,15450000,15500000,14400000,14450000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,22400000,22450000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15550000,15600000,14350000,14400000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,22400000,22450000,1
chr21,chr21,15550000,15600000,32000000,32050000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,15750000,15800000,1
chr21,chr21,15600000,15650000,15800000,15850000,1
chr21,chr21,15600000,15650000,16300000,16350000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15700000,15750000,14300000,14350000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15700000,15750000,17950000,18000000,1
chr21,chr21,15700000,15750000,19250000,19300000,1
chr21,chr21,15700000,15750000,21250000,21300000,1
chr21,chr21,15700000,15750000,25050000,25100000,1
chr21,chr21,15750000,15800000,15600000,15650000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15750000,15800000,15850000,15900000,1
chr21,chr21,15800000,15850000,15600000,15650000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15850000,15900000,15750000,15800000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15850000,15900000,16300000,16350000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15900000,15950000,25250000,25300000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,16300000,16350000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16000000,16050000,17400000,17450000,1
chr21,chr21,16000000,16050000,17550000,17600000,1
chr21,chr21,16000000,16050000,17600000,17650000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,32800000,32850000,1
chr21,chr21,16150000,16200000,14650000,14700000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16150000,16200000,16200000,16250000,1
chr21,chr21,16150000,16200000,16250000,16300000,1
chr21,chr21,16150000,16200000,16450000,16500000,1
chr21,chr21,16150000,16200000,16700000,16750000,1
chr21,chr21,16150000,16200000,26250000,26300000,1
chr21,chr21,16150000,16200000,46250000,46300000,1
chr21,chr21,16200000,16250000,14650000,14700000,1
chr21,chr21,16200000,16250000,16150000,16200000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16200000,16250000,16450000,16500000,1
chr21,chr21,16200000,16250000,16850000,16900000,1
chr21,chr21,16200000,16250000,25050000,25100000,1
chr21,chr21,16200000,16250000,26250000,26300000,1
chr21,chr21,16200000,16250000,46250000,46300000,1
chr21,chr21,16250000,16300000,14650000,14700000,1
chr21,chr21,16250000,16300000,16150000,16200000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16250000,16300000,17600000,17650000,1
chr21,chr21,16250000,16300000,26250000,26300000,1
chr21,chr21,16300000,16350000,15600000,15650000,1
chr21,chr21,16300000,16350000,15850000,15900000,1
chr21,chr21,16300000,16350000,15950000,16000000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16300000,16350000,46250000,46300000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16350000,16400000,17050000,17100000,1
chr21,chr21,16350000,16400000,21750000,21800000,1
chr21,chr21,16350000,16400000,22750000,22800000,1
chr21,chr21,16350000,16400000,23200000,23250000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,18950000,19000000,1
chr21,chr21,16400000,16450000,19750000,19800000,1
chr21,chr21,16400000,16450000,20800000,20850000,1
chr21,chr21,16400000,16450000,23900000,23950000,1
chr21,chr21,16400000,16450000,26300000,26350000,1
chr21,chr21,16450000,16500000,16150000,16200000,1
chr21,chr21,16450000,16500000,16200000,16250000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,16850000,16900000,1
chr21,chr21,16450000,16500000,25050000,25100000,1
chr21,chr21,16450000,16500000,30550000,30600000,1
chr21,chr21,16450000,16500000,46250000,46300000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16500000,16550000,42850000,42900000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,20000000,20050000,1
chr21,chr21,16600000,16650000,21050000,21100000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16700000,16750000,14050000,14100000,1
chr21,chr21,16700000,16750000,16150000,16200000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,16800000,16850000,1
chr21,chr21,16700000,16750000,46250000,46300000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16800000,16850000,14050000,14100000,1
chr21,chr21,16800000,16850000,16700000,16750000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16800000,16850000,46250000,46300000,1
chr21,chr21,16850000,16900000,16200000,16250000,1
chr21,chr21,16850000,16900000,16450000,16500000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16850000,16900000,22750000,22800000,1
chr21,chr21,16850000,16900000,30550000,30600000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16900000,16950000,22950000,23000000,1
chr21,chr21,16900000,16950000,23000000,23050000,1
chr21,chr21,16900000,16950000,25000000,25050000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17050000,17100000,16350000,16400000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17050000,17100000,20850000,20900000,1
chr21,chr21,17050000,17100000,21750000,21800000,1
chr21,chr21,17050000,17100000,22900000,22950000,1
chr21,chr21,17050000,17100000,23150000,23200000,1
chr21,chr21,17100000,17150000,14100000,14150000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17100000,17150000,23550000,23600000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17400000,17450000,16000000,16050000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,17600000,17650000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,17800000,17850000,1
chr21,chr21,17450000,17500000,18000000,18050000,1
chr21,chr21,17450000,17500000,18150000,18200000,1
chr21,chr21,17450000,17500000,18200000,18250000,1
chr21,chr21,17450000,17500000,18300000,18350000,1
chr21,chr21,17450000,17500000,24150000,24200000,1
chr21,chr21,17450000,17500000,34800000,34850000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,17550000,17600000,1
chr21,chr21,17500000,17550000,32050000,32100000,1
chr21,chr21,17550000,17600000,16000000,16050000,1
chr21,chr21,17550000,17600000,17500000,17550000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17550000,17600000,32050000,32100000,1
chr21,chr21,17600000,17650000,16000000,16050000,1
chr21,chr21,17600000,17650000,16250000,16300000,1
chr21,chr21,17600000,17650000,17400000,17450000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,19250000,19300000,1
chr21,chr21,17600000,17650000,26250000,26300000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,18450000,18500000,1
chr21,chr21,17650000,17700000,21000000,21050000,1
chr21,chr21,17650000,17700000,22550000,22600000,1
chr21,chr21,17650000,17700000,23300000,23350000,1
chr21,chr21,17650000,17700000,25050000,25100000,1
chr21,chr21,17650000,17700000,30450000,30500000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17700000,17750000,29750000,29800000,1
chr21,chr21,17700000,17750000,29950000,30000000,1
chr21,chr21,17700000,17750000,30100000,30150000,1
chr21,chr21,17700000,17750000,38000000,38050000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17750000,17800000,17800000,17850000,1
chr21,chr21,17750000,17800000,18000000,18050000,1
chr21,chr21,17750000,17800000,30650000,30700000,1
chr21,chr21,17800000,17850000,17450000,17500000,1
chr21,chr21,17800000,17850000,17750000,17800000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17800000,17850000,18000000,18050000,1
chr21,chr21,17800000,17850000,18200000,18250000,1
chr21,chr21,17800000,17850000,24150000,24200000,1
chr21,chr21,17800000,17850000,30650000,30700000,1
chr21,chr21,17800000,17850000,34800000,34850000,1
chr21,chr21,17850000,17900000,14600000,14650000,1
chr21,chr21,17850000,17900000,14950000,15000000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17850000,17900000,18250000,18300000,1
chr21,chr21,17850000,17900000,26200000,26250000,1
chr21,chr21,17850000,17900000,30700000,30750000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,18600000,18650000,1
chr21,chr21,17900000,17950000,22550000,22600000,1
chr21,chr21,17900000,17950000,23850000,23900000,1
chr21,chr21,17900000,17950000,29900000,29950000,1
chr21,chr21,17900000,17950000,30200000,30250000,1
chr21,chr21,17900000,17950000,30250000,30300000,1
chr21,chr21,17950000,18000000,14300000,14350000,1
chr21,chr21,17950000,18000000,15700000,15750000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,19250000,19300000,1
chr21,chr21,17950000,18000000,21250000,21300000,1
chr21,chr21,18000000,18050000,17450000,17500000,1
chr21,chr21,18000000,18050000,17750000,17800000,1
chr21,chr21,18000000,18050000,17800000,17850000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,18200000,18250000,1
chr21,chr21,18000000,18050000,24150000,24200000,1
chr21,chr21,18000000,18050000,30650000,30700000,1
chr21,chr21,18000000,18050000,34800000,34850000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18100000,18150000,22350000,22400000,1
chr21,chr21,18100000,18150000,23600000,23650000,1
chr21,chr21,18150000,18200000,17450000,17500000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18150000,18200000,18200000,18250000,1
chr21,chr21,18150000,18200000,18500000,18550000,1
chr21,chr21,18150000,18200000,18700000,18750000,1
chr21,chr21,18150000,18200000,18800000,18850000,1
chr21,chr21,18150000,18200000,30200000,30250000,1
chr21,chr21,18150000,18200000,34800000,34850000,1
chr21,chr21,18200000,18250000,14300000,14350000,1
chr21,chr21,18200000,18250000,17450000,17500000,1
chr21,chr21,18200000,18250000,17800000,17850000,1
chr21,chr21,18200000,18250000,18000000,18050000,1
chr21,chr21,18200000,18250000,18150000,18200000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18200000,18250000,18800000,18850000,1
chr21,chr21,18200000,18250000,21250000,21300000,1
chr21,chr21,18200000,18250000,24150000,24200000,1
chr21,chr21,18200000,18250000,34800000,34850000,1
chr21,chr21,18250000,18300000,14400000,14450000,1
chr21,chr21,18250000,18300000,14600000,14650000,1
chr21,chr21,18250000,18300000,17850000,17900000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,18350000,18400000,1
chr21,chr21,18250000,18300000,22400000,22450000,1
chr21,chr21,18250000,18300000,26200000,26250000,1
chr21,chr21,18250000,18300000,28150000,28200000,1
chr21,chr21,18250000,18300000,30700000,30750000,1
chr21,chr21,18300000,18350000,17450000,17500000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,24150000,24200000,1
chr21,chr21,18300000,18350000,29800000,29850000,1
chr21,chr21,18300000,18350000,38000000,38050000,1
chr21,chr21,18350000,18400000,14600000,14650000,1
chr21,chr21,18350000,18400000,18250000,18300000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,28150000,28200000,1
chr21,chr21,18400000,18450000,13250000,13300000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,23250000,23300000,1
chr21,chr21,18400000,18450000,23300000,23350000,1
chr21,chr21,18450000,18500000,14150000,14200000,1
chr21,chr21,18450000,18500000,17650000,17700000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18450000,18500000,22950000,23000000,1
chr21,chr21,18450000,18500000,30550000,30600000,1
chr21,chr21,18500000,18550000,18150000,18200000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18500000,18550000,18700000,18750000,1
chr21,chr21,18500000,18550000,18750000,18800000,1
chr21,chr21,18500000,18550000,18800000,18850000,1
chr21,chr21,18500000,18550000,23850000,23900000,1
chr21,chr21,18500000,18550000,30200000,30250000,1
chr21,chr21,18500000,18550000,30250000,30300000,1
chr21,chr21,18500000,18550000,30400000,30450000,1
chr21,chr21,18500000,18550000,39250000,39300000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,21000000,21050000,1
chr21,chr21,18550000,18600000,22300000,22350000,1
chr21,chr21,18550000,18600000,22550000,22600000,1
chr21,chr21,18550000,18600000,23350000,23400000,1
chr21,chr21,18550000,18600000,23750000,23800000,1
chr21,chr21,18550000,18600000,23800000,23850000,1
chr21,chr21,18550000,18600000,24950000,25000000,1
chr21,chr21,18550000,18600000,30350000,30400000,1
chr21,chr21,18600000,18650000,17900000,17950000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,23850000,23900000,1
chr21,chr21,18600000,18650000,29900000,29950000,1
chr21,chr21,18600000,18650000,30200000,30250000,1
chr21,chr21,18600000,18650000,30250000,30300000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,22550000,22600000,1
chr21,chr21,18650000,18700000,29900000,29950000,1
chr21,chr21,18700000,18750000,18150000,18200000,1
chr21,chr21,18700000,18750000,18500000,18550000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,18750000,18800000,1
chr21,chr21,18700000,18750000,18800000,18850000,1
chr21,chr21,18700000,18750000,23850000,23900000,1
chr21,chr21,18700000,18750000,30200000,30250000,1
chr21,chr21,18700000,18750000,30250000,30300000,1
chr21,chr21,18700000,18750000,30400000,30450000,1
chr21,chr21,18700000,18750000,39250000,39300000,1
chr21,chr21,18750000,18800000,18500000,18550000,1
chr21,chr21,18750000,18800000,18700000,18750000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,20150000,20200000,1
chr21,chr21,18750000,18800000,23850000,23900000,1
chr21,chr21,18750000,18800000,30200000,30250000,1
chr21,chr21,18750000,18800000,30250000,30300000,1
chr21,chr21,18750000,18800000,30400000,30450000,1
chr21,chr21,18750000,18800000,39250000,39300000,1
chr21,chr21,18800000,18850000,18150000,18200000,1
chr21,chr21,18800000,18850000,18200000,18250000,1
chr21,chr21,18800000,18850000,18500000,18550000,1
chr21,chr21,18800000,18850000,18700000,18750000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,30200000,30250000,1
chr21,chr21,18800000,18850000,30250000,30300000,1
chr21,chr21,18800000,18850000,34800000,34850000,1
chr21,chr21,18850000,18900000,14550000,14600000,1
chr21,chr21,18850000,18900000,15000000,15050000,1
chr21,chr21,18850000,18900000,15100000,15150000,1
chr21,chr21,18850000,18900000,15150000,15200000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,18900000,18950000,1
chr21,chr21,18850000,18900000,19000000,19050000,1
chr21,chr21,18850000,18900000,19200000,19250000,1
chr21,chr21,18850000,18900000,21850000,21900000,1
chr21,chr21,18900000,18950000,15100000,15150000,1
chr21,chr21,18900000,18950000,15150000,15200000,1
chr21,chr21,18900000,18950000,18850000,18900000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18900000,18950000,19000000,19050000,1
chr21,chr21,18900000,18950000,19200000,19250000,1
chr21,chr21,18900000,18950000,21850000,21900000,1
chr21,chr21,18950000,19000000,16400000,16450000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,18950000,19000000,19100000,19150000,1
chr21,chr21,18950000,19000000,24500000,24550000,1
chr21,chr21,19000000,19050000,15150000,15200000,1
chr21,chr21,19000000,19050000,18850000,18900000,1
chr21,chr21,19000000,19050000,18900000,18950000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19200000,19250000,1
chr21,chr21,19000000,19050000,21850000,21900000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19050000,19100000,19150000,19200000,1
chr21,chr21,19050000,19100000,19200000,19250000,1
chr21,chr21,19050000,19100000,24450000,24500000,1
chr21,chr21,19050000,19100000,40400000,40450000,1
chr21,chr21,19100000,19150000,18950000,19000000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19100000,19150000,24500000,24550000,1
chr21,chr21,19150000,19200000,19050000,19100000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19150000,19200000,31250000,31300000,1
chr21,chr21,19150000,19200000,40400000,40450000,1
chr21,chr21,19200000,19250000,15150000,15200000,1
chr21,chr21,19200000,19250000,18850000,18900000,1
chr21,chr21,19200000,19250000,18900000,18950000,1
chr21,chr21,19200000,19250000,19000000,19050000,1
chr21,chr21,19200000,19250000,19050000,19100000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19200000,19250000,21850000,21900000,1
chr21,chr21,19250000,19300000,15700000,15750000,1
chr21,chr21,19250000,19300000,17600000,17650000,1
chr21,chr21,19250000,19300000,17950000,18000000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19250000,19300000,21250000,21300000,1
chr21,chr21,19250000,19300000,25050000,25100000,1
chr21,chr21,19250000,19300000,26250000,26300000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,19800000,19850000,1
chr21,chr21,19300000,19350000,22050000,22100000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19400000,19450000,20750000,20800000,1
chr21,chr21,19400000,19450000,24600000,24650000,1
chr21,chr21,19400000,19450000,30300000,30350000,1
chr21,chr21,19450000,19500000,19450000,19500000,1
chr21,chr21,19450000,19500000,20100000,20150000,1
chr21,chr21,19450000,19500000,24900000,24950000,1
chr21,chr21,19500000,19550000,19500000,19550000,1
chr21,chr21,19500000,19550000,21300000,21350000,1
chr21,chr21,19550000,19600000,19550000,19600000,1
chr21,chr21,19550000,19600000,24450000,24500000,1
chr21,chr21,19550000,19600000,30850000,30900000,1
chr21,chr21,19550000,19600000,31000000,31050000,1
chr21,chr21,19550000,19600000,40400000,40450000,1
chr21,chr21,19550000,19600000,40900000,40950000,1
chr21,chr21,19600000,19650000,14000000,14050000,1
chr21,chr21,19600000,19650000,19600000,19650000,1
chr21,chr21,19650000,19700000,19650000,19700000,1
chr21,chr21,19650000,19700000,19950000,20000000,1
chr21,chr21,19650000,19700000,20300000,20350000,1
chr21,chr21,19650000,19700000,28300000,28350000,1
chr21,chr21,19700000,19750000,19700000,19750000,1
chr21,chr21,19700000,19750000,41350000,41400000,1
chr21,chr21,19750000,19800000,16400000,16450000,1
chr21,chr21,19750000,19800000,19750000,19800000,1
chr21,chr21,19750000,19800000,23900000,23950000,1
chr21,chr21,19750000,19800000,26300000,26350000,1
chr21,chr21,19800000,19850000,19300000,19350000,1
chr21,chr21,19800000,19850000,19800000,19850000,1
chr21,chr21,19850000,19900000,19850000,19900000,1
chr21,chr21,19850000,19900000,22850000,22900000,1
chr21,chr21,19900000,19950000,19900000,19950000,1
chr21,chr21,19950000,20000000,19650000,19700000,1
chr21,chr21,19950000,20000000,19950000,20000000,1
chr21,chr21,19950000,20000000,26800000,26850000,1
chr21,chr21,19950000,20000000,28300000,28350000,1
chr21,chr21,20000000,20050000,16600000,16650000,1
chr21,chr21,20000000,20050000,20000000,20050000,1
chr21,chr21,20050000,20100000,20050000,20100000,1
chr21,chr21,20100000,20150000,19450000,19500000,1
chr21,chr21,20100000,20150000,20100000,20150000,1
chr21,chr21,20100000,20150000,24450000,24500000,1
