chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,14350000,14400000,14350000,14400000,1
chr21,chr21,14350000,14400000,29350000,29400000,1
chr21,chr21,14400000,14450000,14400000,14450000,1
chr21,chr21,14400000,14450000,15250000,15300000,1
chr21,chr21,14400000,14450000,19450000,19500000,1
chr21,chr21,14400000,14450000,21600000,21650000,1
chr21,chr21,14400000,14450000,21800000,21850000,1
chr21,chr21,14400000,14450000,21900000,21950000,1
chr21,chr21,14400000,14450000,22050000,22100000,1
chr21,chr21,14400000,14450000,23500000,23550000,1
chr21,chr21,14400000,14450000,24700000,24750000,1
chr21,chr21,14450000,14500000,14450000,14500000,1
chr21,chr21,14450000,14500000,14950000,15000000,1
chr21,chr21,14450000,14500000,15150000,15200000,1
chr21,chr21,14450000,14500000,16350000,16400000,1
chr21,chr21,14450000,14500000,17550000,17600000,1
chr21,chr21,14450000,14500000,17800000,17850000,1
chr21,chr21,14450000,14500000,33950000,34000000,1
chr21,chr21,14500000,14550000,14500000,14550000,1
chr21,chr21,14500000,14550000,19050000,19100000,1
chr21,chr21,14500000,14550000,20650000,20700000,1
chr21,chr21,14500000,14550000,20700000,20750000,1
chr21,chr21,14500000,14550000,21900000,21950000,1
chr21,chr21,14500000,14550000,30300000,30350000,1
chr21,chr21,14550000,14600000,14550000,14600000,1
chr21,chr21,14550000,14600000,15400000,15450000,1
chr21,chr21,14550000,14600000,22600000,22650000,1
chr21,chr21,14550000,14600000,23700000,23750000,1
chr21,chr21,14600000,14650000,14600000,14650000,1
chr21,chr21,14600000,14650000,14650000,14700000,1
chr21,chr21,14600000,14650000,18500000,18550000,1
chr21,chr21,14600000,14650000,18600000,18650000,1
chr21,chr21,14600000,14650000,19150000,19200000,1
chr21,chr21,14600000,14650000,19300000,19350000,1
chr21,chr21,14600000,14650000,20150000,20200000,1
chr21,chr21,14600000,14650000,20600000,20650000,1
chr21,chr21,14600000,14650000,22800000,22850000,1
chr21,chr21,14600000,14650000,23150000,23200000,1
chr21,chr21,14650000,14700000,14600000,14650000,1
chr21,chr21,14650000,14700000,14650000,14700000,1
chr21,chr21,14650000,14700000,19150000,19200000,1
chr21,chr21,14650000,14700000,19600000,19650000,1
chr21,chr21,14650000,14700000,20150000,20200000,1
chr21,chr21,14650000,14700000,20600000,20650000,1
chr21,chr21,14650000,14700000,22800000,22850000,1
chr21,chr21,14650000,14700000,23200000,23250000,1
chr21,chr21,14650000,14700000,23350000,23400000,1
chr21,chr21,14700000,14750000,14700000,14750000,1
chr21,chr21,14700000,14750000,18600000,18650000,1
chr21,chr21,14700000,14750000,18950000,19000000,1
chr21,chr21,14700000,14750000,19300000,19350000,1
chr21,chr21,14700000,14750000,20150000,20200000,1
chr21,chr21,14750000,14800000,14750000,14800000,1
chr21,chr21,14800000,14850000,14250000,14300000,1
chr21,chr21,14800000,14850000,14800000,14850000,1
chr21,chr21,14800000,14850000,16550000,16600000,1
chr21,chr21,14800000,14850000,19750000,19800000,1
chr21,chr21,14800000,14850000,23550000,23600000,1
chr21,chr21,14850000,14900000,14850000,14900000,1
chr21,chr21,14850000,14900000,17400000,17450000,1
chr21,chr21,14900000,14950000,14900000,14950000,1
chr21,chr21,14900000,14950000,15050000,15100000,1
chr21,chr21,14950000,15000000,14450000,14500000,1
chr21,chr21,14950000,15000000,14950000,15000000,1
chr21,chr21,14950000,15000000,15150000,15200000,1
chr21,chr21,15000000,15050000,15000000,15050000,1
chr21,chr21,15000000,15050000,17350000,17400000,1
chr21,chr21,15000000,15050000,17950000,18000000,1
chr21,chr21,15000000,15050000,19350000,19400000,1
chr21,chr21,15000000,15050000,20000000,20050000,1
chr21,chr21,15000000,15050000,21000000,21050000,1
chr21,chr21,15000000,15050000,21100000,21150000,1
chr21,chr21,15050000,15100000,14900000,14950000,1
chr21,chr21,15050000,15100000,15050000,15100000,1
chr21,chr21,15050000,15100000,16350000,16400000,1
chr21,chr21,15050000,15100000,16400000,16450000,1
chr21,chr21,15050000,15100000,16600000,16650000,1
chr21,chr21,15050000,15100000,16850000,16900000,1
chr21,chr21,15100000,15150000,15100000,15150000,1
chr21,chr21,15150000,15200000,14450000,14500000,1
chr21,chr21,15150000,15200000,14950000,15000000,1
chr21,chr21,15150000,15200000,15150000,15200000,1
chr21,chr21,15150000,15200000,16350000,16400000,1
chr21,chr21,15150000,15200000,16550000,16600000,1
chr21,chr21,15200000,15250000,14150000,14200000,1
chr21,chr21,15200000,15250000,15200000,15250000,1
chr21,chr21,15200000,15250000,17100000,17150000,1
chr21,chr21,15200000,15250000,18950000,19000000,1
chr21,chr21,15200000,15250000,20200000,20250000,1
chr21,chr21,15200000,15250000,23550000,23600000,1
chr21,chr21,15200000,15250000,24300000,24350000,1
chr21,chr21,15200000,15250000,24550000,24600000,1
chr21,chr21,15250000,15300000,14400000,14450000,1
chr21,chr21,15250000,15300000,15250000,15300000,1
chr21,chr21,15250000,15300000,19450000,19500000,1
chr21,chr21,15250000,15300000,22100000,22150000,1
chr21,chr21,15250000,15300000,29500000,29550000,1
chr21,chr21,15300000,15350000,14150000,14200000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15300000,15350000,16900000,16950000,1
chr21,chr21,15300000,15350000,18700000,18750000,1
chr21,chr21,15300000,15350000,23550000,23600000,1
chr21,chr21,15300000,15350000,24300000,24350000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15400000,15450000,14550000,14600000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15400000,15450000,17650000,17700000,1
chr21,chr21,15400000,15450000,18300000,18350000,1
chr21,chr21,15400000,15450000,18700000,18750000,1
chr21,chr21,15400000,15450000,25350000,25400000,1
chr21,chr21,15400000,15450000,30400000,30450000,1
chr21,chr21,15450000,15500000,14100000,14150000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,16000000,16050000,1
chr21,chr21,15450000,15500000,30400000,30450000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15500000,15550000,15850000,15900000,1
chr21,chr21,15500000,15550000,15900000,15950000,1
chr21,chr21,15500000,15550000,15950000,16000000,1
chr21,chr21,15500000,15550000,16950000,17000000,1
chr21,chr21,15500000,15550000,39350000,39400000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,25400000,25450000,1
chr21,chr21,15550000,15600000,29200000,29250000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,15650000,15700000,1
chr21,chr21,15650000,15700000,15600000,15650000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,15800000,15850000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15700000,15750000,15850000,15900000,1
chr21,chr21,15700000,15750000,16500000,16550000,1
chr21,chr21,15700000,15750000,16800000,16850000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15750000,15800000,16050000,16100000,1
chr21,chr21,15750000,15800000,25400000,25450000,1
chr21,chr21,15750000,15800000,29200000,29250000,1
chr21,chr21,15800000,15850000,15650000,15700000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15800000,15850000,16150000,16200000,1
chr21,chr21,15850000,15900000,15500000,15550000,1
chr21,chr21,15850000,15900000,15700000,15750000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15850000,15900000,15900000,15950000,1
chr21,chr21,15850000,15900000,15950000,16000000,1
chr21,chr21,15850000,15900000,16000000,16050000,1
chr21,chr21,15850000,15900000,16500000,16550000,1
chr21,chr21,15850000,15900000,16800000,16850000,1
chr21,chr21,15900000,15950000,15500000,15550000,1
chr21,chr21,15900000,15950000,15850000,15900000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15900000,15950000,15950000,16000000,1
chr21,chr21,15900000,15950000,16950000,17000000,1
chr21,chr21,15900000,15950000,39350000,39400000,1
chr21,chr21,15950000,16000000,14100000,14150000,1
chr21,chr21,15950000,16000000,15500000,15550000,1
chr21,chr21,15950000,16000000,15850000,15900000,1
chr21,chr21,15950000,16000000,15900000,15950000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,16000000,16050000,1
chr21,chr21,15950000,16000000,16500000,16550000,1
chr21,chr21,16000000,16050000,14100000,14150000,1
chr21,chr21,16000000,16050000,15450000,15500000,1
chr21,chr21,16000000,16050000,15850000,15900000,1
chr21,chr21,16000000,16050000,15950000,16000000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16000000,16050000,16500000,16550000,1
chr21,chr21,16000000,16050000,16650000,16700000,1
chr21,chr21,16050000,16100000,15750000,15800000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16800000,16850000,1
chr21,chr21,16150000,16200000,15800000,15850000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16200000,16250000,18900000,18950000,1
chr21,chr21,16200000,16250000,19000000,19050000,1
chr21,chr21,16200000,16250000,19850000,19900000,1
chr21,chr21,16200000,16250000,19900000,19950000,1
chr21,chr21,16200000,16250000,20500000,20550000,1
chr21,chr21,16200000,16250000,20650000,20700000,1
chr21,chr21,16200000,16250000,20700000,20750000,1
chr21,chr21,16200000,16250000,21300000,21350000,1
chr21,chr21,16200000,16250000,22200000,22250000,1
chr21,chr21,16200000,16250000,23200000,23250000,1
chr21,chr21,16200000,16250000,23300000,23350000,1
chr21,chr21,16200000,16250000,23350000,23400000,1
chr21,chr21,16200000,16250000,26450000,26500000,1
chr21,chr21,16200000,16250000,28850000,28900000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16350000,16400000,14450000,14500000,1
chr21,chr21,16350000,16400000,15050000,15100000,1
chr21,chr21,16350000,16400000,15150000,15200000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16350000,16400000,16600000,16650000,1
chr21,chr21,16350000,16400000,16650000,16700000,1
chr21,chr21,16400000,16450000,15050000,15100000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,16600000,16650000,1
chr21,chr21,16400000,16450000,16650000,16700000,1
chr21,chr21,16400000,16450000,16750000,16800000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,17650000,17700000,1
chr21,chr21,16450000,16500000,17700000,17750000,1
chr21,chr21,16450000,16500000,17750000,17800000,1
chr21,chr21,16450000,16500000,21300000,21350000,1
chr21,chr21,16450000,16500000,22250000,22300000,1
chr21,chr21,16450000,16500000,22350000,22400000,1
chr21,chr21,16450000,16500000,25900000,25950000,1
chr21,chr21,16450000,16500000,26700000,26750000,1
chr21,chr21,16450000,16500000,27300000,27350000,1
chr21,chr21,16450000,16500000,28850000,28900000,1
chr21,chr21,16450000,16500000,29800000,29850000,1
chr21,chr21,16500000,16550000,14100000,14150000,1
chr21,chr21,16500000,16550000,15700000,15750000,1
chr21,chr21,16500000,16550000,15850000,15900000,1
chr21,chr21,16500000,16550000,15950000,16000000,1
chr21,chr21,16500000,16550000,16000000,16050000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16500000,16550000,16650000,16700000,1
chr21,chr21,16500000,16550000,16800000,16850000,1
chr21,chr21,16500000,16550000,25400000,25450000,1
chr21,chr21,16550000,16600000,14800000,14850000,1
chr21,chr21,16550000,16600000,15150000,15200000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,19750000,19800000,1
chr21,chr21,16600000,16650000,14100000,14150000,1
chr21,chr21,16600000,16650000,15050000,15100000,1
chr21,chr21,16600000,16650000,16350000,16400000,1
chr21,chr21,16600000,16650000,16400000,16450000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,16650000,16700000,1
chr21,chr21,16600000,16650000,16750000,16800000,1
chr21,chr21,16600000,16650000,16850000,16900000,1
chr21,chr21,16650000,16700000,14100000,14150000,1
chr21,chr21,16650000,16700000,16000000,16050000,1
chr21,chr21,16650000,16700000,16350000,16400000,1
chr21,chr21,16650000,16700000,16400000,16450000,1
chr21,chr21,16650000,16700000,16500000,16550000,1
chr21,chr21,16650000,16700000,16600000,16650000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16650000,16700000,16750000,16800000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16750000,16800000,16400000,16450000,1
chr21,chr21,16750000,16800000,16600000,16650000,1
chr21,chr21,16750000,16800000,16650000,16700000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16800000,16850000,15700000,15750000,1
chr21,chr21,16800000,16850000,15850000,15900000,1
chr21,chr21,16800000,16850000,16100000,16150000,1
chr21,chr21,16800000,16850000,16500000,16550000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16850000,16900000,15050000,15100000,1
chr21,chr21,16850000,16900000,16600000,16650000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16900000,16950000,15300000,15350000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16950000,17000000,15500000,15550000,1
chr21,chr21,16950000,17000000,15900000,15950000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,16950000,17000000,39300000,39350000,1
chr21,chr21,16950000,17000000,39350000,39400000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17100000,17150000,15200000,15250000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17100000,17150000,18600000,18650000,1
chr21,chr21,17100000,17150000,20100000,20150000,1
chr21,chr21,17350000,17400000,15000000,15050000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,17950000,18000000,1
chr21,chr21,17350000,17400000,20000000,20050000,1
chr21,chr21,17350000,17400000,21100000,21150000,1
chr21,chr21,17400000,17450000,14850000,14900000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,19950000,20000000,1
chr21,chr21,17450000,17500000,21000000,21050000,1
chr21,chr21,17450000,17500000,22300000,22350000,1
chr21,chr21,17450000,17500000,25250000,25300000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,17550000,17600000,1
chr21,chr21,17500000,17550000,19350000,19400000,1
chr21,chr21,17500000,17550000,22250000,22300000,1
chr21,chr21,17500000,17550000,22400000,22450000,1
chr21,chr21,17500000,17550000,22750000,22800000,1
chr21,chr21,17500000,17550000,23600000,23650000,1
chr21,chr21,17550000,17600000,14200000,14250000,1
chr21,chr21,17550000,17600000,14450000,14500000,1
chr21,chr21,17550000,17600000,17500000,17550000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17550000,17600000,17800000,17850000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,27750000,27800000,1
chr21,chr21,17650000,17700000,15400000,15450000,1
chr21,chr21,17650000,17700000,16450000,16500000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,17900000,17950000,1
chr21,chr21,17650000,17700000,18300000,18350000,1
chr21,chr21,17650000,17700000,21300000,21350000,1
chr21,chr21,17650000,17700000,22250000,22300000,1
chr21,chr21,17650000,17700000,22350000,22400000,1
chr21,chr21,17650000,17700000,22550000,22600000,1
chr21,chr21,17650000,17700000,30400000,30450000,1
chr21,chr21,17700000,17750000,14200000,14250000,1
chr21,chr21,17700000,17750000,16450000,16500000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17700000,17750000,17750000,17800000,1
chr21,chr21,17700000,17750000,17900000,17950000,1
chr21,chr21,17700000,17750000,18250000,18300000,1
chr21,chr21,17700000,17750000,22250000,22300000,1
chr21,chr21,17700000,17750000,29050000,29100000,1
chr21,chr21,17750000,17800000,16450000,16500000,1
chr21,chr21,17750000,17800000,17700000,17750000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17750000,17800000,17900000,17950000,1
chr21,chr21,17750000,17800000,18250000,18300000,1
chr21,chr21,17750000,17800000,22250000,22300000,1
chr21,chr21,17750000,17800000,22400000,22450000,1
chr21,chr21,17750000,17800000,22750000,22800000,1
chr21,chr21,17750000,17800000,26450000,26500000,1
chr21,chr21,17750000,17800000,28850000,28900000,1
chr21,chr21,17800000,17850000,14200000,14250000,1
chr21,chr21,17800000,17850000,14450000,14500000,1
chr21,chr21,17800000,17850000,17550000,17600000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17800000,17850000,33950000,34000000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17850000,17900000,20350000,20400000,1
chr21,chr21,17850000,17900000,20550000,20600000,1
chr21,chr21,17850000,17900000,21550000,21600000,1
chr21,chr21,17850000,17900000,21850000,21900000,1
chr21,chr21,17850000,17900000,22000000,22050000,1
chr21,chr21,17850000,17900000,23850000,23900000,1
chr21,chr21,17900000,17950000,14200000,14250000,1
chr21,chr21,17900000,17950000,17650000,17700000,1
chr21,chr21,17900000,17950000,17700000,17750000,1
chr21,chr21,17900000,17950000,17750000,17800000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,18300000,18350000,1
chr21,chr21,17900000,17950000,22250000,22300000,1
chr21,chr21,17900000,17950000,29050000,29100000,1
chr21,chr21,17950000,18000000,15000000,15050000,1
chr21,chr21,17950000,18000000,17350000,17400000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,20000000,20050000,1
chr21,chr21,17950000,18000000,21100000,21150000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,18800000,18850000,1
chr21,chr21,18000000,18050000,22200000,22250000,1
chr21,chr21,18000000,18050000,22500000,22550000,1
chr21,chr21,18000000,18050000,22550000,22600000,1
chr21,chr21,18000000,18050000,22800000,22850000,1
chr21,chr21,18000000,18050000,22900000,22950000,1
chr21,chr21,18000000,18050000,22950000,23000000,1
chr21,chr21,18000000,18050000,23150000,23200000,1
chr21,chr21,18000000,18050000,23400000,23450000,1
chr21,chr21,18000000,18050000,24500000,24550000,1
chr21,chr21,18000000,18050000,26750000,26800000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18200000,18250000,19500000,19550000,1
chr21,chr21,18200000,18250000,19650000,19700000,1
chr21,chr21,18200000,18250000,19700000,19750000,1
chr21,chr21,18200000,18250000,23250000,23300000,1
chr21,chr21,18250000,18300000,17700000,17750000,1
chr21,chr21,18250000,18300000,17750000,17800000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,21300000,21350000,1
chr21,chr21,18250000,18300000,22250000,22300000,1
chr21,chr21,18250000,18300000,22300000,22350000,1
chr21,chr21,18250000,18300000,22400000,22450000,1
chr21,chr21,18250000,18300000,22750000,22800000,1
chr21,chr21,18250000,18300000,26450000,26500000,1
chr21,chr21,18250000,18300000,28850000,28900000,1
chr21,chr21,18250000,18300000,29800000,29850000,1
chr21,chr21,18300000,18350000,15400000,15450000,1
chr21,chr21,18300000,18350000,17650000,17700000,1
chr21,chr21,18300000,18350000,17900000,17950000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18350000,18400000,14150000,14200000,1
chr21,chr21,18350000,18400000,14250000,14300000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,18850000,18900000,1
chr21,chr21,18350000,18400000,20200000,20250000,1
chr21,chr21,18350000,18400000,23600000,23650000,1
chr21,chr21,18350000,18400000,24300000,24350000,1
chr21,chr21,18350000,18400000,24550000,24600000,1
chr21,chr21,18350000,18400000,30400000,30450000,1
chr21,chr21,18400000,18450000,13250000,13300000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,20100000,20150000,1
chr21,chr21,18400000,18450000,22650000,22700000,1
chr21,chr21,18400000,18450000,22850000,22900000,1
chr21,chr21,18400000,18450000,23250000,23300000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18500000,18550000,14600000,14650000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18500000,18550000,18600000,18650000,1
chr21,chr21,18500000,18550000,18850000,18900000,1
chr21,chr21,18500000,18550000,19700000,19750000,1
chr21,chr21,18500000,18550000,22650000,22700000,1
chr21,chr21,18500000,18550000,22800000,22850000,1
chr21,chr21,18500000,18550000,23150000,23200000,1
chr21,chr21,18500000,18550000,23250000,23300000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,18850000,18900000,1
chr21,chr21,18550000,18600000,22200000,22250000,1
chr21,chr21,18550000,18600000,22350000,22400000,1
chr21,chr21,18550000,18600000,22500000,22550000,1
chr21,chr21,18550000,18600000,22550000,22600000,1
chr21,chr21,18550000,18600000,22600000,22650000,1
chr21,chr21,18550000,18600000,22650000,22700000,1
chr21,chr21,18550000,18600000,23150000,23200000,1
chr21,chr21,18550000,18600000,23600000,23650000,1
chr21,chr21,18550000,18600000,23700000,23750000,1
chr21,chr21,18550000,18600000,24500000,24550000,1
chr21,chr21,18600000,18650000,14600000,14650000,1
chr21,chr21,18600000,18650000,14700000,14750000,1
chr21,chr21,18600000,18650000,17100000,17150000,1
chr21,chr21,18600000,18650000,18500000,18550000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,18850000,18900000,1
chr21,chr21,18600000,18650000,20200000,20250000,1
chr21,chr21,18600000,18650000,22650000,22700000,1
chr21,chr21,18600000,18650000,23150000,23200000,1
chr21,chr21,18600000,18650000,24550000,24600000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18700000,18750000,15300000,15350000,1
chr21,chr21,18700000,18750000,15400000,15450000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,24300000,24350000,1
chr21,chr21,18700000,18750000,25350000,25400000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,40400000,40450000,1
chr21,chr21,18800000,18850000,18000000,18050000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,19650000,19700000,1
chr21,chr21,18800000,18850000,22900000,22950000,1
chr21,chr21,18800000,18850000,22950000,23000000,1
chr21,chr21,18800000,18850000,23250000,23300000,1
chr21,chr21,18800000,18850000,24600000,24650000,1
chr21,chr21,18850000,18900000,18350000,18400000,1
chr21,chr21,18850000,18900000,18500000,18550000,1
chr21,chr21,18850000,18900000,18550000,18600000,1
chr21,chr21,18850000,18900000,18600000,18650000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,20200000,20250000,1
chr21,chr21,18850000,18900000,22600000,22650000,1
chr21,chr21,18850000,18900000,22650000,22700000,1
chr21,chr21,18850000,18900000,23150000,23200000,1
chr21,chr21,18850000,18900000,23600000,23650000,1
chr21,chr21,18850000,18900000,24550000,24600000,1
chr21,chr21,18900000,18950000,16200000,16250000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18900000,18950000,19350000,19400000,1
chr21,chr21,18900000,18950000,19900000,19950000,1
chr21,chr21,18900000,18950000,21150000,21200000,1
chr21,chr21,18900000,18950000,22250000,22300000,1
chr21,chr21,18900000,18950000,22400000,22450000,1
chr21,chr21,18900000,18950000,22750000,22800000,1
chr21,chr21,18900000,18950000,23300000,23350000,1
chr21,chr21,18900000,18950000,23350000,23400000,1
chr21,chr21,18900000,18950000,23600000,23650000,1
chr21,chr21,18950000,19000000,14150000,14200000,1
chr21,chr21,18950000,19000000,14700000,14750000,1
chr21,chr21,18950000,19000000,15200000,15250000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,18950000,19000000,20200000,20250000,1
chr21,chr21,18950000,19000000,23550000,23600000,1
chr21,chr21,19000000,19050000,16200000,16250000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19850000,19900000,1
chr21,chr21,19000000,19050000,19900000,19950000,1
chr21,chr21,19000000,19050000,20650000,20700000,1
chr21,chr21,19000000,19050000,20700000,20750000,1
chr21,chr21,19000000,19050000,21300000,21350000,1
chr21,chr21,19000000,19050000,24000000,24050000,1
chr21,chr21,19000000,19050000,25900000,25950000,1
chr21,chr21,19000000,19050000,26450000,26500000,1
chr21,chr21,19000000,19050000,26700000,26750000,1
chr21,chr21,19000000,19050000,28850000,28900000,1
chr21,chr21,19000000,19050000,29800000,29850000,1
chr21,chr21,19000000,19050000,40100000,40150000,1
