chr1	start1	end1	chr2	start2	end2	distance
chr21	28090000	28120000	chr21	28420000	28450000	279.8821180425788
chr21	28090000	28120000	chr21	28450000	28480000	217.93118179829153
chr21	28090000	28120000	chr21	28480000	28510000	243.4296612987004
chr21	28090000	28120000	chr21	28510000	28540000	265.64073482807567
chr21	28090000	28120000	chr21	28540000	28570000	159.91872935963443
chr21	28090000	28120000	chr21	28570000	28600000	288.2394837630681
chr21	28090000	28120000	chr21	28600000	28630000	290.3825063601456
chr21	28090000	28120000	chr21	28630000	28660000	364.477708509039
chr21	28090000	28120000	chr21	28660000	28690000	385.31805044664077
chr21	28090000	28120000	chr21	28690000	28720000	369.28715114393026
chr21	28090000	28120000	chr21	28720000	28750000	454.55252721770233
chr21	28090000	28120000	chr21	28750000	28780000	591.5116228781984
chr21	28090000	28120000	chr21	28780000	28810000	562.3077449226536
chr21	28090000	28120000	chr21	28810000	28840000	628.5220759846069
chr21	28090000	28120000	chr21	28840000	28870000	541.3889544495713
chr21	28090000	28120000	chr21	28870000	28900000	648.7965782893741
chr21	28090000	28120000	chr21	28900000	28930000	465.89698432164164
chr21	28090000	28120000	chr21	28930000	28960000	354.8999859115241
chr21	28090000	28120000	chr21	28960000	28990000	535.3148606194302
chr21	28090000	28120000	chr21	28990000	29020000	564.0576211700361
chr21	28090000	28120000	chr21	29020000	29050000	491.1344011571578
chr21	28090000	28120000	chr21	29050000	29080000	
chr21	28090000	28120000	chr21	29080000	29110000	600.1941352595842
chr21	28090000	28120000	chr21	29110000	29140000	600.1916360630162
chr21	28090000	28120000	chr21	29140000	29170000	
chr21	28090000	28120000	chr21	29170000	29200000	558.2114294781145
chr21	28090000	28120000	chr21	29200000	29230000	744.6401815642237
chr21	28090000	28120000	chr21	29230000	29260000	786.9205804908142
chr21	28090000	28120000	chr21	29260000	29290000	539.5711259880387
chr21	28090000	28120000	chr21	29290000	29320000	608.0197365217679
chr21	28090000	28120000	chr21	29320000	29350000	710.3090876512844
chr21	28090000	28120000	chr21	29350000	29380000	766.9328523410638
chr21	28090000	28120000	chr21	29380000	29410000	612.7887074677535
chr21	28090000	28120000	chr21	29410000	29440000	578.1747140787116
chr21	28090000	28120000	chr21	29440000	29470000	
chr21	28090000	28120000	chr21	29470000	29500000	773.1429363319567
chr21	28090000	28120000	chr21	29500000	29530000	780.1916431236623
chr21	28090000	28120000	chr21	29530000	29560000	707.9018293520649
chr21	28090000	28120000	chr21	29560000	29590000	
chr21	28090000	28120000	chr21	29590000	29620000	882.9688556228923
chr21	28090000	28120000	chr21	29620000	29650000	854.1481136196462
chr21	28090000	28120000	chr21	29650000	29680000	815.1870950892194
chr21	28090000	28120000	chr21	29680000	29710000	769.6927958607902
chr21	28090000	28120000	chr21	29710000	29740000	683.1376142476712
chr21	28090000	28120000	chr21	29740000	29770000	889.1051681325443
chr21	28090000	28120000	chr21	29770000	29800000	548.466954337269
chr21	28090000	28120000	chr21	29800000	29830000	875.2016910404138
chr21	28090000	28120000	chr21	29830000	29860000	890.9146984981222
chr21	28090000	28120000	chr21	29860000	29890000	865.0901687107536
chr21	28090000	28120000	chr21	29890000	29920000	862.2064717919949
chr21	28090000	28120000	chr21	29920000	29950000	749.7906374448803
chr21	28120000	28150000	chr21	28120000	28150000	0.0
chr21	28120000	28150000	chr21	28150000	28180000	297.3314648670739
chr21	28120000	28150000	chr21	28180000	28210000	396.577861207607
chr21	28120000	28150000	chr21	28210000	28240000	292.61749776799064
chr21	28120000	28150000	chr21	28240000	28270000	277.74808730214505
chr21	28120000	28150000	chr21	28270000	28300000	425.73465914816
chr21	28120000	28150000	chr21	28300000	28330000	194.77936235648787
chr21	28120000	28150000	chr21	28330000	28360000	365.74854750224233
chr21	28120000	28150000	chr21	28360000	28390000	326.5348373451139
chr21	28120000	28150000	chr21	28390000	28420000	477.8556267325938
chr21	28120000	28150000	chr21	28420000	28450000	461.7770024589791
chr21	28120000	28150000	chr21	28450000	28480000	507.7538773854908
chr21	28120000	28150000	chr21	28480000	28510000	452.98565098687175
chr21	28120000	28150000	chr21	28510000	28540000	371.87497899159604
chr21	28120000	28150000	chr21	28540000	28570000	478.62511425958417
chr21	28120000	28150000	chr21	28570000	28600000	382.13086763568316
chr21	28120000	28150000	chr21	28600000	28630000	317.84587459962415
chr21	28120000	28150000	chr21	28630000	28660000	249.22680433693324
chr21	28120000	28150000	chr21	28660000	28690000	276.8862582361212
chr21	28120000	28150000	chr21	28690000	28720000	293.9472741836536
chr21	28120000	28150000	chr21	28720000	28750000	203.79892050744527
chr21	28120000	28150000	chr21	28750000	28780000	142.78655398881227
chr21	28120000	28150000	chr21	28780000	28810000	97.34474818910365
chr21	28120000	28150000	chr21	28810000	28840000	291.59903977894027
chr21	28120000	28150000	chr21	28840000	28870000	237.43209555576095
chr21	28120000	28150000	chr21	28870000	28900000	462.03571290539867
chr21	28120000	28150000	chr21	28900000	28930000	339.1607288587522
chr21	28120000	28150000	chr21	28930000	28960000	333.66749916646063
chr21	28120000	28150000	chr21	28960000	28990000	262.51857077166943
chr21	28120000	28150000	chr21	28990000	29020000	281.82796170713794
chr21	28120000	28150000	chr21	29020000	29050000	253.95472037353431
chr21	28120000	28150000	chr21	29050000	29080000	
chr21	28120000	28150000	chr21	29080000	29110000	78.26237921249263
chr21	28120000	28150000	chr21	29110000	29140000	226.34045153264142
chr21	28120000	28150000	chr21	29140000	29170000	
chr21	28120000	28150000	chr21	29170000	29200000	148.64050591948347
chr21	28120000	28150000	chr21	29200000	29230000	270.88189308257574
chr21	28120000	28150000	chr21	29230000	29260000	284.4960456667192
chr21	28120000	28150000	chr21	29260000	29290000	157.79416972752827
chr21	28120000	28150000	chr21	29290000	29320000	131.08012816594282
chr21	28120000	28150000	chr21	29320000	29350000	131.15258289488622
chr21	28120000	28150000	chr21	29350000	29380000	246.05283985355666
chr21	28120000	28150000	chr21	29380000	29410000	215.4158768521949
chr21	28120000	28150000	chr21	29410000	29440000	58.01723881744115
chr21	28120000	28150000	chr21	29440000	29470000	
chr21	28120000	28150000	chr21	29470000	29500000	332.6770205469563
chr21	28120000	28150000	chr21	29500000	29530000	396.5059898664836
chr21	28120000	28150000	chr21	29530000	29560000	302.4318104961844
chr21	28120000	28150000	chr21	29560000	29590000	
chr21	28120000	28150000	chr21	29590000	29620000	554.8315059547358
chr21	28120000	28150000	chr21	29620000	29650000	481.71879764028307
chr21	28120000	28150000	chr21	29650000	29680000	540.2869607902823
chr21	28120000	28150000	chr21	29680000	29710000	494.46637903906066
chr21	28120000	28150000	chr21	29710000	29740000	367.29960522712247
chr21	28120000	28150000	chr21	29740000	29770000	505.65798718105896
chr21	28120000	28150000	chr21	29770000	29800000	219.2852024191327
chr21	28120000	28150000	chr21	29800000	29830000	532.835809607425
chr21	28120000	28150000	chr21	29830000	29860000	631.8884395207749
chr21	28120000	28150000	chr21	29860000	29890000	525.6358054775188
chr21	28120000	28150000	chr21	29890000	29920000	412.7250901023586
chr21	28120000	28150000	chr21	29920000	29950000	432.1550647626382
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	160.48052841388576
chr21	28150000	28180000	chr21	28210000	28240000	66.9552089086428
chr21	28150000	28180000	chr21	28240000	28270000	105.38500842150178
chr21	28150000	28180000	chr21	28270000	28300000	199.5745474753732
chr21	28150000	28180000	chr21	28300000	28330000	193.61043360315063
chr21	28150000	28180000	chr21	28330000	28360000	105.91506030777681
chr21	28150000	28180000	chr21	28360000	28390000	173.02889932031584
chr21	28150000	28180000	chr21	28390000	28420000	258.0775077375012
chr21	28150000	28180000	chr21	28420000	28450000	199.6146287224461
chr21	28150000	28180000	chr21	28450000	28480000	258.1201270726481
chr21	28150000	28180000	chr21	28480000	28510000	205.8203099793604
chr21	28150000	28180000	chr21	28510000	28540000	203.72775952235867
chr21	28150000	28180000	chr21	28540000	28570000	230.70760715676457
chr21	28150000	28180000	chr21	28570000	28600000	158.41085821369697
chr21	28150000	28180000	chr21	28600000	28630000	127.66362050325849
chr21	28150000	28180000	chr21	28630000	28660000	110.48076755707302
chr21	28150000	28180000	chr21	28660000	28690000	78.14089838234521
chr21	28150000	28180000	chr21	28690000	28720000	277.7642885613628
chr21	28150000	28180000	chr21	28720000	28750000	140.69825869569246
chr21	28150000	28180000	chr21	28750000	28780000	239.6706072925923
chr21	28150000	28180000	chr21	28780000	28810000	220.7034209068813
chr21	28150000	28180000	chr21	28810000	28840000	471.9597440460362
chr21	28150000	28180000	chr21	28840000	28870000	389.8153408987389
chr21	28150000	28180000	chr21	28870000	28900000	448.3157369533218
chr21	28150000	28180000	chr21	28900000	28930000	410.173134176289
chr21	28150000	28180000	chr21	28930000	28960000	309.9419300449683
chr21	28150000	28180000	chr21	28960000	28990000	380.78602915548254
chr21	28150000	28180000	chr21	28990000	29020000	420.2915654637861
chr21	28150000	28180000	chr21	29020000	29050000	362.97796076346015
chr21	28150000	28180000	chr21	29050000	29080000	
chr21	28150000	28180000	chr21	29080000	29110000	258.8957319076543
chr21	28150000	28180000	chr21	29110000	29140000	300.5128948980393
chr21	28150000	28180000	chr21	29140000	29170000	
chr21	28150000	28180000	chr21	29170000	29200000	252.2895162308573
chr21	28150000	28180000	chr21	29200000	29230000	506.4869198705925
chr21	28150000	28180000	chr21	29230000	29260000	550.3507972193735
chr21	28150000	28180000	chr21	29260000	29290000	176.2526595544022
chr21	28150000	28180000	chr21	29290000	29320000	366.7560497115215
chr21	28150000	28180000	chr21	29320000	29350000	419.64866257382494
chr21	28150000	28180000	chr21	29350000	29380000	511.697176071942
chr21	28150000	28180000	chr21	29380000	29410000	399.32192526832284
chr21	28150000	28180000	chr21	29410000	29440000	302.50289254815397
chr21	28150000	28180000	chr21	29440000	29470000	
chr21	28150000	28180000	chr21	29470000	29500000	547.4577609277268
chr21	28150000	28180000	chr21	29500000	29530000	565.6049858337531
chr21	28150000	28180000	chr21	29530000	29560000	509.88331998605327
chr21	28150000	28180000	chr21	29560000	29590000	
chr21	28150000	28180000	chr21	29590000	29620000	685.9271098301919
chr21	28150000	28180000	chr21	29620000	29650000	604.9900825633425
chr21	28150000	28180000	chr21	29650000	29680000	586.614012788648
chr21	28150000	28180000	chr21	29680000	29710000	530.2273097455468
chr21	28150000	28180000	chr21	29710000	29740000	421.44631923888005
chr21	28150000	28180000	chr21	29740000	29770000	608.5901740909065
chr21	28150000	28180000	chr21	29770000	29800000	266.34188555313636
chr21	28150000	28180000	chr21	29800000	29830000	618.0647215300353
chr21	28150000	28180000	chr21	29830000	29860000	691.8966685857073
chr21	28150000	28180000	chr21	29860000	29890000	643.828393285043
chr21	28150000	28180000	chr21	29890000	29920000	582.0704424723866
chr21	28150000	28180000	chr21	29920000	29950000	513.5757003597425
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	126.98425099200294
chr21	28180000	28210000	chr21	28240000	28270000	118.85285019720814
chr21	28180000	28210000	chr21	28270000	28300000	39.57271787481876
chr21	28180000	28210000	chr21	28300000	28330000	221.16283593768642
chr21	28180000	28210000	chr21	28330000	28360000	62.65780079128216
chr21	28180000	28210000	chr21	28360000	28390000	157.64834283937145
chr21	28180000	28210000	chr21	28390000	28420000	120.68968472906042
chr21	28180000	28210000	chr21	28420000	28450000	124.28998350631478
chr21	28180000	28210000	chr21	28450000	28480000	201.0870458284173
chr21	28180000	28210000	chr21	28480000	28510000	160.59265238484605
chr21	28180000	28210000	chr21	28510000	28540000	223.98437445500522
chr21	28180000	28210000	chr21	28540000	28570000	238.66294224282078
chr21	28180000	28210000	chr21	28570000	28600000	138.67227552759059
chr21	28180000	28210000	chr21	28600000	28630000	226.77742392045994
chr21	28180000	28210000	chr21	28630000	28660000	248.72876793808953
chr21	28180000	28210000	chr21	28660000	28690000	238.39463081202143
chr21	28180000	28210000	chr21	28690000	28720000	394.40461457746665
chr21	28180000	28210000	chr21	28720000	28750000	293.1313698668227
chr21	28180000	28210000	chr21	28750000	28780000	355.2829858014594
chr21	28180000	28210000	chr21	28780000	28810000	328.7765198428866
chr21	28180000	28210000	chr21	28810000	28840000	602.4400385100579
chr21	28180000	28210000	chr21	28840000	28870000	502.1414143446047
chr21	28180000	28210000	chr21	28870000	28900000	352.3251339317137
chr21	28180000	28210000	chr21	28900000	28930000	512.1737986269895
chr21	28180000	28210000	chr21	28930000	28960000	377.26648406663423
chr21	28180000	28210000	chr21	28960000	28990000	426.1666340763904
chr21	28180000	28210000	chr21	28990000	29020000	470.3371131433283
chr21	28180000	28210000	chr21	29020000	29050000	471.40110309586674
chr21	28180000	28210000	chr21	29050000	29080000	
chr21	28180000	28210000	chr21	29080000	29110000	357.4870627029739
chr21	28180000	28210000	chr21	29110000	29140000	294.7032405658275
chr21	28180000	28210000	chr21	29140000	29170000	
chr21	28180000	28210000	chr21	29170000	29200000	292.36620871776546
chr21	28180000	28210000	chr21	29200000	29230000	546.2041742791793
chr21	28180000	28210000	chr21	29230000	29260000	610.0967136446483
chr21	28180000	28210000	chr21	29260000	29290000	272.2002939013843
chr21	28180000	28210000	chr21	29290000	29320000	447.93079822669034
chr21	28180000	28210000	chr21	29320000	29350000	527.1328105895136
chr21	28180000	28210000	chr21	29350000	29380000	634.5581139659314
chr21	28180000	28210000	chr21	29380000	29410000	538.3326109386278
chr21	28180000	28210000	chr21	29410000	29440000	399.32192526832284
chr21	28180000	28210000	chr21	29440000	29470000	
chr21	28180000	28210000	chr21	29470000	29500000	689.1647118069816
chr21	28180000	28210000	chr21	29500000	29530000	717.251002090621
chr21	28180000	28210000	chr21	29530000	29560000	648.5514628770796
chr21	28180000	28210000	chr21	29560000	29590000	
chr21	28180000	28210000	chr21	29590000	29620000	842.4357542269914
chr21	28180000	28210000	chr21	29620000	29650000	754.519052112006
chr21	28180000	28210000	chr21	29650000	29680000	735.3733745520027
chr21	28180000	28210000	chr21	29680000	29710000	677.5728743094724
chr21	28180000	28210000	chr21	29710000	29740000	571.7158385072081
chr21	28180000	28210000	chr21	29740000	29770000	747.3165326687213
chr21	28180000	28210000	chr21	29770000	29800000	419.4734794954265
chr21	28180000	28210000	chr21	29800000	29830000	762.6073694897001
chr21	28180000	28210000	chr21	29830000	29860000	844.8745469003076
chr21	28180000	28210000	chr21	29860000	29890000	797.9379675137661
chr21	28180000	28210000	chr21	29890000	29920000	723.0283535242584
chr21	28180000	28210000	chr21	29920000	29950000	667.0906984810986
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	61.29437168288782
chr21	28210000	28240000	chr21	28270000	28300000	161.91664522216362
chr21	28210000	28240000	chr21	28300000	28330000	156.86299754881645
chr21	28210000	28240000	chr21	28330000	28360000	77.41446893184762
chr21	28210000	28240000	chr21	28360000	28390000	109.54451150103323
chr21	28210000	28240000	chr21	28390000	28420000	211.42138018658378
chr21	28210000	28240000	chr21	28420000	28450000	172.46738822165773
chr21	28210000	28240000	chr21	28450000	28480000	230.3584163862914
