chr1	start1	end1	chr2	start2	end2	distance
chr21	28090000	28120000	chr21	28330000	28360000	710.6370381566106
chr21	28090000	28120000	chr21	28360000	28390000	569.1151025934912
chr21	28090000	28120000	chr21	28390000	28420000	559.3299562869845
chr21	28090000	28120000	chr21	28420000	28450000	414.6154845154725
chr21	28090000	28120000	chr21	28450000	28480000	368.1154710141914
chr21	28090000	28120000	chr21	28480000	28510000	496.26303509328596
chr21	28090000	28120000	chr21	28510000	28540000	779.0154042122659
chr21	28090000	28120000	chr21	28540000	28570000	817.3720083291329
chr21	28090000	28120000	chr21	28570000	28600000	319.47143847298776
chr21	28090000	28120000	chr21	28600000	28630000	796.3190315445186
chr21	28090000	28120000	chr21	28630000	28660000	720.4783133446836
chr21	28090000	28120000	chr21	28660000	28690000	741.3676550807972
chr21	28090000	28120000	chr21	28690000	28720000	704.2201360370208
chr21	28090000	28120000	chr21	28720000	28750000	876.3846187605075
chr21	28090000	28120000	chr21	28750000	28780000	995.5631572130419
chr21	28090000	28120000	chr21	28780000	28810000	1117.7338681457227
chr21	28090000	28120000	chr21	28810000	28840000	845.3880765660231
chr21	28090000	28120000	chr21	28840000	28870000	1015.3861334487486
chr21	28090000	28120000	chr21	28870000	28900000	1031.2584545107982
chr21	28090000	28120000	chr21	28900000	28930000	1097.2994121934087
chr21	28090000	28120000	chr21	28930000	28960000	1105.6735503755165
chr21	28090000	28120000	chr21	28960000	28990000	1181.3191778685386
chr21	28090000	28120000	chr21	28990000	29020000	1146.7275177652275
chr21	28090000	28120000	chr21	29020000	29050000	1217.9724955843626
chr21	28090000	28120000	chr21	29050000	29080000	1245.8033552692013
chr21	28090000	28120000	chr21	29080000	29110000	1178.409521346463
chr21	28090000	28120000	chr21	29110000	29140000	1140.2355019907072
chr21	28090000	28120000	chr21	29140000	29170000	1112.76637260478
chr21	28090000	28120000	chr21	29170000	29200000	1242.4210236469762
chr21	28090000	28120000	chr21	29200000	29230000	977.5791528055414
chr21	28090000	28120000	chr21	29230000	29260000	895.7661525197299
chr21	28090000	28120000	chr21	29260000	29290000	928.6231743823756
chr21	28090000	28120000	chr21	29290000	29320000	438.51339774287396
chr21	28090000	28120000	chr21	29320000	29350000	1220.9676490390725
chr21	28090000	28120000	chr21	29350000	29380000	942.2998461211803
chr21	28090000	28120000	chr21	29380000	29410000	1062.9811851580441
chr21	28090000	28120000	chr21	29410000	29440000	1159.80946711087
chr21	28090000	28120000	chr21	29440000	29470000	
chr21	28090000	28120000	chr21	29470000	29500000	638.3275021491711
chr21	28090000	28120000	chr21	29500000	29530000	1034.3200665171298
chr21	28090000	28120000	chr21	29530000	29560000	1096.6544578854362
chr21	28090000	28120000	chr21	29560000	29590000	
chr21	28090000	28120000	chr21	29590000	29620000	
chr21	28090000	28120000	chr21	29620000	29650000	903.5031820641253
chr21	28090000	28120000	chr21	29650000	29680000	882.5468826073774
chr21	28090000	28120000	chr21	29680000	29710000	781.6245901965982
chr21	28090000	28120000	chr21	29710000	29740000	484.2943319924362
chr21	28090000	28120000	chr21	29740000	29770000	821.3823713715799
chr21	28090000	28120000	chr21	29770000	29800000	869.7821566346369
chr21	28090000	28120000	chr21	29800000	29830000	643.9945651944588
chr21	28090000	28120000	chr21	29830000	29860000	833.0156060963084
chr21	28090000	28120000	chr21	29860000	29890000	739.8871535578922
chr21	28090000	28120000	chr21	29890000	29920000	777.4914790529862
chr21	28090000	28120000	chr21	29920000	29950000	
chr21	28120000	28150000	chr21	28120000	28150000	0.0
chr21	28120000	28150000	chr21	28150000	28180000	144.4749113168096
chr21	28120000	28150000	chr21	28180000	28210000	403.26294151583033
chr21	28120000	28150000	chr21	28210000	28240000	955.7227631483934
chr21	28120000	28150000	chr21	28240000	28270000	340.7418377599088
chr21	28120000	28150000	chr21	28270000	28300000	457.6701869250388
chr21	28120000	28150000	chr21	28300000	28330000	603.9842713183846
chr21	28120000	28150000	chr21	28330000	28360000	815.9718132386682
chr21	28120000	28150000	chr21	28360000	28390000	678.5241336901731
chr21	28120000	28150000	chr21	28390000	28420000	590.7359816364668
chr21	28120000	28150000	chr21	28420000	28450000	371.4310164754688
chr21	28120000	28150000	chr21	28450000	28480000	478.25725295075245
chr21	28120000	28150000	chr21	28480000	28510000	595.1453603952567
chr21	28120000	28150000	chr21	28510000	28540000	758.0646410432292
chr21	28120000	28150000	chr21	28540000	28570000	828.1847619945685
chr21	28120000	28150000	chr21	28570000	28600000	359.3563690822802
chr21	28120000	28150000	chr21	28600000	28630000	799.9468732359668
chr21	28120000	28150000	chr21	28630000	28660000	743.4931068947445
chr21	28120000	28150000	chr21	28660000	28690000	810.4079219751002
chr21	28120000	28150000	chr21	28690000	28720000	766.9947848584109
chr21	28120000	28150000	chr21	28720000	28750000	948.3169301451915
chr21	28120000	28150000	chr21	28750000	28780000	1041.710612406344
chr21	28120000	28150000	chr21	28780000	28810000	1170.7459160723133
chr21	28120000	28150000	chr21	28810000	28840000	913.7581736980524
chr21	28120000	28150000	chr21	28840000	28870000	1073.51478797453
chr21	28120000	28150000	chr21	28870000	28900000	1089.0716229890484
chr21	28120000	28150000	chr21	28900000	28930000	1159.0586697833721
chr21	28120000	28150000	chr21	28930000	28960000	1169.6755960521702
chr21	28120000	28150000	chr21	28960000	28990000	1249.7711790563903
chr21	28120000	28150000	chr21	28990000	29020000	1203.9414437587902
chr21	28120000	28150000	chr21	29020000	29050000	1289.0205584085927
chr21	28120000	28150000	chr21	29050000	29080000	1317.8471079757317
chr21	28120000	28150000	chr21	29080000	29110000	1251.163458545685
chr21	28120000	28150000	chr21	29110000	29140000	1220.27619824366
chr21	28120000	28150000	chr21	29140000	29170000	1192.4453865900946
chr21	28120000	28150000	chr21	29170000	29200000	1328.7004929629552
chr21	28120000	28150000	chr21	29200000	29230000	1047.0272202765314
chr21	28120000	28150000	chr21	29230000	29260000	950.1063098411672
chr21	28120000	28150000	chr21	29260000	29290000	923.2150345396244
chr21	28120000	28150000	chr21	29290000	29320000	535.63513701026
chr21	28120000	28150000	chr21	29320000	29350000	1271.04563254039
chr21	28120000	28150000	chr21	29350000	29380000	991.3959854669577
chr21	28120000	28150000	chr21	29380000	29410000	1130.3318096912958
chr21	28120000	28150000	chr21	29410000	29440000	1236.924007366661
chr21	28120000	28150000	chr21	29440000	29470000	
chr21	28120000	28150000	chr21	29470000	29500000	712.5089473122425
chr21	28120000	28150000	chr21	29500000	29530000	1113.8568130599192
chr21	28120000	28150000	chr21	29530000	29560000	1183.8547208167056
chr21	28120000	28150000	chr21	29560000	29590000	
chr21	28120000	28150000	chr21	29590000	29620000	
chr21	28120000	28150000	chr21	29620000	29650000	959.8963485710319
chr21	28120000	28150000	chr21	29650000	29680000	940.364822821441
chr21	28120000	28150000	chr21	29680000	29710000	850.3093554701136
chr21	28120000	28150000	chr21	29710000	29740000	564.7601260712374
chr21	28120000	28150000	chr21	29740000	29770000	861.2583816718418
chr21	28120000	28150000	chr21	29770000	29800000	918.2145718730453
chr21	28120000	28150000	chr21	29800000	29830000	671.3195960196604
chr21	28120000	28150000	chr21	29830000	29860000	847.9952830057488
chr21	28120000	28150000	chr21	29860000	29890000	757.1116166061646
chr21	28120000	28150000	chr21	29890000	29920000	822.0985342402697
chr21	28120000	28150000	chr21	29920000	29950000	
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	294.2821775099539
chr21	28150000	28180000	chr21	28210000	28240000	954.9183211144291
chr21	28150000	28180000	chr21	28240000	28270000	238.6084659017781
chr21	28150000	28180000	chr21	28270000	28300000	430.1220756947962
chr21	28150000	28180000	chr21	28300000	28330000	548.2827737582132
chr21	28150000	28180000	chr21	28330000	28360000	821.528453554714
chr21	28150000	28180000	chr21	28360000	28390000	582.1700782417454
chr21	28150000	28180000	chr21	28390000	28420000	520.6303871269905
chr21	28150000	28180000	chr21	28420000	28450000	395.64630669323833
chr21	28150000	28180000	chr21	28450000	28480000	408.60127263629516
chr21	28150000	28180000	chr21	28480000	28510000	482.78463107269687
chr21	28150000	28180000	chr21	28510000	28540000	689.8151926422032
chr21	28150000	28180000	chr21	28540000	28570000	722.6319948632222
chr21	28150000	28180000	chr21	28570000	28600000	342.8323205300224
chr21	28150000	28180000	chr21	28600000	28630000	729.6615653849393
chr21	28150000	28180000	chr21	28630000	28660000	631.2677720270535
chr21	28150000	28180000	chr21	28660000	28690000	696.5701687554528
chr21	28150000	28180000	chr21	28690000	28720000	664.4922873894022
chr21	28150000	28180000	chr21	28720000	28750000	831.514281296479
chr21	28150000	28180000	chr21	28750000	28780000	899.1117839290063
chr21	28150000	28180000	chr21	28780000	28810000	1030.2480283892805
chr21	28150000	28180000	chr21	28810000	28840000	789.9082225170213
chr21	28150000	28180000	chr21	28840000	28870000	944.6846034523903
chr21	28150000	28180000	chr21	28870000	28900000	954.4076697093334
chr21	28150000	28180000	chr21	28900000	28930000	1024.4461918519685
chr21	28150000	28180000	chr21	28930000	28960000	1050.412300004146
chr21	28150000	28180000	chr21	28960000	28990000	1120.7055813191973
chr21	28150000	28180000	chr21	28990000	29020000	1082.7289596200887
chr21	28150000	28180000	chr21	29020000	29050000	1162.086485593908
chr21	28150000	28180000	chr21	29050000	29080000	1191.0121745809317
chr21	28150000	28180000	chr21	29080000	29110000	1126.561582870639
chr21	28150000	28180000	chr21	29110000	29140000	1098.5058033528999
chr21	28150000	28180000	chr21	29140000	29170000	1070.6582087669249
chr21	28150000	28180000	chr21	29170000	29200000	1230.7542402933252
chr21	28150000	28180000	chr21	29200000	29230000	958.4701351633237
chr21	28150000	28180000	chr21	29230000	29260000	871.2204083927327
chr21	28150000	28180000	chr21	29260000	29290000	834.2008151518434
chr21	28150000	28180000	chr21	29290000	29320000	517.4611096497978
chr21	28150000	28180000	chr21	29320000	29350000	1176.449743932991
chr21	28150000	28180000	chr21	29350000	29380000	907.4585389977881
chr21	28150000	28180000	chr21	29380000	29410000	1040.3388870940084
chr21	28150000	28180000	chr21	29410000	29440000	1151.4686274493108
chr21	28150000	28180000	chr21	29440000	29470000	
chr21	28150000	28180000	chr21	29470000	29500000	680.1985004393938
chr21	28150000	28180000	chr21	29500000	29530000	1011.4415455180789
chr21	28150000	28180000	chr21	29530000	29560000	1082.9889196109073
chr21	28150000	28180000	chr21	29560000	29590000	
chr21	28150000	28180000	chr21	29590000	29620000	
chr21	28150000	28180000	chr21	29620000	29650000	848.2393530130514
chr21	28150000	28180000	chr21	29650000	29680000	829.0253313379513
chr21	28150000	28180000	chr21	29680000	29710000	744.7167246678431
chr21	28150000	28180000	chr21	29710000	29740000	537.2252786308552
chr21	28150000	28180000	chr21	29740000	29770000	750.8468552241529
chr21	28150000	28180000	chr21	29770000	29800000	820.1091390784521
chr21	28150000	28180000	chr21	29800000	29830000	554.5980526471401
chr21	28150000	28180000	chr21	29830000	29860000	750.5471337630969
chr21	28150000	28180000	chr21	29860000	29890000	658.7328745402039
chr21	28150000	28180000	chr21	29890000	29920000	717.7248776515971
chr21	28150000	28180000	chr21	29920000	29950000	
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	839.3062611466687
chr21	28180000	28210000	chr21	28240000	28270000	82.03657720797473
chr21	28180000	28210000	chr21	28270000	28300000	290.4668655802241
chr21	28180000	28210000	chr21	28300000	28330000	644.6177161698241
chr21	28180000	28210000	chr21	28330000	28360000	738.263503093577
chr21	28180000	28210000	chr21	28360000	28390000	501.7828215473304
chr21	28180000	28210000	chr21	28390000	28420000	663.8388358630428
chr21	28180000	28210000	chr21	28420000	28450000	668.1002918724105
chr21	28180000	28210000	chr21	28450000	28480000	409.88900936717005
chr21	28180000	28210000	chr21	28480000	28510000	417.6948647038888
chr21	28180000	28210000	chr21	28510000	28540000	861.3274638602904
chr21	28180000	28210000	chr21	28540000	28570000	807.0817802428699
chr21	28180000	28210000	chr21	28570000	28600000	537.1703640373322
chr21	28180000	28210000	chr21	28600000	28630000	881.7698112319337
chr21	28180000	28210000	chr21	28630000	28660000	700.7231978463393
chr21	28180000	28210000	chr21	28660000	28690000	690.1043399370851
chr21	28180000	28210000	chr21	28690000	28720000	697.5557325404186
chr21	28180000	28210000	chr21	28720000	28750000	801.2278078049962
chr21	28180000	28210000	chr21	28750000	28780000	789.9759490009807
chr21	28180000	28210000	chr21	28780000	28810000	933.7970871661573
chr21	28180000	28210000	chr21	28810000	28840000	750.5071618579
chr21	28180000	28210000	chr21	28840000	28870000	899.7227350689767
chr21	28180000	28210000	chr21	28870000	28900000	886.700625916098
chr21	28180000	28210000	chr21	28900000	28930000	947.1842481798354
chr21	28180000	28210000	chr21	28930000	28960000	1018.9121650073671
chr21	28180000	28210000	chr21	28960000	28990000	1048.4812826178634
chr21	28180000	28210000	chr21	28990000	29020000	1056.6655099888517
chr21	28180000	28210000	chr21	29020000	29050000	1090.2059438473082
chr21	28180000	28210000	chr21	29050000	29080000	1116.4380860576193
chr21	28180000	28210000	chr21	29080000	29110000	1059.3455526880734
chr21	28180000	28210000	chr21	29110000	29140000	1023.1661644131905
chr21	28180000	28210000	chr21	29140000	29170000	997.1253682461398
chr21	28180000	28210000	chr21	29170000	29200000	1188.8927621951443
chr21	28180000	28210000	chr21	29200000	29230000	981.294553128672
chr21	28180000	28210000	chr21	29230000	29260000	940.4791332081749
chr21	28180000	28210000	chr21	29260000	29290000	953.7258515946812
chr21	28180000	28210000	chr21	29290000	29320000	574.6111728812798
chr21	28180000	28210000	chr21	29320000	29350000	1215.3526237269577
chr21	28180000	28210000	chr21	29350000	29380000	976.2873552392247
chr21	28180000	28210000	chr21	29380000	29410000	1061.3665719250819
chr21	28180000	28210000	chr21	29410000	29440000	1154.2053543455775
chr21	28180000	28210000	chr21	29440000	29470000	
chr21	28180000	28210000	chr21	29470000	29500000	767.8828035579388
chr21	28180000	28210000	chr21	29500000	29530000	986.0375246409236
chr21	28180000	28210000	chr21	29530000	29560000	1038.2644171886081
chr21	28180000	28210000	chr21	29560000	29590000	
chr21	28180000	28210000	chr21	29590000	29620000	
chr21	28180000	28210000	chr21	29620000	29650000	859.1682023911267
chr21	28180000	28210000	chr21	29650000	29680000	839.4909171634914
chr21	28180000	28210000	chr21	29680000	29710000	752.986719670407
chr21	28180000	28210000	chr21	29710000	29740000	630.0674567060261
chr21	28180000	28210000	chr21	29740000	29770000	795.8749901837599
chr21	28180000	28210000	chr21	29770000	29800000	872.6471222664978
chr21	28180000	28210000	chr21	29800000	29830000	618.7123725932754
chr21	28180000	28210000	chr21	29830000	29860000	847.788299046407
chr21	28180000	28210000	chr21	29860000	29890000	760.4531543757314
chr21	28180000	28210000	chr21	29890000	29920000	771.9656728119458
chr21	28180000	28210000	chr21	29920000	29950000	
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	806.8463298547003
chr21	28210000	28240000	chr21	28270000	28300000	586.300264369717
chr21	28210000	28240000	chr21	28300000	28330000	940.2951664238203
chr21	28210000	28240000	chr21	28330000	28360000	154.88705562441297
