chr1	start1	end1	chr2	start2	end2	distance
chr21	28000000	28030000	chr21	29470000	29500000	947.8670792890741
chr21	28000000	28030000	chr21	29500000	29530000	
chr21	28000000	28030000	chr21	29530000	29560000	890.2297456274981
chr21	28000000	28030000	chr21	29560000	29590000	448.63570967991393
chr21	28000000	28030000	chr21	29590000	29620000	882.0096371355587
chr21	28000000	28030000	chr21	29620000	29650000	1024.979024175617
chr21	28000000	28030000	chr21	29650000	29680000	899.8605447512409
chr21	28000000	28030000	chr21	29680000	29710000	875.3844869541612
chr21	28000000	28030000	chr21	29710000	29740000	884.7988471963557
chr21	28000000	28030000	chr21	29740000	29770000	821.0493286033428
chr21	28000000	28030000	chr21	29770000	29800000	915.5555690399136
chr21	28000000	28030000	chr21	29800000	29830000	624.0296467316276
chr21	28000000	28030000	chr21	29830000	29860000	424.4066446228193
chr21	28000000	28030000	chr21	29860000	29890000	500.3458803667719
chr21	28000000	28030000	chr21	29890000	29920000	482.3556778975448
chr21	28000000	28030000	chr21	29920000	29950000	
chr21	28030000	28060000	chr21	28030000	28060000	0.0
chr21	28030000	28060000	chr21	28060000	28090000	343.7135435213457
chr21	28030000	28060000	chr21	28090000	28120000	70.32069396699666
chr21	28030000	28060000	chr21	28120000	28150000	231.36551169091732
chr21	28030000	28060000	chr21	28150000	28180000	511.82125786254716
chr21	28030000	28060000	chr21	28180000	28210000	443.1986010808247
chr21	28030000	28060000	chr21	28210000	28240000	934.2216011204195
chr21	28030000	28060000	chr21	28240000	28270000	215.68727361622427
chr21	28030000	28060000	chr21	28270000	28300000	270.667692937299
chr21	28030000	28060000	chr21	28300000	28330000	254.7174905655283
chr21	28030000	28060000	chr21	28330000	28360000	215.06045661627337
chr21	28030000	28060000	chr21	28360000	28390000	414.217334258237
chr21	28030000	28060000	chr21	28390000	28420000	284.1496084811661
chr21	28030000	28060000	chr21	28420000	28450000	1017.9577594379838
chr21	28030000	28060000	chr21	28450000	28480000	1001.9685623810759
chr21	28030000	28060000	chr21	28480000	28510000	261.38668673059846
chr21	28030000	28060000	chr21	28510000	28540000	267.7031938546868
chr21	28030000	28060000	chr21	28540000	28570000	208.1177551291576
chr21	28030000	28060000	chr21	28570000	28600000	249.58765995136858
chr21	28030000	28060000	chr21	28600000	28630000	162.0154313638056
chr21	28030000	28060000	chr21	28630000	28660000	222.80484734403782
chr21	28030000	28060000	chr21	28660000	28690000	143.2515270424717
chr21	28030000	28060000	chr21	28690000	28720000	764.9745093792342
chr21	28030000	28060000	chr21	28720000	28750000	372.40972060353096
chr21	28030000	28060000	chr21	28750000	28780000	363.95878887588356
chr21	28030000	28060000	chr21	28780000	28810000	460.1478023418128
chr21	28030000	28060000	chr21	28810000	28840000	361.08309293014537
chr21	28030000	28060000	chr21	28840000	28870000	390.62257999250374
chr21	28030000	28060000	chr21	28870000	28900000	758.6316629300414
chr21	28030000	28060000	chr21	28900000	28930000	654.3194938254553
chr21	28030000	28060000	chr21	28930000	28960000	
chr21	28030000	28060000	chr21	28960000	28990000	705.5423445832291
chr21	28030000	28060000	chr21	28990000	29020000	621.6124194383507
chr21	28030000	28060000	chr21	29020000	29050000	674.5702335561509
chr21	28030000	28060000	chr21	29050000	29080000	
chr21	28030000	28060000	chr21	29080000	29110000	482.2219406041164
chr21	28030000	28060000	chr21	29110000	29140000	519.551729859501
chr21	28030000	28060000	chr21	29140000	29170000	
chr21	28030000	28060000	chr21	29170000	29200000	298.21301111789205
chr21	28030000	28060000	chr21	29200000	29230000	239.25091431382242
chr21	28030000	28060000	chr21	29230000	29260000	243.39474110999194
chr21	28030000	28060000	chr21	29260000	29290000	213.3565091577944
chr21	28030000	28060000	chr21	29290000	29320000	359.32436599818834
chr21	28030000	28060000	chr21	29320000	29350000	388.4301739051692
chr21	28030000	28060000	chr21	29350000	29380000	537.9340108228889
chr21	28030000	28060000	chr21	29380000	29410000	734.3446057540016
chr21	28030000	28060000	chr21	29410000	29440000	701.510513107252
chr21	28030000	28060000	chr21	29440000	29470000	568.286899373899
chr21	28030000	28060000	chr21	29470000	29500000	636.6333324606873
chr21	28030000	28060000	chr21	29500000	29530000	
chr21	28030000	28060000	chr21	29530000	29560000	596.6246726376643
chr21	28030000	28060000	chr21	29560000	29590000	224.34348664492134
chr21	28030000	28060000	chr21	29590000	29620000	554.0045126170003
chr21	28030000	28060000	chr21	29620000	29650000	715.8156187175578
chr21	28030000	28060000	chr21	29650000	29680000	577.8537877352713
chr21	28030000	28060000	chr21	29680000	29710000	553.158205218001
chr21	28030000	28060000	chr21	29710000	29740000	590.9678502253739
chr21	28030000	28060000	chr21	29740000	29770000	518.9566455880491
chr21	28030000	28060000	chr21	29770000	29800000	627.8200379089536
chr21	28030000	28060000	chr21	29800000	29830000	317.9323827482819
chr21	28030000	28060000	chr21	29830000	29860000	133.57020625873122
chr21	28030000	28060000	chr21	29860000	29890000	212.235718011837
chr21	28030000	28060000	chr21	29890000	29920000	224.88441475566955
chr21	28030000	28060000	chr21	29920000	29950000	
chr21	28060000	28090000	chr21	28060000	28090000	0.0
chr21	28060000	28090000	chr21	28090000	28120000	336.0565428614655
chr21	28060000	28090000	chr21	28120000	28150000	124.21352583354198
chr21	28060000	28090000	chr21	28150000	28180000	278.52109435373114
chr21	28060000	28090000	chr21	28180000	28210000	199.88496691847539
chr21	28060000	28090000	chr21	28210000	28240000	855.1730818962908
chr21	28060000	28090000	chr21	28240000	28270000	155.19664944836921
chr21	28060000	28090000	chr21	28270000	28300000	73.93240155709809
chr21	28060000	28090000	chr21	28300000	28330000	148.15532390029054
chr21	28060000	28090000	chr21	28330000	28360000	242.2312944274542
chr21	28060000	28090000	chr21	28360000	28390000	730.2075047546416
chr21	28060000	28090000	chr21	28390000	28420000	615.7353327526365
chr21	28060000	28090000	chr21	28420000	28450000	1338.3919455824591
chr21	28060000	28090000	chr21	28450000	28480000	1295.605649879623
chr21	28060000	28090000	chr21	28480000	28510000	418.4590780470654
chr21	28060000	28090000	chr21	28510000	28540000	599.4180511129107
chr21	28060000	28090000	chr21	28540000	28570000	522.1628098591473
chr21	28060000	28090000	chr21	28570000	28600000	492.56573165416205
chr21	28060000	28090000	chr21	28600000	28630000	413.92994576377293
chr21	28060000	28090000	chr21	28630000	28660000	563.0461792783963
chr21	28060000	28090000	chr21	28660000	28690000	325.57334043192174
chr21	28060000	28090000	chr21	28690000	28720000	708.6811694972571
chr21	28060000	28090000	chr21	28720000	28750000	280.7952991059501
chr21	28060000	28090000	chr21	28750000	28780000	345.5387098430507
chr21	28060000	28090000	chr21	28780000	28810000	354.6984634869455
chr21	28060000	28090000	chr21	28810000	28840000	248.99397583074173
chr21	28060000	28090000	chr21	28840000	28870000	298.1962441078023
chr21	28060000	28090000	chr21	28870000	28900000	504.8772127953489
chr21	28060000	28090000	chr21	28900000	28930000	438.037669613014
chr21	28060000	28090000	chr21	28930000	28960000	
chr21	28060000	28090000	chr21	28960000	28990000	366.16526323505894
chr21	28060000	28090000	chr21	28990000	29020000	283.0989226401259
chr21	28060000	28090000	chr21	29020000	29050000	380.4865306420189
chr21	28060000	28090000	chr21	29050000	29080000	
chr21	28060000	28090000	chr21	29080000	29110000	158.2308440222702
chr21	28060000	28090000	chr21	29110000	29140000	214.99069747316975
chr21	28060000	28090000	chr21	29140000	29170000	
chr21	28060000	28090000	chr21	29170000	29200000	212.77217863245184
chr21	28060000	28090000	chr21	29200000	29230000	217.40745157422734
chr21	28060000	28090000	chr21	29230000	29260000	308.6130262966876
chr21	28060000	28090000	chr21	29260000	29290000	342.54050855336806
chr21	28060000	28090000	chr21	29290000	29320000	285.2735529277118
chr21	28060000	28090000	chr21	29320000	29350000	214.59962721309654
chr21	28060000	28090000	chr21	29350000	29380000	219.80445855350615
chr21	28060000	28090000	chr21	29380000	29410000	577.1524928474277
chr21	28060000	28090000	chr21	29410000	29440000	580.2671798404593
chr21	28060000	28090000	chr21	29440000	29470000	286.87453703666347
chr21	28060000	28090000	chr21	29470000	29500000	350.4525645504681
chr21	28060000	28090000	chr21	29500000	29530000	
chr21	28060000	28090000	chr21	29530000	29560000	395.50726921258985
chr21	28060000	28090000	chr21	29560000	29590000	309.7563558669943
chr21	28060000	28090000	chr21	29590000	29620000	266.4845211264624
chr21	28060000	28090000	chr21	29620000	29650000	445.0202242595273
chr21	28060000	28090000	chr21	29650000	29680000	320.7054723574264
chr21	28060000	28090000	chr21	29680000	29710000	254.39143067328348
chr21	28060000	28090000	chr21	29710000	29740000	340.12938714553906
chr21	28060000	28090000	chr21	29740000	29770000	259.4821766518849
chr21	28060000	28090000	chr21	29770000	29800000	385.8924720696168
chr21	28060000	28090000	chr21	29800000	29830000	174.52220489095365
chr21	28060000	28090000	chr21	29830000	29860000	291.3657495314094
chr21	28060000	28090000	chr21	29860000	29890000	243.464576478797
chr21	28060000	28090000	chr21	29890000	29920000	289.29223978530774
chr21	28060000	28090000	chr21	29920000	29950000	
chr21	28090000	28120000	chr21	28090000	28120000	0.0
chr21	28090000	28120000	chr21	28120000	28150000	235.53131426627755
chr21	28090000	28120000	chr21	28150000	28180000	470.2084644070117
chr21	28090000	28120000	chr21	28180000	28210000	408.9131937220906
chr21	28090000	28120000	chr21	28210000	28240000	874.947426992045
chr21	28090000	28120000	chr21	28240000	28270000	218.69156362329116
chr21	28090000	28120000	chr21	28270000	28300000	267.5705514439136
chr21	28090000	28120000	chr21	28300000	28330000	276.4597619907823
chr21	28090000	28120000	chr21	28330000	28360000	258.53046242174247
chr21	28090000	28120000	chr21	28360000	28390000	437.90067366926945
chr21	28090000	28120000	chr21	28390000	28420000	321.434285663493
chr21	28090000	28120000	chr21	28420000	28450000	1028.5509224146367
chr21	28090000	28120000	chr21	28450000	28480000	1003.9651388370016
chr21	28090000	28120000	chr21	28480000	28510000	289.2438417667695
chr21	28090000	28120000	chr21	28510000	28540000	307.09281984442424
chr21	28090000	28120000	chr21	28540000	28570000	266.0263144878717
chr21	28090000	28120000	chr21	28570000	28600000	268.1883666380777
chr21	28090000	28120000	chr21	28600000	28630000	122.42548754242313
chr21	28090000	28120000	chr21	28630000	28660000	258.0174412709342
chr21	28090000	28120000	chr21	28660000	28690000	206.00970850908945
chr21	28090000	28120000	chr21	28690000	28720000	753.3398967265706
chr21	28090000	28120000	chr21	28720000	28750000	413.6592800844676
chr21	28090000	28120000	chr21	28750000	28780000	400.21119424623794
chr21	28090000	28120000	chr21	28780000	28810000	501.8176959813195
chr21	28090000	28120000	chr21	28810000	28840000	396.08584928017814
chr21	28090000	28120000	chr21	28840000	28870000	430.3963289806269
chr21	28090000	28120000	chr21	28870000	28900000	777.0990927803223
chr21	28090000	28120000	chr21	28900000	28930000	677.6451873952917
chr21	28090000	28120000	chr21	28930000	28960000	
chr21	28090000	28120000	chr21	28960000	28990000	691.2141491607358
chr21	28090000	28120000	chr21	28990000	29020000	607.7441896061204
chr21	28090000	28120000	chr21	29020000	29050000	650.9623645035095
chr21	28090000	28120000	chr21	29050000	29080000	
chr21	28090000	28120000	chr21	29080000	29110000	478.24366174576744
chr21	28090000	28120000	chr21	29110000	29140000	492.12701612490247
chr21	28090000	28120000	chr21	29140000	29170000	
chr21	28090000	28120000	chr21	29170000	29200000	290.5339911266838
chr21	28090000	28120000	chr21	29200000	29230000	257.5383466592888
chr21	28090000	28120000	chr21	29230000	29260000	293.4280150224242
chr21	28090000	28120000	chr21	29260000	29290000	262.09921785461324
chr21	28090000	28120000	chr21	29290000	29320000	397.12592461333975
chr21	28090000	28120000	chr21	29320000	29350000	414.664924969547
chr21	28090000	28120000	chr21	29350000	29380000	544.2260559730671
chr21	28090000	28120000	chr21	29380000	29410000	778.0353462407733
chr21	28090000	28120000	chr21	29410000	29440000	750.8355345879683
chr21	28090000	28120000	chr21	29440000	29470000	585.4921007152872
chr21	28090000	28120000	chr21	29470000	29500000	653.7224181562079
chr21	28090000	28120000	chr21	29500000	29530000	
chr21	28090000	28120000	chr21	29530000	29560000	631.2257916150131
chr21	28090000	28120000	chr21	29560000	29590000	216.50635094610965
chr21	28090000	28120000	chr21	29590000	29620000	567.3940429719015
chr21	28090000	28120000	chr21	29620000	29650000	738.6751654144059
chr21	28090000	28120000	chr21	29650000	29680000	597.1549212725288
chr21	28090000	28120000	chr21	29680000	29710000	565.9549452032379
chr21	28090000	28120000	chr21	29710000	29740000	612.3740686867791
chr21	28090000	28120000	chr21	29740000	29770000	535.9710813094304
chr21	28090000	28120000	chr21	29770000	29800000	652.1433891407626
chr21	28090000	28120000	chr21	29800000	29830000	344.05522812478813
chr21	28090000	28120000	chr21	29830000	29860000	188.61601204563732
chr21	28090000	28120000	chr21	29860000	29890000	252.2478939456185
chr21	28090000	28120000	chr21	29890000	29920000	270.66954021463147
chr21	28090000	28120000	chr21	29920000	29950000	
chr21	28120000	28150000	chr21	28120000	28150000	0.0
chr21	28120000	28150000	chr21	28150000	28180000	368.1453517294494
chr21	28120000	28150000	chr21	28180000	28210000	289.90515690480566
chr21	28120000	28150000	chr21	28210000	28240000	874.5273008888859
chr21	28120000	28150000	chr21	28240000	28270000	103.15522284402279
chr21	28120000	28150000	chr21	28270000	28300000	58.38664230798
chr21	28120000	28150000	chr21	28300000	28330000	73.5187051028512
chr21	28120000	28150000	chr21	28330000	28360000	140.54536634126364
chr21	28120000	28150000	chr21	28360000	28390000	608.1956921912551
chr21	28120000	28150000	chr21	28390000	28420000	493.9585002811471
chr21	28120000	28150000	chr21	28420000	28450000	1219.4515160513763
chr21	28120000	28150000	chr21	28450000	28480000	1182.0325714632402
chr21	28120000	28150000	chr21	28480000	28510000	305.38009103410786
chr21	28120000	28150000	chr21	28510000	28540000	477.85039499826723
chr21	28120000	28150000	chr21	28540000	28570000	402.3493506891741
chr21	28120000	28150000	chr21	28570000	28600000	374.7665940288702
chr21	28120000	28150000	chr21	28600000	28630000	313.18205568007886
chr21	28120000	28150000	chr21	28630000	28660000	444.60994140932115
chr21	28120000	28150000	chr21	28660000	28690000	215.8587501121972
chr21	28120000	28150000	chr21	28690000	28720000	747.359351316353
chr21	28120000	28150000	chr21	28720000	28750000	257.19447894540815
chr21	28120000	28150000	chr21	28750000	28780000	269.17280694750724
chr21	28120000	28150000	chr21	28780000	28810000	350.7791327887108
chr21	28120000	28150000	chr21	28810000	28840000	236.42969356660765
chr21	28120000	28150000	chr21	28840000	28870000	283.700546351254
chr21	28120000	28150000	chr21	28870000	28900000	583.6848464711072
chr21	28120000	28150000	chr21	28900000	28930000	499.2274030940209
chr21	28120000	28150000	chr21	28930000	28960000	
chr21	28120000	28150000	chr21	28960000	28990000	489.2667983830499
chr21	28120000	28150000	chr21	28990000	29020000	406.59316275608967
chr21	28120000	28150000	chr21	29020000	29050000	497.38013631426816
chr21	28120000	28150000	chr21	29050000	29080000	
chr21	28120000	28150000	chr21	29080000	29110000	272.4371487150752
chr21	28120000	28150000	chr21	29110000	29140000	330.898776063013
chr21	28120000	28150000	chr21	29140000	29170000	
chr21	28120000	28150000	chr21	29170000	29200000	220.873266829646
chr21	28120000	28150000	chr21	29200000	29230000	176.75123761942942
chr21	28120000	28150000	chr21	29230000	29260000	235.53131426627755
chr21	28120000	28150000	chr21	29260000	29290000	264.3690602169626
chr21	28120000	28150000	chr21	29290000	29320000	265.7705777545739
chr21	28120000	28150000	chr21	29320000	29350000	232.14650546583724
chr21	28120000	28150000	chr21	29350000	29380000	316.44430789635004
chr21	28120000	28150000	chr21	29380000	29410000	582.7726829562278
chr21	28120000	28150000	chr21	29410000	29440000	572.5286019056166
chr21	28120000	28150000	chr21	29440000	29470000	360.95152029046784
chr21	28120000	28150000	chr21	29470000	29500000	429.3925942537901
chr21	28120000	28150000	chr21	29500000	29530000	
chr21	28120000	28150000	chr21	29530000	29560000	418.49850656842256
chr21	28120000	28150000	chr21	29560000	29590000	266.68333281253257
chr21	28120000	28150000	chr21	29590000	29620000	332.28150715921583
chr21	28120000	28150000	chr21	29620000	29650000	510.20192081175077
chr21	28120000	28150000	chr21	29650000	29680000	366.4819231558359
chr21	28120000	28150000	chr21	29680000	29710000	335.6337289367682
chr21	28120000	28150000	chr21	29710000	29740000	406.81322495710486
chr21	28120000	28150000	chr21	29740000	29770000	329.893922344744
chr21	28120000	28150000	chr21	29770000	29800000	448.43728658531506
chr21	28120000	28150000	chr21	29800000	29830000	160.58953888718904
chr21	28120000	28150000	chr21	29830000	29860000	182.01922975334227
chr21	28120000	28150000	chr21	29860000	29890000	165.75282803017268
chr21	28120000	28150000	chr21	29890000	29920000	215.8633827215723
chr21	28120000	28150000	chr21	29920000	29950000	
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	86.2902080192185
chr21	28150000	28180000	chr21	28210000	28240000	737.9708666336362
chr21	28150000	28180000	chr21	28240000	28270000	350.2770332179945
chr21	28150000	28180000	chr21	28270000	28300000	318.731862229053
chr21	28150000	28180000	chr21	28300000	28330000	413.871960876791
chr21	28150000	28180000	chr21	28330000	28360000	499.8379737474935
chr21	28150000	28180000	chr21	28360000	28390000	898.3345701908615
chr21	28150000	28180000	chr21	28390000	28420000	790.8223567907017
chr21	28150000	28180000	chr21	28420000	28450000	1471.424140076545
chr21	28150000	28180000	chr21	28450000	28480000	1418.41813299182
chr21	28150000	28180000	chr21	28480000	28510000	637.5374498803973
chr21	28150000	28180000	chr21	28510000	28540000	775.9213877706942
chr21	28150000	28180000	chr21	28540000	28570000	716.9532760229218
chr21	28150000	28180000	chr21	28570000	28600000	678.4637057352442
chr21	28150000	28180000	chr21	28600000	28630000	531.4019194545688
chr21	28150000	28180000	chr21	28630000	28660000	726.8459259017691
chr21	28150000	28180000	chr21	28660000	28690000	547.8831992313691
chr21	28150000	28180000	chr21	28690000	28720000	626.262724421628
chr21	28150000	28180000	chr21	28720000	28750000	526.9212464875562
chr21	28150000	28180000	chr21	28750000	28780000	611.7164375754505
chr21	28150000	28180000	chr21	28780000	28810000	577.4677480171512
chr21	28150000	28180000	chr21	28810000	28840000	484.0702428367189
chr21	28150000	28180000	chr21	28840000	28870000	527.4362520722291
chr21	28150000	28180000	chr21	28870000	28900000	603.8170252651046
chr21	28150000	28180000	chr21	28900000	28930000	568.0941823324721
chr21	28150000	28180000	chr21	28930000	28960000	
chr21	28150000	28180000	chr21	28960000	28990000	334.9940297975473
chr21	28150000	28180000	chr21	28990000	29020000	278.59109820667277
chr21	28150000	28180000	chr21	29020000	29050000	242.96501805815586
chr21	28150000	28180000	chr21	29050000	29080000	
chr21	28150000	28180000	chr21	29080000	29110000	279.74452630927385
chr21	28150000	28180000	chr21	29110000	29140000	126.17844506887855
chr21	28150000	28180000	chr21	29140000	29170000	
chr21	28150000	28180000	chr21	29170000	29200000	310.1515758463916
chr21	28150000	28180000	chr21	29200000	29230000	400.4921971774232
chr21	28150000	28180000	chr21	29230000	29260000	531.3040560733562
chr21	28150000	28180000	chr21	29260000	29290000	537.3267162537147
chr21	28150000	28180000	chr21	29290000	29320000	504.7781691000513
chr21	28150000	28180000	chr21	29320000	29350000	441.0204076910727
chr21	28150000	28180000	chr21	29350000	29380000	382.86551163561336
chr21	28150000	28180000	chr21	29380000	29410000	821.9945255292155
chr21	28150000	28180000	chr21	29410000	29440000	833.9964028699404
chr21	28150000	28180000	chr21	29440000	29470000	470.5624294394953
chr21	28150000	28180000	chr21	29470000	29500000	510.91780160804734
chr21	28150000	28180000	chr21	29500000	29530000	
chr21	28150000	28180000	chr21	29530000	29560000	634.061511211649
chr21	28150000	28180000	chr21	29560000	29590000	399.6636085509913
chr21	28150000	28180000	chr21	29590000	29620000	471.38094997570704
chr21	28150000	28180000	chr21	29620000	29650000	622.2419143709302
chr21	28150000	28180000	chr21	29650000	29680000	540.2684517904039
chr21	28150000	28180000	chr21	29680000	29710000	438.4073448289844
chr21	28150000	28180000	chr21	29710000	29740000	505.9980237115556
chr21	28150000	28180000	chr21	29740000	29770000	434.2084752742627
chr21	28150000	28180000	chr21	29770000	29800000	551.4589739953462
chr21	28150000	28180000	chr21	29800000	29830000	423.8796999149641
chr21	28150000	28180000	chr21	29830000	29860000	511.7812032499826
chr21	28150000	28180000	chr21	29860000	29890000	471.11463573105004
chr21	28150000	28180000	chr21	29890000	29920000	505.5076656194246
chr21	28150000	28180000	chr21	29920000	29950000	
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	785.7894119928061
chr21	28180000	28210000	chr21	28240000	28270000	267.7984316608296
chr21	28180000	28210000	chr21	28270000	28300000	237.73094035064094
chr21	28180000	28210000	chr21	28300000	28330000	331.1736704510188
chr21	28180000	28210000	chr21	28330000	28360000	417.3559631777172
chr21	28180000	28210000	chr21	28360000	28390000	839.9410693614166
chr21	28180000	28210000	chr21	28390000	28420000	725.8691342108439
chr21	28180000	28210000	chr21	28420000	28450000	1425.5851430202267
chr21	28180000	28210000	chr21	28450000	28480000	1379.4912105555438
chr21	28180000	28210000	chr21	28480000	28510000	572.6936353758439
chr21	28180000	28210000	chr21	28510000	28540000	710.1619533599361
chr21	28180000	28210000	chr21	28540000	28570000	644.6223700741389
chr21	28180000	28210000	chr21	28570000	28600000	618.9499171984758
chr21	28180000	28210000	chr21	28600000	28630000	481.6783158914256
chr21	28180000	28210000	chr21	28630000	28660000	662.3496055709553
chr21	28180000	28210000	chr21	28660000	28690000	467.2964797641857
chr21	28180000	28210000	chr21	28690000	28720000	610.0909768223097
chr21	28180000	28210000	chr21	28720000	28750000	441.6265390576069
chr21	28180000	28210000	chr21	28750000	28780000	539.1484025757658
chr21	28180000	28210000	chr21	28780000	28810000	494.81410650869685
chr21	28180000	28210000	chr21	28810000	28840000	398.8307911884437
chr21	28180000	28210000	chr21	28840000	28870000	442.73129548293736
chr21	28180000	28210000	chr21	28870000	28900000	553.7481376943854
chr21	28180000	28210000	chr21	28900000	28930000	505.75586996099213
chr21	28180000	28210000	chr21	28930000	28960000	
chr21	28180000	28210000	chr21	28960000	28990000	330.14390801588326
chr21	28180000	28210000	chr21	28990000	29020000	258.81846920187127
chr21	28180000	28210000	chr21	29020000	29050000	256.61254840712684
chr21	28180000	28210000	chr21	29050000	29080000	
chr21	28180000	28210000	chr21	29080000	29110000	214.85576557309324
chr21	28180000	28210000	chr21	29110000	29140000	106.53168542738823
chr21	28180000	28210000	chr21	29140000	29170000	
chr21	28180000	28210000	chr21	29170000	29200000	232.8218202832372
chr21	28180000	28210000	chr21	29200000	29230000	317.07412382595965
chr21	28180000	28210000	chr21	29230000	29260000	446.39220423300407
chr21	28180000	28210000	chr21	29260000	29290000	455.59411760908415
chr21	28180000	28210000	chr21	29290000	29320000	419.7010841062958
chr21	28180000	28210000	chr21	29320000	29350000	357.5374106299927
chr21	28180000	28210000	chr21	29350000	29380000	323.3852192045889
chr21	28180000	28210000	chr21	29380000	29410000	751.1571074016407
chr21	28180000	28210000	chr21	29410000	29440000	758.1503808612115
chr21	28180000	28210000	chr21	29440000	29470000	406.4049704420456
chr21	28180000	28210000	chr21	29470000	29500000	453.2405542314147
chr21	28180000	28210000	chr21	29500000	29530000	
chr21	28180000	28210000	chr21	29530000	29560000	562.92628291811
chr21	28180000	28210000	chr21	29560000	29590000	332.2122815309512
chr21	28180000	28210000	chr21	29590000	29620000	412.0024271773165
chr21	28180000	28210000	chr21	29620000	29650000	566.3541294984967
chr21	28180000	28210000	chr21	29650000	29680000	479.7603568449565
chr21	28180000	28210000	chr21	29680000	29710000	376.5222436988285
chr21	28180000	28210000	chr21	29710000	29740000	439.9977272668576
chr21	28180000	28210000	chr21	29740000	29770000	363.7870256070164
chr21	28180000	28210000	chr21	29770000	29800000	486.4699374062081
chr21	28180000	28210000	chr21	29800000	29830000	338.1804252170725
chr21	28180000	28210000	chr21	29830000	29860000	431.3304997330933
chr21	28180000	28210000	chr21	29860000	29890000	386.4052277079077
chr21	28180000	28210000	chr21	29890000	29920000	421.1270592113501
chr21	28180000	28210000	chr21	29920000	29950000	
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	921.0629728742764
chr21	28210000	28240000	chr21	28270000	28300000	870.5406366161203
chr21	28210000	28240000	chr21	28300000	28330000	943.3350412234245
chr21	28210000	28240000	chr21	28330000	28360000	995.0844185294029
chr21	28210000	28240000	chr21	28360000	28390000	1085.3506345877354
chr21	28210000	28240000	chr21	28390000	28420000	1088.678556783406
chr21	28210000	28240000	chr21	28420000	28450000	1460.6546477521647
chr21	28210000	28240000	chr21	28450000	28480000	1316.1249940640137
chr21	28210000	28240000	chr21	28480000	28510000	909.9543944616125
chr21	28210000	28240000	chr21	28510000	28540000	1086.0216388267777
