chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,15250000,15300000,18400000,18450000,1
chr21,chr21,15250000,15300000,18650000,18700000,1
chr21,chr21,15250000,15300000,19350000,19400000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15300000,15350000,18450000,18500000,1
chr21,chr21,15350000,15400000,14750000,14800000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15350000,15400000,18550000,18600000,1
chr21,chr21,15350000,15400000,24850000,24900000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15450000,15500000,14650000,14700000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,18250000,18300000,1
chr21,chr21,15450000,15500000,19300000,19350000,1
chr21,chr21,15450000,15500000,19450000,19500000,1
chr21,chr21,15450000,15500000,22300000,22350000,1
chr21,chr21,15450000,15500000,22850000,22900000,1
chr21,chr21,15450000,15500000,23950000,24000000,1
chr21,chr21,15500000,15550000,14450000,14500000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15600000,15650000,15000000,15050000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,17450000,17500000,1
chr21,chr21,15600000,15650000,17650000,17700000,1
chr21,chr21,15600000,15650000,17850000,17900000,1
chr21,chr21,15650000,15700000,13250000,13300000,1
chr21,chr21,15650000,15700000,14350000,14400000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,15700000,15750000,1
chr21,chr21,15650000,15700000,17950000,18000000,1
chr21,chr21,15700000,15750000,14350000,14400000,1
chr21,chr21,15700000,15750000,15650000,15700000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15900000,15950000,17000000,17050000,1
chr21,chr21,15900000,15950000,17050000,17100000,1
chr21,chr21,15900000,15950000,17900000,17950000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,16100000,16150000,1
chr21,chr21,15950000,16000000,16400000,16450000,1
chr21,chr21,15950000,16000000,16450000,16500000,1
chr21,chr21,15950000,16000000,16750000,16800000,1
chr21,chr21,15950000,16000000,17550000,17600000,1
chr21,chr21,16000000,16050000,14500000,14550000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16000000,16050000,17350000,17400000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16050000,16100000,18600000,18650000,1
chr21,chr21,16100000,16150000,15950000,16000000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16400000,16450000,1
chr21,chr21,16100000,16150000,16750000,16800000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16150000,16200000,16200000,16250000,1
chr21,chr21,16200000,16250000,16150000,16200000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16400000,16450000,15950000,16000000,1
chr21,chr21,16400000,16450000,16100000,16150000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,16450000,16500000,1
chr21,chr21,16400000,16450000,16750000,16800000,1
chr21,chr21,16400000,16450000,17550000,17600000,1
chr21,chr21,16450000,16500000,15950000,16000000,1
chr21,chr21,16450000,16500000,16400000,16450000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16550000,16600000,15100000,15150000,1
chr21,chr21,16550000,16600000,15150000,15200000,1
chr21,chr21,16550000,16600000,15200000,15250000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,16600000,16650000,1
chr21,chr21,16550000,16600000,16800000,16850000,1
chr21,chr21,16550000,16600000,17400000,17450000,1
chr21,chr21,16550000,16600000,17600000,17650000,1
chr21,chr21,16550000,16600000,19000000,19050000,1
chr21,chr21,16600000,16650000,14800000,14850000,1
chr21,chr21,16600000,16650000,15100000,15150000,1
chr21,chr21,16600000,16650000,15150000,15200000,1
chr21,chr21,16600000,16650000,15250000,15300000,1
chr21,chr21,16600000,16650000,16550000,16600000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,16800000,16850000,1
chr21,chr21,16600000,16650000,17400000,17450000,1
chr21,chr21,16600000,16650000,17600000,17650000,1
chr21,chr21,16600000,16650000,18400000,18450000,1
chr21,chr21,16600000,16650000,19350000,19400000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16650000,16700000,21650000,21700000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16750000,16800000,15200000,15250000,1
chr21,chr21,16750000,16800000,15950000,16000000,1
chr21,chr21,16750000,16800000,16100000,16150000,1
chr21,chr21,16750000,16800000,16400000,16450000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16750000,16800000,17400000,17450000,1
chr21,chr21,16750000,16800000,17550000,17600000,1
chr21,chr21,16750000,16800000,19000000,19050000,1
chr21,chr21,16800000,16850000,14800000,14850000,1
chr21,chr21,16800000,16850000,15100000,15150000,1
chr21,chr21,16800000,16850000,15150000,15200000,1
chr21,chr21,16800000,16850000,16550000,16600000,1
chr21,chr21,16800000,16850000,16600000,16650000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16800000,16850000,17500000,17550000,1
chr21,chr21,16800000,16850000,17600000,17650000,1
chr21,chr21,16800000,16850000,18400000,18450000,1
chr21,chr21,16800000,16850000,19350000,19400000,1
chr21,chr21,16850000,16900000,13250000,13300000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16850000,16900000,17950000,18000000,1
chr21,chr21,16850000,16900000,18000000,18050000,1
chr21,chr21,16850000,16900000,24100000,24150000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16900000,16950000,17000000,17050000,1
chr21,chr21,16900000,16950000,17100000,17150000,1
chr21,chr21,16900000,16950000,17900000,17950000,1
chr21,chr21,16900000,16950000,18100000,18150000,1
chr21,chr21,16900000,16950000,24850000,24900000,1
chr21,chr21,16950000,17000000,15000000,15050000,1
chr21,chr21,16950000,17000000,15100000,15150000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,16950000,17000000,17450000,17500000,1
chr21,chr21,16950000,17000000,17500000,17550000,1
chr21,chr21,16950000,17000000,17600000,17650000,1
chr21,chr21,16950000,17000000,17850000,17900000,1
chr21,chr21,17000000,17050000,15900000,15950000,1
chr21,chr21,17000000,17050000,16900000,16950000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17000000,17050000,17050000,17100000,1
chr21,chr21,17000000,17050000,17900000,17950000,1
chr21,chr21,17000000,17050000,18000000,18050000,1
chr21,chr21,17000000,17050000,18100000,18150000,1
chr21,chr21,17050000,17100000,15900000,15950000,1
chr21,chr21,17050000,17100000,17000000,17050000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17050000,17100000,17900000,17950000,1
chr21,chr21,17100000,17150000,16900000,16950000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17350000,17400000,16000000,16050000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,18100000,18150000,1
chr21,chr21,17400000,17450000,15200000,15250000,1
chr21,chr21,17400000,17450000,16550000,16600000,1
chr21,chr21,17400000,17450000,16600000,16650000,1
chr21,chr21,17400000,17450000,16750000,16800000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,19000000,19050000,1
chr21,chr21,17450000,17500000,15000000,15050000,1
chr21,chr21,17450000,17500000,15600000,15650000,1
chr21,chr21,17450000,17500000,16950000,17000000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,17850000,17900000,1
chr21,chr21,17500000,17550000,14800000,14850000,1
chr21,chr21,17500000,17550000,14850000,14900000,1
chr21,chr21,17500000,17550000,15100000,15150000,1
chr21,chr21,17500000,17550000,16800000,16850000,1
chr21,chr21,17500000,17550000,16950000,17000000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,17600000,17650000,1
chr21,chr21,17500000,17550000,18400000,18450000,1
chr21,chr21,17550000,17600000,15200000,15250000,1
chr21,chr21,17550000,17600000,15950000,16000000,1
chr21,chr21,17550000,17600000,16400000,16450000,1
chr21,chr21,17550000,17600000,16750000,16800000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17600000,17650000,14800000,14850000,1
chr21,chr21,17600000,17650000,15100000,15150000,1
chr21,chr21,17600000,17650000,15150000,15200000,1
chr21,chr21,17600000,17650000,16550000,16600000,1
chr21,chr21,17600000,17650000,16600000,16650000,1
chr21,chr21,17600000,17650000,16800000,16850000,1
chr21,chr21,17600000,17650000,16950000,17000000,1
chr21,chr21,17600000,17650000,17500000,17550000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,18400000,18450000,1
chr21,chr21,17650000,17700000,15000000,15050000,1
chr21,chr21,17650000,17700000,15600000,15650000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,17850000,17900000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17750000,17800000,15000000,15050000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17750000,17800000,17850000,17900000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17800000,17850000,19250000,19300000,1
chr21,chr21,17850000,17900000,15000000,15050000,1
chr21,chr21,17850000,17900000,15600000,15650000,1
chr21,chr21,17850000,17900000,16950000,17000000,1
chr21,chr21,17850000,17900000,17450000,17500000,1
chr21,chr21,17850000,17900000,17650000,17700000,1
chr21,chr21,17850000,17900000,17750000,17800000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17900000,17950000,15900000,15950000,1
chr21,chr21,17900000,17950000,16900000,16950000,1
chr21,chr21,17900000,17950000,17000000,17050000,1
chr21,chr21,17900000,17950000,17050000,17100000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,18000000,18050000,1
chr21,chr21,17900000,17950000,18100000,18150000,1
chr21,chr21,17950000,18000000,13250000,13300000,1
chr21,chr21,17950000,18000000,15650000,15700000,1
chr21,chr21,17950000,18000000,16850000,16900000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,18000000,18050000,1
chr21,chr21,18000000,18050000,13250000,13300000,1
chr21,chr21,18000000,18050000,16850000,16900000,1
chr21,chr21,18000000,18050000,17000000,17050000,1
chr21,chr21,18000000,18050000,17900000,17950000,1
chr21,chr21,18000000,18050000,17950000,18000000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,24100000,24150000,1
chr21,chr21,18050000,18100000,13250000,13300000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18100000,18150000,16900000,16950000,1
chr21,chr21,18100000,18150000,17000000,17050000,1
chr21,chr21,18100000,18150000,17350000,17400000,1
chr21,chr21,18100000,18150000,17900000,17950000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18100000,18150000,24100000,24150000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18150000,18200000,18550000,18600000,1
chr21,chr21,18150000,18200000,19150000,19200000,1
chr21,chr21,18150000,18200000,19200000,19250000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18200000,18250000,19800000,19850000,1
chr21,chr21,18200000,18250000,19950000,20000000,1
chr21,chr21,18200000,18250000,20050000,20100000,1
chr21,chr21,18200000,18250000,20300000,20350000,1
chr21,chr21,18200000,18250000,20350000,20400000,1
chr21,chr21,18200000,18250000,20400000,20450000,1
chr21,chr21,18200000,18250000,20450000,20500000,1
chr21,chr21,18200000,18250000,22100000,22150000,1
chr21,chr21,18200000,18250000,23100000,23150000,1
chr21,chr21,18200000,18250000,23900000,23950000,1
chr21,chr21,18200000,18250000,31700000,31750000,1
chr21,chr21,18200000,18250000,40650000,40700000,1
chr21,chr21,18200000,18250000,44550000,44600000,1
chr21,chr21,18250000,18300000,14650000,14700000,1
chr21,chr21,18250000,18300000,15450000,15500000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,18800000,18850000,1
chr21,chr21,18250000,18300000,19300000,19350000,1
chr21,chr21,18250000,18300000,19450000,19500000,1
chr21,chr21,18250000,18300000,20750000,20800000,1
chr21,chr21,18250000,18300000,23200000,23250000,1
chr21,chr21,18250000,18300000,23950000,24000000,1
chr21,chr21,18250000,18300000,28700000,28750000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,18800000,18850000,1
chr21,chr21,18300000,18350000,19050000,19100000,1
chr21,chr21,18300000,18350000,19100000,19150000,1
chr21,chr21,18300000,18350000,20600000,20650000,1
chr21,chr21,18300000,18350000,22750000,22800000,1
chr21,chr21,18300000,18350000,22800000,22850000,1
chr21,chr21,18300000,18350000,28700000,28750000,1
chr21,chr21,18300000,18350000,43500000,43550000,1
chr21,chr21,18350000,18400000,14800000,14850000,1
chr21,chr21,18350000,18400000,15250000,15300000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,18400000,18450000,1
chr21,chr21,18350000,18400000,18650000,18700000,1
chr21,chr21,18350000,18400000,19350000,19400000,1
chr21,chr21,18400000,18450000,14800000,14850000,1
chr21,chr21,18400000,18450000,15100000,15150000,1
chr21,chr21,18400000,18450000,15150000,15200000,1
chr21,chr21,18400000,18450000,15250000,15300000,1
chr21,chr21,18400000,18450000,16600000,16650000,1
chr21,chr21,18400000,18450000,16800000,16850000,1
chr21,chr21,18400000,18450000,17500000,17550000,1
chr21,chr21,18400000,18450000,17600000,17650000,1
chr21,chr21,18400000,18450000,18350000,18400000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,19350000,19400000,1
chr21,chr21,18450000,18500000,15300000,15350000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18550000,18600000,14750000,14800000,1
chr21,chr21,18550000,18600000,15350000,15400000,1
chr21,chr21,18550000,18600000,18150000,18200000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,19200000,19250000,1
chr21,chr21,18550000,18600000,37850000,37900000,1
chr21,chr21,18600000,18650000,16050000,16100000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18650000,18700000,14700000,14750000,1
chr21,chr21,18650000,18700000,15250000,15300000,1
chr21,chr21,18650000,18700000,18350000,18400000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,19350000,19400000,1
chr21,chr21,18650000,18700000,22300000,22350000,1
chr21,chr21,18700000,18750000,14700000,14750000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,28700000,28750000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18800000,18850000,14650000,14700000,1
chr21,chr21,18800000,18850000,18250000,18300000,1
chr21,chr21,18800000,18850000,18300000,18350000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,19300000,19350000,1
chr21,chr21,18800000,18850000,19450000,19500000,1
chr21,chr21,18800000,18850000,19550000,19600000,1
chr21,chr21,18800000,18850000,20650000,20700000,1
chr21,chr21,18800000,18850000,20750000,20800000,1
chr21,chr21,18800000,18850000,21600000,21650000,1
chr21,chr21,18800000,18850000,22750000,22800000,1
chr21,chr21,18800000,18850000,22800000,22850000,1
chr21,chr21,18800000,18850000,23200000,23250000,1
chr21,chr21,18800000,18850000,23950000,24000000,1
chr21,chr21,18800000,18850000,28700000,28750000,1
chr21,chr21,18800000,18850000,43500000,43550000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,19400000,19450000,1
chr21,chr21,18850000,18900000,19500000,19550000,1
chr21,chr21,18850000,18900000,19550000,19600000,1
chr21,chr21,18850000,18900000,20600000,20650000,1
chr21,chr21,18850000,18900000,20650000,20700000,1
chr21,chr21,18850000,18900000,21600000,21650000,1
chr21,chr21,18850000,18900000,22800000,22850000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18900000,18950000,18950000,19000000,1
chr21,chr21,18900000,18950000,19700000,19750000,1
chr21,chr21,18950000,19000000,18900000,18950000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,19000000,19050000,15200000,15250000,1
chr21,chr21,19000000,19050000,16550000,16600000,1
chr21,chr21,19000000,19050000,16750000,16800000,1
chr21,chr21,19000000,19050000,17400000,17450000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19050000,19100000,18300000,18350000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19050000,19100000,19100000,19150000,1
chr21,chr21,19050000,19100000,20600000,20650000,1
chr21,chr21,19050000,19100000,22750000,22800000,1
chr21,chr21,19050000,19100000,22800000,22850000,1
chr21,chr21,19100000,19150000,18300000,18350000,1
chr21,chr21,19100000,19150000,19050000,19100000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19100000,19150000,19550000,19600000,1
chr21,chr21,19100000,19150000,20600000,20650000,1
chr21,chr21,19100000,19150000,20900000,20950000,1
chr21,chr21,19100000,19150000,22750000,22800000,1
chr21,chr21,19150000,19200000,18150000,18200000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19200000,19250000,14750000,14800000,1
chr21,chr21,19200000,19250000,18150000,18200000,1
chr21,chr21,19200000,19250000,18550000,18600000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19200000,19250000,37850000,37900000,1
chr21,chr21,19250000,19300000,17800000,17850000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19300000,19350000,14650000,14700000,1
chr21,chr21,19300000,19350000,15450000,15500000,1
chr21,chr21,19300000,19350000,18250000,18300000,1
chr21,chr21,19300000,19350000,18800000,18850000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,19450000,19500000,1
chr21,chr21,19300000,19350000,20750000,20800000,1
chr21,chr21,19300000,19350000,23950000,24000000,1
chr21,chr21,19300000,19350000,28700000,28750000,1
chr21,chr21,19300000,19350000,43500000,43550000,1
chr21,chr21,19350000,19400000,14700000,14750000,1
chr21,chr21,19350000,19400000,14800000,14850000,1
chr21,chr21,19350000,19400000,15150000,15200000,1
chr21,chr21,19350000,19400000,15250000,15300000,1
chr21,chr21,19350000,19400000,16600000,16650000,1
chr21,chr21,19350000,19400000,16800000,16850000,1
chr21,chr21,19350000,19400000,18350000,18400000,1
chr21,chr21,19350000,19400000,18400000,18450000,1
chr21,chr21,19350000,19400000,18650000,18700000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19400000,19450000,18850000,18900000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19400000,19450000,19500000,19550000,1
chr21,chr21,19400000,19450000,19550000,19600000,1
chr21,chr21,19400000,19450000,20650000,20700000,1
chr21,chr21,19400000,19450000,22800000,22850000,1
chr21,chr21,19450000,19500000,14650000,14700000,1
chr21,chr21,19450000,19500000,14700000,14750000,1
chr21,chr21,19450000,19500000,15450000,15500000,1
chr21,chr21,19450000,19500000,18250000,18300000,1
chr21,chr21,19450000,19500000,18800000,18850000,1
chr21,chr21,19450000,19500000,19300000,19350000,1
chr21,chr21,19450000,19500000,19450000,19500000,1
chr21,chr21,19450000,19500000,20650000,20700000,1
chr21,chr21,19450000,19500000,20750000,20800000,1
chr21,chr21,19450000,19500000,23200000,23250000,1
chr21,chr21,19450000,19500000,23950000,24000000,1
chr21,chr21,19450000,19500000,28700000,28750000,1
chr21,chr21,19500000,19550000,18850000,18900000,1
chr21,chr21,19500000,19550000,19400000,19450000,1
chr21,chr21,19500000,19550000,19500000,19550000,1
chr21,chr21,19500000,19550000,20650000,20700000,1
chr21,chr21,19500000,19550000,22800000,22850000,1
chr21,chr21,19550000,19600000,18800000,18850000,1
chr21,chr21,19550000,19600000,18850000,18900000,1
chr21,chr21,19550000,19600000,19100000,19150000,1
chr21,chr21,19550000,19600000,19400000,19450000,1
chr21,chr21,19550000,19600000,19550000,19600000,1
chr21,chr21,19550000,19600000,20600000,20650000,1
chr21,chr21,19550000,19600000,20650000,20700000,1
chr21,chr21,19550000,19600000,20750000,20800000,1
chr21,chr21,19550000,19600000,20900000,20950000,1
chr21,chr21,19550000,19600000,21600000,21650000,1
chr21,chr21,19550000,19600000,22800000,22850000,1
chr21,chr21,19600000,19650000,19600000,19650000,1
chr21,chr21,19600000,19650000,19750000,19800000,1
chr21,chr21,19600000,19650000,20100000,20150000,1
chr21,chr21,19600000,19650000,20150000,20200000,1
chr21,chr21,19600000,19650000,20250000,20300000,1
chr21,chr21,19600000,19650000,22600000,22650000,1
chr21,chr21,19600000,19650000,24000000,24050000,1
chr21,chr21,19600000,19650000,24650000,24700000,1
chr21,chr21,19600000,19650000,29550000,29600000,1
chr21,chr21,19600000,19650000,40500000,40550000,1
chr21,chr21,19600000,19650000,40750000,40800000,1
chr21,chr21,19600000,19650000,40950000,41000000,1
chr21,chr21,19600000,19650000,42600000,42650000,1
chr21,chr21,19600000,19650000,42700000,42750000,1
chr21,chr21,19600000,19650000,43250000,43300000,1
chr21,chr21,19650000,19700000,19650000,19700000,1
chr21,chr21,19700000,19750000,18900000,18950000,1
chr21,chr21,19700000,19750000,19700000,19750000,1
