chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,15250000,15300000,17900000,17950000,1
chr21,chr21,15250000,15300000,17950000,18000000,1
chr21,chr21,15300000,15350000,14300000,14350000,1
chr21,chr21,15300000,15350000,14450000,14500000,1
chr21,chr21,15300000,15350000,14650000,14700000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15300000,15350000,15350000,15400000,1
chr21,chr21,15300000,15350000,17950000,18000000,1
chr21,chr21,15350000,15400000,14450000,14500000,1
chr21,chr21,15350000,15400000,14650000,14700000,1
chr21,chr21,15350000,15400000,15100000,15150000,1
chr21,chr21,15350000,15400000,15300000,15350000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15350000,15400000,15450000,15500000,1
chr21,chr21,15350000,15400000,15500000,15550000,1
chr21,chr21,15350000,15400000,16750000,16800000,1
chr21,chr21,15350000,15400000,17050000,17100000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15400000,15450000,17050000,17100000,1
chr21,chr21,15450000,15500000,14650000,14700000,1
chr21,chr21,15450000,15500000,14800000,14850000,1
chr21,chr21,15450000,15500000,15350000,15400000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,15500000,15550000,1
chr21,chr21,15450000,15500000,17100000,17150000,1
chr21,chr21,15450000,15500000,18150000,18200000,1
chr21,chr21,15500000,15550000,14650000,14700000,1
chr21,chr21,15500000,15550000,15350000,15400000,1
chr21,chr21,15500000,15550000,15450000,15500000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15500000,15550000,15550000,15600000,1
chr21,chr21,15500000,15550000,17100000,17150000,1
chr21,chr21,15500000,15550000,18150000,18200000,1
chr21,chr21,15550000,15600000,15500000,15550000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,17100000,17150000,1
chr21,chr21,15550000,15600000,18150000,18200000,1
chr21,chr21,15550000,15600000,18200000,18250000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,15700000,15750000,1
chr21,chr21,15650000,15700000,18150000,18200000,1
chr21,chr21,15700000,15750000,15650000,15700000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15750000,15800000,14350000,14400000,1
chr21,chr21,15750000,15800000,14550000,14600000,1
chr21,chr21,15750000,15800000,14800000,14850000,1
chr21,chr21,15750000,15800000,15150000,15200000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15750000,15800000,16100000,16150000,1
chr21,chr21,15750000,15800000,16150000,16200000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15900000,15950000,15950000,16000000,1
chr21,chr21,15900000,15950000,16150000,16200000,1
chr21,chr21,15950000,16000000,14550000,14600000,1
chr21,chr21,15950000,16000000,15900000,15950000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,16000000,16050000,14350000,14400000,1
chr21,chr21,16000000,16050000,14700000,14750000,1
chr21,chr21,16000000,16050000,14800000,14850000,1
chr21,chr21,16000000,16050000,15150000,15200000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16000000,16050000,16100000,16150000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16100000,16150000,14350000,14400000,1
chr21,chr21,16100000,16150000,14700000,14750000,1
chr21,chr21,16100000,16150000,14800000,14850000,1
chr21,chr21,16100000,16150000,15750000,15800000,1
chr21,chr21,16100000,16150000,16000000,16050000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16150000,16200000,1
chr21,chr21,16150000,16200000,15750000,15800000,1
chr21,chr21,16150000,16200000,15900000,15950000,1
chr21,chr21,16150000,16200000,16100000,16150000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,16450000,16500000,1
chr21,chr21,16400000,16450000,16600000,16650000,1
chr21,chr21,16400000,16450000,16850000,16900000,1
chr21,chr21,16400000,16450000,17050000,17100000,1
chr21,chr21,16400000,16450000,18000000,18050000,1
chr21,chr21,16450000,16500000,16400000,16450000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,16600000,16650000,1
chr21,chr21,16450000,16500000,16850000,16900000,1
chr21,chr21,16450000,16500000,17000000,17050000,1
chr21,chr21,16450000,16500000,17600000,17650000,1
chr21,chr21,16450000,16500000,18000000,18050000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16600000,16650000,16400000,16450000,1
chr21,chr21,16600000,16650000,16450000,16500000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,16850000,16900000,1
chr21,chr21,16600000,16650000,17000000,17050000,1
chr21,chr21,16600000,16650000,17600000,17650000,1
chr21,chr21,16600000,16650000,18000000,18050000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,17000000,17050000,1
chr21,chr21,16700000,16750000,17350000,17400000,1
chr21,chr21,16750000,16800000,15100000,15150000,1
chr21,chr21,16750000,16800000,15200000,15250000,1
chr21,chr21,16750000,16800000,15350000,15400000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16750000,16800000,17050000,17100000,1
chr21,chr21,16750000,16800000,18000000,18050000,1
chr21,chr21,16800000,16850000,14950000,15000000,1
chr21,chr21,16800000,16850000,15000000,15050000,1
chr21,chr21,16800000,16850000,15050000,15100000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16850000,16900000,16400000,16450000,1
chr21,chr21,16850000,16900000,16450000,16500000,1
chr21,chr21,16850000,16900000,16600000,16650000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16850000,16900000,18000000,18050000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,17000000,17050000,16450000,16500000,1
chr21,chr21,17000000,17050000,16600000,16650000,1
chr21,chr21,17000000,17050000,16700000,16750000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17000000,17050000,17350000,17400000,1
chr21,chr21,17000000,17050000,17600000,17650000,1
chr21,chr21,17050000,17100000,15100000,15150000,1
chr21,chr21,17050000,17100000,15200000,15250000,1
chr21,chr21,17050000,17100000,15350000,15400000,1
chr21,chr21,17050000,17100000,15400000,15450000,1
chr21,chr21,17050000,17100000,16400000,16450000,1
chr21,chr21,17050000,17100000,16750000,16800000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17050000,17100000,18000000,18050000,1
chr21,chr21,17100000,17150000,15450000,15500000,1
chr21,chr21,17100000,17150000,15500000,15550000,1
chr21,chr21,17100000,17150000,15550000,15600000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17100000,17150000,18150000,18200000,1
chr21,chr21,17350000,17400000,16700000,16750000,1
chr21,chr21,17350000,17400000,17000000,17050000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,17450000,17500000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,17550000,17600000,1
chr21,chr21,17450000,17500000,17350000,17400000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,17550000,17600000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,18500000,18550000,1
chr21,chr21,17500000,17550000,19400000,19450000,1
chr21,chr21,17550000,17600000,17400000,17450000,1
chr21,chr21,17550000,17600000,17450000,17500000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17600000,17650000,16450000,16500000,1
chr21,chr21,17600000,17650000,16600000,16650000,1
chr21,chr21,17600000,17650000,17000000,17050000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,18000000,18050000,1
chr21,chr21,17650000,17700000,14750000,14800000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,17950000,18000000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17800000,17850000,17850000,17900000,1
chr21,chr21,17850000,17900000,17800000,17850000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17900000,17950000,14450000,14500000,1
chr21,chr21,17900000,17950000,14700000,14750000,1
chr21,chr21,17900000,17950000,14750000,14800000,1
chr21,chr21,17900000,17950000,14950000,15000000,1
chr21,chr21,17900000,17950000,15050000,15100000,1
chr21,chr21,17900000,17950000,15250000,15300000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,17950000,18000000,1
chr21,chr21,17950000,18000000,14450000,14500000,1
chr21,chr21,17950000,18000000,14750000,14800000,1
chr21,chr21,17950000,18000000,15050000,15100000,1
chr21,chr21,17950000,18000000,15200000,15250000,1
chr21,chr21,17950000,18000000,15250000,15300000,1
chr21,chr21,17950000,18000000,15300000,15350000,1
chr21,chr21,17950000,18000000,17650000,17700000,1
chr21,chr21,17950000,18000000,17900000,17950000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,18000000,18050000,15100000,15150000,1
chr21,chr21,18000000,18050000,15200000,15250000,1
chr21,chr21,18000000,18050000,16400000,16450000,1
chr21,chr21,18000000,18050000,16450000,16500000,1
chr21,chr21,18000000,18050000,16600000,16650000,1
chr21,chr21,18000000,18050000,16750000,16800000,1
chr21,chr21,18000000,18050000,16850000,16900000,1
chr21,chr21,18000000,18050000,17050000,17100000,1
chr21,chr21,18000000,18050000,17600000,17650000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18100000,18150000,14050000,14100000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18150000,18200000,15450000,15500000,1
chr21,chr21,18150000,18200000,15500000,15550000,1
chr21,chr21,18150000,18200000,15550000,15600000,1
chr21,chr21,18150000,18200000,15650000,15700000,1
chr21,chr21,18150000,18200000,17100000,17150000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18200000,18250000,14000000,14050000,1
chr21,chr21,18200000,18250000,15550000,15600000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18250000,18300000,13250000,13300000,1
chr21,chr21,18250000,18300000,14100000,14150000,1
chr21,chr21,18250000,18300000,14150000,14200000,1
chr21,chr21,18250000,18300000,14200000,14250000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,18500000,18550000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18450000,18500000,21800000,21850000,1
chr21,chr21,18450000,18500000,21950000,22000000,1
chr21,chr21,18450000,18500000,23500000,23550000,1
chr21,chr21,18450000,18500000,23950000,24000000,1
chr21,chr21,18450000,18500000,29850000,29900000,1
chr21,chr21,18450000,18500000,40350000,40400000,1
chr21,chr21,18500000,18550000,17500000,17550000,1
chr21,chr21,18500000,18550000,18400000,18450000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18550000,18600000,10600000,10650000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,18600000,18650000,1
chr21,chr21,18550000,18600000,19350000,19400000,1
chr21,chr21,18550000,18600000,19600000,19650000,1
chr21,chr21,18550000,18600000,20000000,20050000,1
chr21,chr21,18600000,18650000,18550000,18600000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,19350000,19400000,1
chr21,chr21,18600000,18650000,19600000,19650000,1
chr21,chr21,18600000,18650000,19650000,19700000,1
chr21,chr21,18600000,18650000,19850000,19900000,1
chr21,chr21,18600000,18650000,19900000,19950000,1
chr21,chr21,18600000,18650000,20500000,20550000,1
chr21,chr21,18600000,18650000,20800000,20850000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,18900000,18950000,1
chr21,chr21,18800000,18850000,20700000,20750000,1
chr21,chr21,18800000,18850000,26050000,26100000,1
chr21,chr21,18800000,18850000,30500000,30550000,1
chr21,chr21,18800000,18850000,30850000,30900000,1
chr21,chr21,18800000,18850000,37600000,37650000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,29950000,30000000,1
chr21,chr21,18850000,18900000,32000000,32050000,1
chr21,chr21,18900000,18950000,18800000,18850000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18900000,18950000,19900000,19950000,1
chr21,chr21,18900000,18950000,20400000,20450000,1
chr21,chr21,18900000,18950000,20650000,20700000,1
chr21,chr21,18900000,18950000,20700000,20750000,1
chr21,chr21,18900000,18950000,35700000,35750000,1
chr21,chr21,18900000,18950000,37450000,37500000,1
chr21,chr21,18900000,18950000,38800000,38850000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,18950000,19000000,20500000,20550000,1
chr21,chr21,18950000,19000000,20550000,20600000,1
chr21,chr21,18950000,19000000,20800000,20850000,1
chr21,chr21,18950000,19000000,20900000,20950000,1
chr21,chr21,18950000,19000000,21000000,21050000,1
chr21,chr21,18950000,19000000,22300000,22350000,1
chr21,chr21,18950000,19000000,22350000,22400000,1
chr21,chr21,18950000,19000000,38800000,38850000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19350000,19400000,1
chr21,chr21,19000000,19050000,19450000,19500000,1
chr21,chr21,19000000,19050000,20000000,20050000,1
chr21,chr21,19000000,19050000,20150000,20200000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19100000,19150000,19300000,19350000,1
chr21,chr21,19100000,19150000,20000000,20050000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19250000,19300000,19450000,19500000,1
chr21,chr21,19250000,19300000,20100000,20150000,1
chr21,chr21,19250000,19300000,20200000,20250000,1
chr21,chr21,19300000,19350000,19100000,19150000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,20350000,20400000,1
chr21,chr21,19300000,19350000,20800000,20850000,1
chr21,chr21,19300000,19350000,22300000,22350000,1
chr21,chr21,19350000,19400000,18550000,18600000,1
chr21,chr21,19350000,19400000,18600000,18650000,1
chr21,chr21,19350000,19400000,19000000,19050000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19350000,19400000,19600000,19650000,1
chr21,chr21,19350000,19400000,19650000,19700000,1
chr21,chr21,19350000,19400000,19950000,20000000,1
chr21,chr21,19350000,19400000,20000000,20050000,1
chr21,chr21,19400000,19450000,17500000,17550000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19450000,19500000,19000000,19050000,1
chr21,chr21,19450000,19500000,19250000,19300000,1
chr21,chr21,19450000,19500000,19450000,19500000,1
chr21,chr21,19450000,19500000,19500000,19550000,1
chr21,chr21,19450000,19500000,20100000,20150000,1
chr21,chr21,19450000,19500000,20150000,20200000,1
chr21,chr21,19450000,19500000,20200000,20250000,1
chr21,chr21,19500000,19550000,19450000,19500000,1
chr21,chr21,19500000,19550000,19500000,19550000,1
chr21,chr21,19500000,19550000,20100000,20150000,1
chr21,chr21,19500000,19550000,20150000,20200000,1
chr21,chr21,19550000,19600000,19550000,19600000,1
chr21,chr21,19550000,19600000,19700000,19750000,1
chr21,chr21,19550000,19600000,20300000,20350000,1
chr21,chr21,19550000,19600000,21250000,21300000,1
chr21,chr21,19550000,19600000,22750000,22800000,1
chr21,chr21,19550000,19600000,22800000,22850000,1
chr21,chr21,19550000,19600000,23000000,23050000,1
chr21,chr21,19550000,19600000,24350000,24400000,1
chr21,chr21,19550000,19600000,24400000,24450000,1
chr21,chr21,19600000,19650000,18550000,18600000,1
chr21,chr21,19600000,19650000,18600000,18650000,1
chr21,chr21,19600000,19650000,19350000,19400000,1
chr21,chr21,19600000,19650000,19600000,19650000,1
chr21,chr21,19600000,19650000,19650000,19700000,1
chr21,chr21,19600000,19650000,19850000,19900000,1
chr21,chr21,19600000,19650000,19900000,19950000,1
chr21,chr21,19650000,19700000,18600000,18650000,1
chr21,chr21,19650000,19700000,19350000,19400000,1
chr21,chr21,19650000,19700000,19600000,19650000,1
chr21,chr21,19650000,19700000,19650000,19700000,1
chr21,chr21,19650000,19700000,19900000,19950000,1
chr21,chr21,19650000,19700000,19950000,20000000,1
chr21,chr21,19700000,19750000,19550000,19600000,1
chr21,chr21,19700000,19750000,19700000,19750000,1
chr21,chr21,19700000,19750000,20300000,20350000,1
chr21,chr21,19700000,19750000,21250000,21300000,1
chr21,chr21,19700000,19750000,22750000,22800000,1
chr21,chr21,19700000,19750000,22800000,22850000,1
chr21,chr21,19700000,19750000,22850000,22900000,1
chr21,chr21,19700000,19750000,23000000,23050000,1
chr21,chr21,19700000,19750000,24300000,24350000,1
chr21,chr21,19700000,19750000,24350000,24400000,1
chr21,chr21,19750000,19800000,19750000,19800000,1
chr21,chr21,19750000,19800000,21650000,21700000,1
chr21,chr21,19800000,19850000,19800000,19850000,1
chr21,chr21,19850000,19900000,18600000,18650000,1
chr21,chr21,19850000,19900000,19600000,19650000,1
chr21,chr21,19850000,19900000,19850000,19900000,1
chr21,chr21,19850000,19900000,20350000,20400000,1
chr21,chr21,19850000,19900000,20500000,20550000,1
chr21,chr21,19850000,19900000,20800000,20850000,1
chr21,chr21,19900000,19950000,18600000,18650000,1
chr21,chr21,19900000,19950000,18900000,18950000,1
chr21,chr21,19900000,19950000,19600000,19650000,1
chr21,chr21,19900000,19950000,19650000,19700000,1
chr21,chr21,19900000,19950000,19900000,19950000,1
chr21,chr21,19900000,19950000,20400000,20450000,1
chr21,chr21,19900000,19950000,20650000,20700000,1
chr21,chr21,19900000,19950000,20700000,20750000,1
chr21,chr21,19900000,19950000,34350000,34400000,1
chr21,chr21,19900000,19950000,37450000,37500000,1
chr21,chr21,19900000,19950000,38800000,38850000,1
chr21,chr21,19950000,20000000,19350000,19400000,1
chr21,chr21,19950000,20000000,19650000,19700000,1
chr21,chr21,19950000,20000000,19950000,20000000,1
chr21,chr21,19950000,20000000,20650000,20700000,1
chr21,chr21,20000000,20050000,18550000,18600000,1
chr21,chr21,20000000,20050000,19000000,19050000,1
chr21,chr21,20000000,20050000,19100000,19150000,1
chr21,chr21,20000000,20050000,19350000,19400000,1
chr21,chr21,20000000,20050000,20000000,20050000,1
chr21,chr21,20000000,20050000,20350000,20400000,1
chr21,chr21,20000000,20050000,20550000,20600000,1
chr21,chr21,20000000,20050000,20800000,20850000,1
chr21,chr21,20050000,20100000,20050000,20100000,1
chr21,chr21,20100000,20150000,19250000,19300000,1
chr21,chr21,20100000,20150000,19450000,19500000,1
chr21,chr21,20100000,20150000,19500000,19550000,1
chr21,chr21,20100000,20150000,20100000,20150000,1
chr21,chr21,20150000,20200000,19000000,19050000,1
chr21,chr21,20150000,20200000,19450000,19500000,1
chr21,chr21,20150000,20200000,19500000,19550000,1
chr21,chr21,20150000,20200000,20150000,20200000,1
chr21,chr21,20150000,20200000,20200000,20250000,1
chr21,chr21,20200000,20250000,19250000,19300000,1
chr21,chr21,20200000,20250000,19450000,19500000,1
chr21,chr21,20200000,20250000,20150000,20200000,1
chr21,chr21,20200000,20250000,20200000,20250000,1
chr21,chr21,20250000,20300000,20250000,20300000,1
chr21,chr21,20300000,20350000,19550000,19600000,1
chr21,chr21,20300000,20350000,19700000,19750000,1
chr21,chr21,20300000,20350000,20300000,20350000,1
chr21,chr21,20300000,20350000,22800000,22850000,1
chr21,chr21,20300000,20350000,24300000,24350000,1
chr21,chr21,20300000,20350000,24450000,24500000,1
chr21,chr21,20350000,20400000,19300000,19350000,1
chr21,chr21,20350000,20400000,19850000,19900000,1
chr21,chr21,20350000,20400000,20000000,20050000,1
chr21,chr21,20350000,20400000,20350000,20400000,1
chr21,chr21,20350000,20400000,20500000,20550000,1
chr21,chr21,20350000,20400000,20550000,20600000,1
