chr1	start1	end1	chr2	start2	end2	distance
chr21	28120000	28150000	chr21	28840000	28870000	950.5393205964706
chr21	28120000	28150000	chr21	28870000	28900000	760.9960578084489
chr21	28120000	28150000	chr21	28900000	28930000	706.9794905087417
chr21	28120000	28150000	chr21	28930000	28960000	1267.03512184943
chr21	28120000	28150000	chr21	28960000	28990000	891.5273411399114
chr21	28120000	28150000	chr21	28990000	29020000	861.1161361860547
chr21	28120000	28150000	chr21	29020000	29050000	1200.2545563337803
chr21	28120000	28150000	chr21	29050000	29080000	1066.164152464338
chr21	28120000	28150000	chr21	29080000	29110000	1167.3242908463783
chr21	28120000	28150000	chr21	29110000	29140000	1313.3114634388903
chr21	28120000	28150000	chr21	29140000	29170000	1136.1817636276337
chr21	28120000	28150000	chr21	29170000	29200000	1464.9167211824704
chr21	28120000	28150000	chr21	29200000	29230000	1467.8051641822221
chr21	28120000	28150000	chr21	29230000	29260000	1136.7092856135205
chr21	28120000	28150000	chr21	29260000	29290000	1232.9436321259784
chr21	28120000	28150000	chr21	29290000	29320000	1318.1824608148904
chr21	28120000	28150000	chr21	29320000	29350000	1295.8572452241797
chr21	28120000	28150000	chr21	29350000	29380000	1278.5218027081119
chr21	28120000	28150000	chr21	29380000	29410000	1335.0808964253813
chr21	28120000	28150000	chr21	29410000	29440000	1353.7595798368336
chr21	28120000	28150000	chr21	29440000	29470000	1240.3809898575519
chr21	28120000	28150000	chr21	29470000	29500000	1366.3608600951654
chr21	28120000	28150000	chr21	29500000	29530000	1377.7459852962736
chr21	28120000	28150000	chr21	29530000	29560000	1237.968093288353
chr21	28120000	28150000	chr21	29560000	29590000	
chr21	28120000	28150000	chr21	29590000	29620000	
chr21	28120000	28150000	chr21	29620000	29650000	1196.978696552282
chr21	28120000	28150000	chr21	29650000	29680000	1192.084309098983
chr21	28120000	28150000	chr21	29680000	29710000	1167.6724712007217
chr21	28120000	28150000	chr21	29710000	29740000	1053.0194680061713
chr21	28120000	28150000	chr21	29740000	29770000	1064.1644609739606
chr21	28120000	28150000	chr21	29770000	29800000	940.4440440557854
chr21	28120000	28150000	chr21	29800000	29830000	1056.2968332812516
chr21	28120000	28150000	chr21	29830000	29860000	905.5639127085399
chr21	28120000	28150000	chr21	29860000	29890000	1134.0798031884706
chr21	28120000	28150000	chr21	29890000	29920000	
chr21	28120000	28150000	chr21	29920000	29950000	
chr21	28150000	28180000	chr21	28150000	28180000	0.0
chr21	28150000	28180000	chr21	28180000	28210000	52.09606511052442
chr21	28150000	28180000	chr21	28210000	28240000	784.6030843681409
chr21	28150000	28180000	chr21	28240000	28270000	875.7111395888487
chr21	28150000	28180000	chr21	28270000	28300000	799.8349829808647
chr21	28150000	28180000	chr21	28300000	28330000	242.83533515532702
chr21	28150000	28180000	chr21	28330000	28360000	796.9774149874011
chr21	28150000	28180000	chr21	28360000	28390000	167.8272921785965
chr21	28150000	28180000	chr21	28390000	28420000	725.9442127326314
chr21	28150000	28180000	chr21	28420000	28450000	457.7772384031342
chr21	28150000	28180000	chr21	28450000	28480000	571.756941365822
chr21	28150000	28180000	chr21	28480000	28510000	501.09779484647504
chr21	28150000	28180000	chr21	28510000	28540000	681.5232938058684
chr21	28150000	28180000	chr21	28540000	28570000	1061.7160637383236
chr21	28150000	28180000	chr21	28570000	28600000	1080.1416573764757
chr21	28150000	28180000	chr21	28600000	28630000	961.137867321853
chr21	28150000	28180000	chr21	28630000	28660000	674.1906258618552
chr21	28150000	28180000	chr21	28660000	28690000	804.301560361535
chr21	28150000	28180000	chr21	28690000	28720000	884.3964043346174
chr21	28150000	28180000	chr21	28720000	28750000	1052.7079367041933
chr21	28150000	28180000	chr21	28750000	28780000	852.3813700451225
chr21	28150000	28180000	chr21	28780000	28810000	834.4543127098092
chr21	28150000	28180000	chr21	28810000	28840000	498.8115876761485
chr21	28150000	28180000	chr21	28840000	28870000	947.0575484098102
chr21	28150000	28180000	chr21	28870000	28900000	763.3544393006437
chr21	28150000	28180000	chr21	28900000	28930000	710.8452714902168
chr21	28150000	28180000	chr21	28930000	28960000	1247.1451399095456
chr21	28150000	28180000	chr21	28960000	28990000	887.4840843643339
chr21	28150000	28180000	chr21	28990000	29020000	860.3104090966236
chr21	28150000	28180000	chr21	29020000	29050000	1219.8713046875068
chr21	28150000	28180000	chr21	29050000	29080000	1074.9888371513446
chr21	28150000	28180000	chr21	29080000	29110000	1179.373986486051
chr21	28150000	28180000	chr21	29110000	29140000	1331.6929075428764
chr21	28150000	28180000	chr21	29140000	29170000	1153.0455324921043
chr21	28150000	28180000	chr21	29170000	29200000	1491.2457879236408
chr21	28150000	28180000	chr21	29200000	29230000	1492.969189233321
chr21	28150000	28180000	chr21	29230000	29260000	1152.7068144155303
chr21	28150000	28180000	chr21	29260000	29290000	1252.6903049038099
chr21	28150000	28180000	chr21	29290000	29320000	1336.7430568362793
chr21	28150000	28180000	chr21	29320000	29350000	1315.6720716044708
chr21	28150000	28180000	chr21	29350000	29380000	1299.7695949667386
chr21	28150000	28180000	chr21	29380000	29410000	1361.2633837725893
chr21	28150000	28180000	chr21	29410000	29440000	1380.3485067185027
chr21	28150000	28180000	chr21	29440000	29470000	1270.0889732613223
chr21	28150000	28180000	chr21	29470000	29500000	1387.3056620658622
chr21	28150000	28180000	chr21	29500000	29530000	1399.843205505531
chr21	28150000	28180000	chr21	29530000	29560000	1269.009850237578
chr21	28150000	28180000	chr21	29560000	29590000	
chr21	28150000	28180000	chr21	29590000	29620000	
chr21	28150000	28180000	chr21	29620000	29650000	1231.3508841918294
chr21	28150000	28180000	chr21	29650000	29680000	1222.1759284162
chr21	28150000	28180000	chr21	29680000	29710000	1201.9159704405297
chr21	28150000	28180000	chr21	29710000	29740000	1084.939168801643
chr21	28150000	28180000	chr21	29740000	29770000	1099.8186214099123
chr21	28150000	28180000	chr21	29770000	29800000	976.3616133380091
chr21	28150000	28180000	chr21	29800000	29830000	1091.26440425774
chr21	28150000	28180000	chr21	29830000	29860000	941.9102929684971
chr21	28150000	28180000	chr21	29860000	29890000	1175.5747530463557
chr21	28150000	28180000	chr21	29890000	29920000	
chr21	28150000	28180000	chr21	29920000	29950000	
chr21	28180000	28210000	chr21	28180000	28210000	0.0
chr21	28180000	28210000	chr21	28210000	28240000	754.2333856307343
chr21	28180000	28210000	chr21	28240000	28270000	850.2293808143777
chr21	28180000	28210000	chr21	28270000	28300000	777.4355278735337
chr21	28180000	28210000	chr21	28300000	28330000	237.96428303424025
chr21	28180000	28210000	chr21	28330000	28360000	773.9269991413919
chr21	28180000	28210000	chr21	28360000	28390000	168.88457596832222
chr21	28180000	28210000	chr21	28390000	28420000	754.5124253450039
chr21	28180000	28210000	chr21	28420000	28450000	419.99285708211755
chr21	28180000	28210000	chr21	28450000	28480000	532.0770620878145
chr21	28180000	28210000	chr21	28480000	28510000	465.77355012924465
chr21	28180000	28210000	chr21	28510000	28540000	656.236237950938
chr21	28180000	28210000	chr21	28540000	28570000	1024.7716818882145
chr21	28180000	28210000	chr21	28570000	28600000	1041.884830487516
chr21	28180000	28210000	chr21	28600000	28630000	915.6014416764534
chr21	28180000	28210000	chr21	28630000	28660000	647.1669027383895
chr21	28180000	28210000	chr21	28660000	28690000	782.5835418662981
chr21	28180000	28210000	chr21	28690000	28720000	861.0116143235235
chr21	28180000	28210000	chr21	28720000	28750000	1011.6076314461056
chr21	28180000	28210000	chr21	28750000	28780000	815.2484283946826
chr21	28180000	28210000	chr21	28780000	28810000	790.2252843335248
chr21	28180000	28210000	chr21	28810000	28840000	470.81737436080243
chr21	28180000	28210000	chr21	28840000	28870000	903.762136847965
chr21	28180000	28210000	chr21	28870000	28900000	728.8182215065702
chr21	28180000	28210000	chr21	28900000	28930000	677.273209273776
chr21	28180000	28210000	chr21	28930000	28960000	1207.3694546409563
chr21	28180000	28210000	chr21	28960000	28990000	843.7381110273495
chr21	28180000	28210000	chr21	28990000	29020000	818.7343891641538
chr21	28180000	28210000	chr21	29020000	29050000	1193.8994932572841
chr21	28180000	28210000	chr21	29050000	29080000	1040.0254804570895
chr21	28180000	28210000	chr21	29080000	29110000	1143.7119392574339
chr21	28180000	28210000	chr21	29110000	29140000	1299.8615310870616
chr21	28180000	28210000	chr21	29140000	29170000	1122.3341748338594
chr21	28180000	28210000	chr21	29170000	29200000	1466.071621715665
chr21	28180000	28210000	chr21	29200000	29230000	1466.6161733732517
chr21	28180000	28210000	chr21	29230000	29260000	1118.6970099182352
chr21	28180000	28210000	chr21	29260000	29290000	1220.3364290227512
chr21	28180000	28210000	chr21	29290000	29320000	1303.4346934158227
chr21	28180000	28210000	chr21	29320000	29350000	1282.5946358846197
chr21	28180000	28210000	chr21	29350000	29380000	1268.4088457591267
chr21	28180000	28210000	chr21	29380000	29410000	1332.1674068974964
chr21	28180000	28210000	chr21	29410000	29440000	1352.2950861405952
chr21	28180000	28210000	chr21	29440000	29470000	1247.9415050393989
chr21	28180000	28210000	chr21	29470000	29500000	1354.323816522474
chr21	28180000	28210000	chr21	29500000	29530000	1367.4688296264744
chr21	28180000	28210000	chr21	29530000	29560000	1245.6428059439834
chr21	28180000	28210000	chr21	29560000	29590000	
chr21	28180000	28210000	chr21	29590000	29620000	
chr21	28180000	28210000	chr21	29620000	29650000	1209.0198509536558
chr21	28180000	28210000	chr21	29650000	29680000	1194.663969491003
chr21	28180000	28210000	chr21	29680000	29710000	1178.2834972959606
chr21	28180000	28210000	chr21	29710000	29740000	1060.1514042814829
chr21	28180000	28210000	chr21	29740000	29770000	1078.4178225530213
chr21	28180000	28210000	chr21	29770000	29800000	956.6294998587489
chr21	28180000	28210000	chr21	29800000	29830000	1069.3250207490705
chr21	28180000	28210000	chr21	29830000	29860000	929.4240151835975
chr21	28180000	28210000	chr21	29860000	29890000	1160.5541779684393
chr21	28180000	28210000	chr21	29890000	29920000	
chr21	28180000	28210000	chr21	29920000	29950000	
chr21	28210000	28240000	chr21	28210000	28240000	0.0
chr21	28210000	28240000	chr21	28240000	28270000	230.8462691922917
chr21	28210000	28240000	chr21	28270000	28300000	161.31335964513292
chr21	28210000	28240000	chr21	28300000	28330000	723.4770210587203
chr21	28210000	28240000	chr21	28330000	28360000	337.60776057430905
chr21	28210000	28240000	chr21	28360000	28390000	875.6243486792724
