chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,15300000,15350000,19650000,19700000,1
chr21,chr21,15300000,15350000,19700000,19750000,1
chr21,chr21,15300000,15350000,20650000,20700000,1
chr21,chr21,15300000,15350000,20750000,20800000,1
chr21,chr21,15300000,15350000,21950000,22000000,1
chr21,chr21,15300000,15350000,22450000,22500000,1
chr21,chr21,15300000,15350000,22600000,22650000,1
chr21,chr21,15300000,15350000,22950000,23000000,1
chr21,chr21,15300000,15350000,23000000,23050000,1
chr21,chr21,15300000,15350000,38500000,38550000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15350000,15400000,19850000,19900000,1
chr21,chr21,15350000,15400000,20850000,20900000,1
chr21,chr21,15350000,15400000,22350000,22400000,1
chr21,chr21,15400000,15450000,13250000,13300000,1
chr21,chr21,15400000,15450000,14200000,14250000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15400000,15450000,15500000,15550000,1
chr21,chr21,15400000,15450000,24500000,24550000,1
chr21,chr21,15400000,15450000,26900000,26950000,1
chr21,chr21,15450000,15500000,14000000,14050000,1
chr21,chr21,15450000,15500000,14050000,14100000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,15800000,15850000,1
chr21,chr21,15500000,15550000,13250000,13300000,1
chr21,chr21,15500000,15550000,14200000,14250000,1
chr21,chr21,15500000,15550000,14250000,14300000,1
chr21,chr21,15500000,15550000,15400000,15450000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15500000,15550000,24500000,24550000,1
chr21,chr21,15500000,15550000,26900000,26950000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,15650000,15700000,1
chr21,chr21,15550000,15600000,30250000,30300000,1
chr21,chr21,15550000,15600000,31200000,31250000,1
chr21,chr21,15550000,15600000,31300000,31350000,1
chr21,chr21,15550000,15600000,31400000,31450000,1
chr21,chr21,15550000,15600000,31600000,31650000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,26850000,26900000,1
chr21,chr21,15600000,15650000,28450000,28500000,1
chr21,chr21,15600000,15650000,43000000,43050000,1
chr21,chr21,15650000,15700000,15550000,15600000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,29350000,29400000,1
chr21,chr21,15650000,15700000,30250000,30300000,1
chr21,chr21,15650000,15700000,31200000,31250000,1
chr21,chr21,15650000,15700000,31300000,31350000,1
chr21,chr21,15650000,15700000,31400000,31450000,1
chr21,chr21,15700000,15750000,14000000,14050000,1
chr21,chr21,15700000,15750000,14350000,14400000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15700000,15750000,15800000,15850000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15750000,15800000,43300000,43350000,1
chr21,chr21,15750000,15800000,43400000,43450000,1
chr21,chr21,15750000,15800000,43750000,43800000,1
chr21,chr21,15750000,15800000,43850000,43900000,1
chr21,chr21,15800000,15850000,14000000,14050000,1
chr21,chr21,15800000,15850000,14350000,14400000,1
chr21,chr21,15800000,15850000,15450000,15500000,1
chr21,chr21,15800000,15850000,15700000,15750000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15850000,15900000,14800000,14850000,1
chr21,chr21,15850000,15900000,14900000,14950000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15900000,15950000,15150000,15200000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15900000,15950000,16000000,16050000,1
chr21,chr21,15900000,15950000,16050000,16100000,1
chr21,chr21,15900000,15950000,16100000,16150000,1
chr21,chr21,15900000,15950000,16350000,16400000,1
chr21,chr21,15900000,15950000,17350000,17400000,1
chr21,chr21,15900000,15950000,17650000,17700000,1
chr21,chr21,15900000,15950000,20950000,21000000,1
chr21,chr21,15900000,15950000,29400000,29450000,1
chr21,chr21,15950000,16000000,15200000,15250000,1
chr21,chr21,15950000,16000000,15250000,15300000,1
chr21,chr21,15950000,16000000,15300000,15350000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,16950000,17000000,1
chr21,chr21,15950000,16000000,18050000,18100000,1
chr21,chr21,15950000,16000000,21950000,22000000,1
chr21,chr21,15950000,16000000,22450000,22500000,1
chr21,chr21,15950000,16000000,22950000,23000000,1
chr21,chr21,16000000,16050000,14800000,14850000,1
chr21,chr21,16000000,16050000,15900000,15950000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16000000,16050000,16050000,16100000,1
chr21,chr21,16000000,16050000,16100000,16150000,1
chr21,chr21,16000000,16050000,19600000,19650000,1
chr21,chr21,16050000,16100000,15150000,15200000,1
chr21,chr21,16050000,16100000,15900000,15950000,1
chr21,chr21,16050000,16100000,16000000,16050000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16050000,16100000,16100000,16150000,1
chr21,chr21,16050000,16100000,17350000,17400000,1
chr21,chr21,16050000,16100000,17650000,17700000,1
chr21,chr21,16050000,16100000,19600000,19650000,1
chr21,chr21,16050000,16100000,20950000,21000000,1
chr21,chr21,16050000,16100000,21050000,21100000,1
chr21,chr21,16100000,16150000,14800000,14850000,1
chr21,chr21,16100000,16150000,15900000,15950000,1
chr21,chr21,16100000,16150000,16000000,16050000,1
chr21,chr21,16100000,16150000,16050000,16100000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16300000,16350000,1
chr21,chr21,16100000,16150000,16350000,16400000,1
chr21,chr21,16100000,16150000,16450000,16500000,1
chr21,chr21,16100000,16150000,17100000,17150000,1
chr21,chr21,16100000,16150000,17650000,17700000,1
chr21,chr21,16100000,16150000,18100000,18150000,1
chr21,chr21,16100000,16150000,20950000,21000000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16150000,16200000,16300000,16350000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16200000,16250000,21100000,21150000,1
chr21,chr21,16200000,16250000,21150000,21200000,1
chr21,chr21,16200000,16250000,21850000,21900000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16300000,16350000,16100000,16150000,1
chr21,chr21,16300000,16350000,16150000,16200000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16300000,16350000,18100000,18150000,1
chr21,chr21,16300000,16350000,27350000,27400000,1
chr21,chr21,16350000,16400000,15900000,15950000,1
chr21,chr21,16350000,16400000,16100000,16150000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16350000,16400000,16450000,16500000,1
chr21,chr21,16350000,16400000,16500000,16550000,1
chr21,chr21,16350000,16400000,16550000,16600000,1
chr21,chr21,16350000,16400000,16650000,16700000,1
chr21,chr21,16350000,16400000,17350000,17400000,1
chr21,chr21,16350000,16400000,17650000,17700000,1
chr21,chr21,16350000,16400000,20950000,21000000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16450000,16500000,16100000,16150000,1
chr21,chr21,16450000,16500000,16350000,16400000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,16500000,16550000,1
chr21,chr21,16450000,16500000,16550000,16600000,1
chr21,chr21,16450000,16500000,16650000,16700000,1
chr21,chr21,16450000,16500000,18100000,18150000,1
chr21,chr21,16450000,16500000,21100000,21150000,1
chr21,chr21,16450000,16500000,21150000,21200000,1
chr21,chr21,16450000,16500000,21850000,21900000,1
chr21,chr21,16450000,16500000,21900000,21950000,1
chr21,chr21,16500000,16550000,16350000,16400000,1
chr21,chr21,16500000,16550000,16450000,16500000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16500000,16550000,16550000,16600000,1
chr21,chr21,16500000,16550000,16650000,16700000,1
chr21,chr21,16500000,16550000,21100000,21150000,1
chr21,chr21,16500000,16550000,21150000,21200000,1
chr21,chr21,16500000,16550000,21850000,21900000,1
chr21,chr21,16550000,16600000,16350000,16400000,1
chr21,chr21,16550000,16600000,16450000,16500000,1
chr21,chr21,16550000,16600000,16500000,16550000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,16650000,16700000,1
chr21,chr21,16550000,16600000,16800000,16850000,1
chr21,chr21,16550000,16600000,21100000,21150000,1
chr21,chr21,16550000,16600000,21150000,21200000,1
chr21,chr21,16550000,16600000,21850000,21900000,1
chr21,chr21,16550000,16600000,21900000,21950000,1
chr21,chr21,16600000,16650000,14150000,14200000,1
chr21,chr21,16600000,16650000,14200000,14250000,1
chr21,chr21,16600000,16650000,14250000,14300000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,18350000,18400000,1
chr21,chr21,16600000,16650000,25600000,25650000,1
chr21,chr21,16600000,16650000,41100000,41150000,1
chr21,chr21,16650000,16700000,16350000,16400000,1
chr21,chr21,16650000,16700000,16450000,16500000,1
chr21,chr21,16650000,16700000,16500000,16550000,1
chr21,chr21,16650000,16700000,16550000,16600000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16650000,16700000,21100000,21150000,1
chr21,chr21,16650000,16700000,21150000,21200000,1
chr21,chr21,16650000,16700000,21850000,21900000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,16750000,16800000,1
chr21,chr21,16700000,16750000,16800000,16850000,1
chr21,chr21,16700000,16750000,17800000,17850000,1
chr21,chr21,16700000,16750000,21100000,21150000,1
chr21,chr21,16700000,16750000,21850000,21900000,1
chr21,chr21,16700000,16750000,21900000,21950000,1
chr21,chr21,16750000,16800000,16700000,16750000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16750000,16800000,16800000,16850000,1
chr21,chr21,16750000,16800000,17800000,17850000,1
chr21,chr21,16800000,16850000,16550000,16600000,1
chr21,chr21,16800000,16850000,16700000,16750000,1
chr21,chr21,16800000,16850000,16750000,16800000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16800000,16850000,17800000,17850000,1
chr21,chr21,16800000,16850000,21850000,21900000,1
chr21,chr21,16800000,16850000,21900000,21950000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16850000,16900000,28250000,28300000,1
chr21,chr21,16850000,16900000,32150000,32200000,1
chr21,chr21,16850000,16900000,39900000,39950000,1
chr21,chr21,16850000,16900000,43350000,43400000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16900000,16950000,19500000,19550000,1
chr21,chr21,16900000,16950000,19550000,19600000,1
chr21,chr21,16900000,16950000,19650000,19700000,1
chr21,chr21,16900000,16950000,20650000,20700000,1
chr21,chr21,16900000,16950000,30950000,31000000,1
chr21,chr21,16950000,17000000,15200000,15250000,1
chr21,chr21,16950000,17000000,15250000,15300000,1
chr21,chr21,16950000,17000000,15950000,16000000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,16950000,17000000,17400000,17450000,1
chr21,chr21,16950000,17000000,18050000,18100000,1
chr21,chr21,16950000,17000000,21050000,21100000,1
chr21,chr21,16950000,17000000,21950000,22000000,1
chr21,chr21,16950000,17000000,22200000,22250000,1
chr21,chr21,16950000,17000000,22950000,23000000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17100000,17150000,16100000,16150000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17100000,17150000,17650000,17700000,1
chr21,chr21,17100000,17150000,18100000,18150000,1
chr21,chr21,17100000,17150000,21900000,21950000,1
chr21,chr21,17100000,17150000,27350000,27400000,1
chr21,chr21,17350000,17400000,15150000,15200000,1
chr21,chr21,17350000,17400000,15900000,15950000,1
chr21,chr21,17350000,17400000,16050000,16100000,1
chr21,chr21,17350000,17400000,16350000,16400000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,17650000,17700000,1
chr21,chr21,17350000,17400000,20950000,21000000,1
chr21,chr21,17400000,17450000,15250000,15300000,1
chr21,chr21,17400000,17450000,16950000,17000000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,18050000,18100000,1
chr21,chr21,17400000,17450000,19650000,19700000,1
chr21,chr21,17400000,17450000,21050000,21100000,1
chr21,chr21,17400000,17450000,21950000,22000000,1
chr21,chr21,17400000,17450000,22200000,22250000,1
chr21,chr21,17400000,17450000,22950000,23000000,1
chr21,chr21,17400000,17450000,30950000,31000000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,17750000,17800000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17650000,17700000,15900000,15950000,1
chr21,chr21,17650000,17700000,16050000,16100000,1
chr21,chr21,17650000,17700000,16100000,16150000,1
chr21,chr21,17650000,17700000,16350000,16400000,1
chr21,chr21,17650000,17700000,17100000,17150000,1
chr21,chr21,17650000,17700000,17350000,17400000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,18100000,18150000,1
chr21,chr21,17650000,17700000,20950000,21000000,1
chr21,chr21,17650000,17700000,21050000,21100000,1
chr21,chr21,17650000,17700000,21900000,21950000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17750000,17800000,17450000,17500000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17800000,17850000,16700000,16750000,1
chr21,chr21,17800000,17850000,16750000,16800000,1
chr21,chr21,17800000,17850000,16800000,16850000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17850000,17900000,18500000,18550000,1
chr21,chr21,17850000,17900000,18750000,18800000,1
chr21,chr21,17850000,17900000,21250000,21300000,1
chr21,chr21,17850000,17900000,21350000,21400000,1
chr21,chr21,17850000,17900000,21450000,21500000,1
chr21,chr21,17850000,17900000,21600000,21650000,1
chr21,chr21,17850000,17900000,22250000,22300000,1
chr21,chr21,17850000,17900000,22750000,22800000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18050000,18100000,15200000,15250000,1
chr21,chr21,18050000,18100000,15250000,15300000,1
chr21,chr21,18050000,18100000,15300000,15350000,1
chr21,chr21,18050000,18100000,15950000,16000000,1
chr21,chr21,18050000,18100000,16950000,17000000,1
chr21,chr21,18050000,18100000,17400000,17450000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18050000,18100000,19500000,19550000,1
chr21,chr21,18050000,18100000,19650000,19700000,1
chr21,chr21,18050000,18100000,20650000,20700000,1
chr21,chr21,18050000,18100000,20750000,20800000,1
chr21,chr21,18050000,18100000,21950000,22000000,1
chr21,chr21,18050000,18100000,22450000,22500000,1
chr21,chr21,18050000,18100000,22950000,23000000,1
chr21,chr21,18050000,18100000,30950000,31000000,1
chr21,chr21,18050000,18100000,38500000,38550000,1
chr21,chr21,18100000,18150000,16100000,16150000,1
chr21,chr21,18100000,18150000,16300000,16350000,1
chr21,chr21,18100000,18150000,16450000,16500000,1
chr21,chr21,18100000,18150000,17100000,17150000,1
chr21,chr21,18100000,18150000,17650000,17700000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18100000,18150000,21900000,21950000,1
chr21,chr21,18100000,18150000,27350000,27400000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18200000,18250000,19400000,19450000,1
chr21,chr21,18200000,18250000,20800000,20850000,1
chr21,chr21,18200000,18250000,22700000,22750000,1
chr21,chr21,18200000,18250000,22750000,22800000,1
chr21,chr21,18200000,18250000,22800000,22850000,1
chr21,chr21,18250000,18300000,10400000,10450000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18250000,18300000,23150000,23200000,1
chr21,chr21,18250000,18300000,23500000,23550000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,23300000,23350000,1
chr21,chr21,18300000,18350000,24300000,24350000,1
chr21,chr21,18300000,18350000,24450000,24500000,1
chr21,chr21,18300000,18350000,24750000,24800000,1
chr21,chr21,18350000,18400000,14150000,14200000,1
chr21,chr21,18350000,18400000,16600000,16650000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,20900000,20950000,1
chr21,chr21,18350000,18400000,23600000,23650000,1
chr21,chr21,18350000,18400000,24850000,24900000,1
chr21,chr21,18350000,18400000,25600000,25650000,1
chr21,chr21,18350000,18400000,41100000,41150000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,20850000,20900000,1
chr21,chr21,18400000,18450000,21200000,21250000,1
chr21,chr21,18400000,18450000,22350000,22400000,1
chr21,chr21,18400000,18450000,22400000,22450000,1
chr21,chr21,18400000,18450000,22600000,22650000,1
chr21,chr21,18400000,18450000,23000000,23050000,1
chr21,chr21,18450000,18500000,14600000,14650000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18450000,18500000,20700000,20750000,1
chr21,chr21,18450000,18500000,20750000,20800000,1
chr21,chr21,18450000,18500000,22450000,22500000,1
chr21,chr21,18450000,18500000,22600000,22650000,1
chr21,chr21,18450000,18500000,23000000,23050000,1
chr21,chr21,18500000,18550000,17850000,17900000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18500000,18550000,18750000,18800000,1
chr21,chr21,18500000,18550000,18950000,19000000,1
chr21,chr21,18500000,18550000,19350000,19400000,1
chr21,chr21,18500000,18550000,19450000,19500000,1
chr21,chr21,18500000,18550000,21250000,21300000,1
chr21,chr21,18500000,18550000,21350000,21400000,1
chr21,chr21,18500000,18550000,21450000,21500000,1
chr21,chr21,18500000,18550000,21500000,21550000,1
chr21,chr21,18500000,18550000,21650000,21700000,1
chr21,chr21,18500000,18550000,22750000,22800000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,19150000,19200000,1
chr21,chr21,18550000,18600000,19200000,19250000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,19050000,19100000,1
chr21,chr21,18600000,18650000,19150000,19200000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,19050000,19100000,1
chr21,chr21,18650000,18700000,19150000,19200000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18750000,18800000,17850000,17900000,1
chr21,chr21,18750000,18800000,18500000,18550000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,21350000,21400000,1
chr21,chr21,18750000,18800000,21400000,21450000,1
chr21,chr21,18750000,18800000,22250000,22300000,1
chr21,chr21,18750000,18800000,22750000,22800000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18800000,18850000,27550000,27600000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,19300000,19350000,1
chr21,chr21,18850000,18900000,19350000,19400000,1
chr21,chr21,18850000,18900000,21350000,21400000,1
chr21,chr21,18850000,18900000,21600000,21650000,1
chr21,chr21,18850000,18900000,21650000,21700000,1
chr21,chr21,18850000,18900000,22050000,22100000,1
chr21,chr21,18900000,18950000,14400000,14450000,1
chr21,chr21,18900000,18950000,15150000,15200000,1
chr21,chr21,18900000,18950000,15300000,15350000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
