chr1,chr2,start1,end1,start2,end2,count
chr21,chr21,14400000,14450000,27600000,27650000,1
chr21,chr21,14450000,14500000,14350000,14400000,1
chr21,chr21,14450000,14500000,14450000,14500000,1
chr21,chr21,14450000,14500000,14850000,14900000,1
chr21,chr21,14450000,14500000,28800000,28850000,1
chr21,chr21,14450000,14500000,28900000,28950000,1
chr21,chr21,14450000,14500000,29550000,29600000,1
chr21,chr21,14450000,14500000,29700000,29750000,1
chr21,chr21,14450000,14500000,31000000,31050000,1
chr21,chr21,14500000,14550000,14500000,14550000,1
chr21,chr21,14500000,14550000,14550000,14600000,1
chr21,chr21,14500000,14550000,14600000,14650000,1
chr21,chr21,14500000,14550000,29550000,29600000,1
chr21,chr21,14550000,14600000,14500000,14550000,1
chr21,chr21,14550000,14600000,14550000,14600000,1
chr21,chr21,14550000,14600000,14600000,14650000,1
chr21,chr21,14550000,14600000,14650000,14700000,1
chr21,chr21,14550000,14600000,14700000,14750000,1
chr21,chr21,14550000,14600000,15300000,15350000,1
chr21,chr21,14550000,14600000,27300000,27350000,1
chr21,chr21,14600000,14650000,14500000,14550000,1
chr21,chr21,14600000,14650000,14550000,14600000,1
chr21,chr21,14600000,14650000,14600000,14650000,1
chr21,chr21,14600000,14650000,14700000,14750000,1
chr21,chr21,14600000,14650000,15300000,15350000,1
chr21,chr21,14650000,14700000,14550000,14600000,1
chr21,chr21,14650000,14700000,14650000,14700000,1
chr21,chr21,14650000,14700000,14700000,14750000,1
chr21,chr21,14650000,14700000,14750000,14800000,1
chr21,chr21,14650000,14700000,15100000,15150000,1
chr21,chr21,14650000,14700000,15300000,15350000,1
chr21,chr21,14650000,14700000,27000000,27050000,1
chr21,chr21,14650000,14700000,27300000,27350000,1
chr21,chr21,14700000,14750000,14350000,14400000,1
chr21,chr21,14700000,14750000,14550000,14600000,1
chr21,chr21,14700000,14750000,14600000,14650000,1
chr21,chr21,14700000,14750000,14650000,14700000,1
chr21,chr21,14700000,14750000,14700000,14750000,1
chr21,chr21,14700000,14750000,14750000,14800000,1
chr21,chr21,14700000,14750000,14850000,14900000,1
chr21,chr21,14700000,14750000,15000000,15050000,1
chr21,chr21,14700000,14750000,15300000,15350000,1
chr21,chr21,14700000,14750000,15350000,15400000,1
chr21,chr21,14700000,14750000,27300000,27350000,1
chr21,chr21,14700000,14750000,27450000,27500000,1
chr21,chr21,14700000,14750000,27650000,27700000,1
chr21,chr21,14750000,14800000,14650000,14700000,1
chr21,chr21,14750000,14800000,14700000,14750000,1
chr21,chr21,14750000,14800000,14750000,14800000,1
chr21,chr21,14750000,14800000,15100000,15150000,1
chr21,chr21,14750000,14800000,15300000,15350000,1
chr21,chr21,14750000,14800000,27000000,27050000,1
chr21,chr21,14750000,14800000,27300000,27350000,1
chr21,chr21,14750000,14800000,27450000,27500000,1
chr21,chr21,14750000,14800000,27700000,27750000,1
chr21,chr21,14800000,14850000,14800000,14850000,1
chr21,chr21,14800000,14850000,15000000,15050000,1
chr21,chr21,14800000,14850000,15250000,15300000,1
chr21,chr21,14800000,14850000,15350000,15400000,1
chr21,chr21,14800000,14850000,27450000,27500000,1
chr21,chr21,14800000,14850000,27650000,27700000,1
chr21,chr21,14850000,14900000,14350000,14400000,1
chr21,chr21,14850000,14900000,14450000,14500000,1
chr21,chr21,14850000,14900000,14700000,14750000,1
chr21,chr21,14850000,14900000,14850000,14900000,1
chr21,chr21,14850000,14900000,14900000,14950000,1
chr21,chr21,14850000,14900000,27000000,27050000,1
chr21,chr21,14850000,14900000,27300000,27350000,1
chr21,chr21,14900000,14950000,14350000,14400000,1
chr21,chr21,14900000,14950000,14850000,14900000,1
chr21,chr21,14900000,14950000,14900000,14950000,1
chr21,chr21,14900000,14950000,14950000,15000000,1
chr21,chr21,14900000,14950000,27000000,27050000,1
chr21,chr21,14900000,14950000,27250000,27300000,1
chr21,chr21,14900000,14950000,27400000,27450000,1
chr21,chr21,14900000,14950000,27550000,27600000,1
chr21,chr21,14900000,14950000,27700000,27750000,1
chr21,chr21,14950000,15000000,14900000,14950000,1
chr21,chr21,14950000,15000000,14950000,15000000,1
chr21,chr21,14950000,15000000,27250000,27300000,1
chr21,chr21,14950000,15000000,28850000,28900000,1
chr21,chr21,15000000,15050000,14700000,14750000,1
chr21,chr21,15000000,15050000,14800000,14850000,1
chr21,chr21,15000000,15050000,15000000,15050000,1
chr21,chr21,15000000,15050000,15200000,15250000,1
chr21,chr21,15000000,15050000,15350000,15400000,1
chr21,chr21,15000000,15050000,27300000,27350000,1
chr21,chr21,15000000,15050000,27450000,27500000,1
chr21,chr21,15000000,15050000,27650000,27700000,1
chr21,chr21,15050000,15100000,15050000,15100000,1
chr21,chr21,15050000,15100000,31550000,31600000,1
chr21,chr21,15050000,15100000,31600000,31650000,1
chr21,chr21,15100000,15150000,14650000,14700000,1
chr21,chr21,15100000,15150000,14750000,14800000,1
chr21,chr21,15100000,15150000,15100000,15150000,1
chr21,chr21,15100000,15150000,15300000,15350000,1
chr21,chr21,15100000,15150000,27450000,27500000,1
chr21,chr21,15150000,15200000,15150000,15200000,1
chr21,chr21,15150000,15200000,15450000,15500000,1
chr21,chr21,15200000,15250000,15000000,15050000,1
chr21,chr21,15200000,15250000,15200000,15250000,1
chr21,chr21,15250000,15300000,14800000,14850000,1
chr21,chr21,15250000,15300000,15250000,15300000,1
chr21,chr21,15250000,15300000,25350000,25400000,1
chr21,chr21,15300000,15350000,14550000,14600000,1
chr21,chr21,15300000,15350000,14600000,14650000,1
chr21,chr21,15300000,15350000,14650000,14700000,1
chr21,chr21,15300000,15350000,14700000,14750000,1
chr21,chr21,15300000,15350000,14750000,14800000,1
chr21,chr21,15300000,15350000,15100000,15150000,1
chr21,chr21,15300000,15350000,15300000,15350000,1
chr21,chr21,15300000,15350000,27300000,27350000,1
chr21,chr21,15350000,15400000,14700000,14750000,1
chr21,chr21,15350000,15400000,14800000,14850000,1
chr21,chr21,15350000,15400000,15000000,15050000,1
chr21,chr21,15350000,15400000,15350000,15400000,1
chr21,chr21,15350000,15400000,27650000,27700000,1
chr21,chr21,15400000,15450000,15400000,15450000,1
chr21,chr21,15450000,15500000,15150000,15200000,1
chr21,chr21,15450000,15500000,15450000,15500000,1
chr21,chr21,15450000,15500000,15600000,15650000,1
chr21,chr21,15500000,15550000,15500000,15550000,1
chr21,chr21,15550000,15600000,15550000,15600000,1
chr21,chr21,15550000,15600000,15600000,15650000,1
chr21,chr21,15550000,15600000,25650000,25700000,1
chr21,chr21,15600000,15650000,15450000,15500000,1
chr21,chr21,15600000,15650000,15550000,15600000,1
chr21,chr21,15600000,15650000,15600000,15650000,1
chr21,chr21,15600000,15650000,25650000,25700000,1
chr21,chr21,15650000,15700000,15650000,15700000,1
chr21,chr21,15650000,15700000,15750000,15800000,1
chr21,chr21,15650000,15700000,16150000,16200000,1
chr21,chr21,15650000,15700000,25350000,25400000,1
chr21,chr21,15650000,15700000,25450000,25500000,1
chr21,chr21,15650000,15700000,25600000,25650000,1
chr21,chr21,15700000,15750000,15700000,15750000,1
chr21,chr21,15700000,15750000,25450000,25500000,1
chr21,chr21,15750000,15800000,15650000,15700000,1
chr21,chr21,15750000,15800000,15750000,15800000,1
chr21,chr21,15750000,15800000,15900000,15950000,1
chr21,chr21,15750000,15800000,16150000,16200000,1
chr21,chr21,15750000,15800000,25350000,25400000,1
chr21,chr21,15750000,15800000,25500000,25550000,1
chr21,chr21,15750000,15800000,25600000,25650000,1
chr21,chr21,15800000,15850000,15800000,15850000,1
chr21,chr21,15800000,15850000,19650000,19700000,1
chr21,chr21,15800000,15850000,19850000,19900000,1
chr21,chr21,15800000,15850000,19950000,20000000,1
chr21,chr21,15800000,15850000,20300000,20350000,1
chr21,chr21,15850000,15900000,15850000,15900000,1
chr21,chr21,15850000,15900000,25500000,25550000,1
chr21,chr21,15850000,15900000,31650000,31700000,1
chr21,chr21,15850000,15900000,31850000,31900000,1
chr21,chr21,15850000,15900000,41800000,41850000,1
chr21,chr21,15850000,15900000,42050000,42100000,1
chr21,chr21,15900000,15950000,15750000,15800000,1
chr21,chr21,15900000,15950000,15900000,15950000,1
chr21,chr21,15950000,16000000,15950000,16000000,1
chr21,chr21,15950000,16000000,25500000,25550000,1
chr21,chr21,15950000,16000000,31650000,31700000,1
chr21,chr21,15950000,16000000,31850000,31900000,1
chr21,chr21,16000000,16050000,16000000,16050000,1
chr21,chr21,16050000,16100000,16050000,16100000,1
chr21,chr21,16050000,16100000,16350000,16400000,1
chr21,chr21,16050000,16100000,16450000,16500000,1
chr21,chr21,16050000,16100000,42850000,42900000,1
chr21,chr21,16050000,16100000,43100000,43150000,1
chr21,chr21,16050000,16100000,43150000,43200000,1
chr21,chr21,16050000,16100000,43500000,43550000,1
chr21,chr21,16050000,16100000,43600000,43650000,1
chr21,chr21,16100000,16150000,16100000,16150000,1
chr21,chr21,16100000,16150000,16200000,16250000,1
chr21,chr21,16100000,16150000,43250000,43300000,1
chr21,chr21,16100000,16150000,43300000,43350000,1
chr21,chr21,16150000,16200000,15650000,15700000,1
chr21,chr21,16150000,16200000,15750000,15800000,1
chr21,chr21,16150000,16200000,16150000,16200000,1
chr21,chr21,16150000,16200000,25350000,25400000,1
chr21,chr21,16150000,16200000,25450000,25500000,1
chr21,chr21,16150000,16200000,25600000,25650000,1
chr21,chr21,16200000,16250000,16100000,16150000,1
chr21,chr21,16200000,16250000,16200000,16250000,1
chr21,chr21,16200000,16250000,43250000,43300000,1
chr21,chr21,16200000,16250000,43350000,43400000,1
chr21,chr21,16200000,16250000,43550000,43600000,1
chr21,chr21,16250000,16300000,16250000,16300000,1
chr21,chr21,16250000,16300000,16500000,16550000,1
chr21,chr21,16250000,16300000,16700000,16750000,1
chr21,chr21,16250000,16300000,16750000,16800000,1
chr21,chr21,16250000,16300000,16800000,16850000,1
chr21,chr21,16250000,16300000,17000000,17050000,1
chr21,chr21,16250000,16300000,33250000,33300000,1
chr21,chr21,16250000,16300000,34850000,34900000,1
chr21,chr21,16300000,16350000,16300000,16350000,1
chr21,chr21,16300000,16350000,17450000,17500000,1
chr21,chr21,16300000,16350000,25950000,26000000,1
chr21,chr21,16300000,16350000,42850000,42900000,1
chr21,chr21,16350000,16400000,16050000,16100000,1
chr21,chr21,16350000,16400000,16350000,16400000,1
chr21,chr21,16350000,16400000,16450000,16500000,1
chr21,chr21,16350000,16400000,21300000,21350000,1
chr21,chr21,16350000,16400000,26100000,26150000,1
chr21,chr21,16350000,16400000,42850000,42900000,1
chr21,chr21,16350000,16400000,43100000,43150000,1
chr21,chr21,16400000,16450000,16400000,16450000,1
chr21,chr21,16400000,16450000,34150000,34200000,1
chr21,chr21,16400000,16450000,34300000,34350000,1
chr21,chr21,16400000,16450000,34350000,34400000,1
chr21,chr21,16400000,16450000,34550000,34600000,1
chr21,chr21,16400000,16450000,34650000,34700000,1
chr21,chr21,16400000,16450000,35500000,35550000,1
chr21,chr21,16400000,16450000,35550000,35600000,1
chr21,chr21,16450000,16500000,16050000,16100000,1
chr21,chr21,16450000,16500000,16350000,16400000,1
chr21,chr21,16450000,16500000,16450000,16500000,1
chr21,chr21,16450000,16500000,42850000,42900000,1
chr21,chr21,16450000,16500000,43100000,43150000,1
chr21,chr21,16450000,16500000,43500000,43550000,1
chr21,chr21,16500000,16550000,16250000,16300000,1
chr21,chr21,16500000,16550000,16500000,16550000,1
chr21,chr21,16500000,16550000,16650000,16700000,1
chr21,chr21,16500000,16550000,16700000,16750000,1
chr21,chr21,16500000,16550000,16750000,16800000,1
chr21,chr21,16500000,16550000,16800000,16850000,1
chr21,chr21,16500000,16550000,33250000,33300000,1
chr21,chr21,16500000,16550000,34850000,34900000,1
chr21,chr21,16550000,16600000,16550000,16600000,1
chr21,chr21,16550000,16600000,16750000,16800000,1
chr21,chr21,16550000,16600000,26150000,26200000,1
chr21,chr21,16550000,16600000,40100000,40150000,1
chr21,chr21,16550000,16600000,44100000,44150000,1
chr21,chr21,16600000,16650000,16600000,16650000,1
chr21,chr21,16600000,16650000,25850000,25900000,1
chr21,chr21,16600000,16650000,26000000,26050000,1
chr21,chr21,16600000,16650000,26050000,26100000,1
chr21,chr21,16600000,16650000,26100000,26150000,1
chr21,chr21,16600000,16650000,26300000,26350000,1
chr21,chr21,16600000,16650000,35150000,35200000,1
chr21,chr21,16600000,16650000,42400000,42450000,1
chr21,chr21,16650000,16700000,16500000,16550000,1
chr21,chr21,16650000,16700000,16650000,16700000,1
chr21,chr21,16650000,16700000,16700000,16750000,1
chr21,chr21,16650000,16700000,16800000,16850000,1
chr21,chr21,16650000,16700000,16850000,16900000,1
chr21,chr21,16650000,16700000,16900000,16950000,1
chr21,chr21,16650000,16700000,26000000,26050000,1
chr21,chr21,16650000,16700000,34850000,34900000,1
chr21,chr21,16700000,16750000,16250000,16300000,1
chr21,chr21,16700000,16750000,16500000,16550000,1
chr21,chr21,16700000,16750000,16650000,16700000,1
chr21,chr21,16700000,16750000,16700000,16750000,1
chr21,chr21,16700000,16750000,16750000,16800000,1
chr21,chr21,16700000,16750000,16800000,16850000,1
chr21,chr21,16700000,16750000,16900000,16950000,1
chr21,chr21,16700000,16750000,33250000,33300000,1
chr21,chr21,16700000,16750000,34850000,34900000,1
chr21,chr21,16750000,16800000,16250000,16300000,1
chr21,chr21,16750000,16800000,16500000,16550000,1
chr21,chr21,16750000,16800000,16550000,16600000,1
chr21,chr21,16750000,16800000,16700000,16750000,1
chr21,chr21,16750000,16800000,16750000,16800000,1
chr21,chr21,16750000,16800000,16800000,16850000,1
chr21,chr21,16750000,16800000,33250000,33300000,1
chr21,chr21,16750000,16800000,34850000,34900000,1
chr21,chr21,16750000,16800000,35100000,35150000,1
chr21,chr21,16800000,16850000,16250000,16300000,1
chr21,chr21,16800000,16850000,16500000,16550000,1
chr21,chr21,16800000,16850000,16650000,16700000,1
chr21,chr21,16800000,16850000,16700000,16750000,1
chr21,chr21,16800000,16850000,16750000,16800000,1
chr21,chr21,16800000,16850000,16800000,16850000,1
chr21,chr21,16800000,16850000,33250000,33300000,1
chr21,chr21,16800000,16850000,34650000,34700000,1
chr21,chr21,16800000,16850000,34850000,34900000,1
chr21,chr21,16850000,16900000,16650000,16700000,1
chr21,chr21,16850000,16900000,16850000,16900000,1
chr21,chr21,16850000,16900000,16900000,16950000,1
chr21,chr21,16850000,16900000,26000000,26050000,1
chr21,chr21,16850000,16900000,35150000,35200000,1
chr21,chr21,16900000,16950000,16650000,16700000,1
chr21,chr21,16900000,16950000,16700000,16750000,1
chr21,chr21,16900000,16950000,16850000,16900000,1
chr21,chr21,16900000,16950000,16900000,16950000,1
chr21,chr21,16900000,16950000,26000000,26050000,1
chr21,chr21,16950000,17000000,16950000,17000000,1
chr21,chr21,16950000,17000000,17100000,17150000,1
chr21,chr21,17000000,17050000,16250000,16300000,1
chr21,chr21,17000000,17050000,17000000,17050000,1
chr21,chr21,17000000,17050000,25950000,26000000,1
chr21,chr21,17000000,17050000,34850000,34900000,1
chr21,chr21,17050000,17100000,17050000,17100000,1
chr21,chr21,17100000,17150000,16950000,17000000,1
chr21,chr21,17100000,17150000,17100000,17150000,1
chr21,chr21,17100000,17150000,17600000,17650000,1
chr21,chr21,17350000,17400000,17350000,17400000,1
chr21,chr21,17350000,17400000,17400000,17450000,1
chr21,chr21,17350000,17400000,17500000,17550000,1
chr21,chr21,17350000,17400000,22100000,22150000,1
chr21,chr21,17350000,17400000,35000000,35050000,1
chr21,chr21,17400000,17450000,17350000,17400000,1
chr21,chr21,17400000,17450000,17400000,17450000,1
chr21,chr21,17400000,17450000,17500000,17550000,1
chr21,chr21,17400000,17450000,22100000,22150000,1
chr21,chr21,17400000,17450000,35000000,35050000,1
chr21,chr21,17450000,17500000,16300000,16350000,1
chr21,chr21,17450000,17500000,17450000,17500000,1
chr21,chr21,17450000,17500000,21650000,21700000,1
chr21,chr21,17450000,17500000,25950000,26000000,1
chr21,chr21,17500000,17550000,17350000,17400000,1
chr21,chr21,17500000,17550000,17400000,17450000,1
chr21,chr21,17500000,17550000,17500000,17550000,1
chr21,chr21,17500000,17550000,18600000,18650000,1
chr21,chr21,17500000,17550000,22050000,22100000,1
chr21,chr21,17500000,17550000,22100000,22150000,1
chr21,chr21,17500000,17550000,22900000,22950000,1
chr21,chr21,17500000,17550000,35000000,35050000,1
chr21,chr21,17550000,17600000,17550000,17600000,1
chr21,chr21,17600000,17650000,17100000,17150000,1
chr21,chr21,17600000,17650000,17600000,17650000,1
chr21,chr21,17600000,17650000,34100000,34150000,1
chr21,chr21,17650000,17700000,17650000,17700000,1
chr21,chr21,17650000,17700000,17700000,17750000,1
chr21,chr21,17650000,17700000,18150000,18200000,1
chr21,chr21,17700000,17750000,17650000,17700000,1
chr21,chr21,17700000,17750000,17700000,17750000,1
chr21,chr21,17700000,17750000,18150000,18200000,1
chr21,chr21,17700000,17750000,18500000,18550000,1
chr21,chr21,17700000,17750000,21050000,21100000,1
chr21,chr21,17750000,17800000,17750000,17800000,1
chr21,chr21,17750000,17800000,17800000,17850000,1
chr21,chr21,17800000,17850000,17750000,17800000,1
chr21,chr21,17800000,17850000,17800000,17850000,1
chr21,chr21,17850000,17900000,17850000,17900000,1
chr21,chr21,17900000,17950000,17900000,17950000,1
chr21,chr21,17900000,17950000,20550000,20600000,1
chr21,chr21,17900000,17950000,20650000,20700000,1
chr21,chr21,17950000,18000000,17950000,18000000,1
chr21,chr21,17950000,18000000,20550000,20600000,1
chr21,chr21,17950000,18000000,20850000,20900000,1
chr21,chr21,18000000,18050000,18000000,18050000,1
chr21,chr21,18000000,18050000,19150000,19200000,1
chr21,chr21,18000000,18050000,20400000,20450000,1
chr21,chr21,18000000,18050000,20550000,20600000,1
chr21,chr21,18000000,18050000,20800000,20850000,1
chr21,chr21,18050000,18100000,18050000,18100000,1
chr21,chr21,18050000,18100000,18750000,18800000,1
chr21,chr21,18050000,18100000,20800000,20850000,1
chr21,chr21,18050000,18100000,23050000,23100000,1
chr21,chr21,18050000,18100000,37600000,37650000,1
chr21,chr21,18100000,18150000,18100000,18150000,1
chr21,chr21,18150000,18200000,17650000,17700000,1
chr21,chr21,18150000,18200000,17700000,17750000,1
chr21,chr21,18150000,18200000,18150000,18200000,1
chr21,chr21,18150000,18200000,34100000,34150000,1
chr21,chr21,18200000,18250000,18200000,18250000,1
chr21,chr21,18250000,18300000,18250000,18300000,1
chr21,chr21,18300000,18350000,18300000,18350000,1
chr21,chr21,18300000,18350000,19750000,19800000,1
chr21,chr21,18300000,18350000,23950000,24000000,1
chr21,chr21,18300000,18350000,24400000,24450000,1
chr21,chr21,18300000,18350000,24650000,24700000,1
chr21,chr21,18300000,18350000,30250000,30300000,1
chr21,chr21,18350000,18400000,18350000,18400000,1
chr21,chr21,18350000,18400000,18400000,18450000,1
chr21,chr21,18350000,18400000,22250000,22300000,1
chr21,chr21,18350000,18400000,22350000,22400000,1
chr21,chr21,18350000,18400000,23600000,23650000,1
chr21,chr21,18400000,18450000,18350000,18400000,1
chr21,chr21,18400000,18450000,18400000,18450000,1
chr21,chr21,18400000,18450000,22250000,22300000,1
chr21,chr21,18450000,18500000,18450000,18500000,1
chr21,chr21,18500000,18550000,17700000,17750000,1
chr21,chr21,18500000,18550000,18500000,18550000,1
chr21,chr21,18500000,18550000,22900000,22950000,1
chr21,chr21,18550000,18600000,18550000,18600000,1
chr21,chr21,18550000,18600000,22850000,22900000,1
chr21,chr21,18600000,18650000,17500000,17550000,1
chr21,chr21,18600000,18650000,18600000,18650000,1
chr21,chr21,18600000,18650000,22050000,22100000,1
chr21,chr21,18600000,18650000,22100000,22150000,1
chr21,chr21,18600000,18650000,22900000,22950000,1
chr21,chr21,18650000,18700000,18650000,18700000,1
chr21,chr21,18650000,18700000,23250000,23300000,1
chr21,chr21,18650000,18700000,23550000,23600000,1
chr21,chr21,18650000,18700000,23600000,23650000,1
chr21,chr21,18700000,18750000,18700000,18750000,1
chr21,chr21,18700000,18750000,19200000,19250000,1
chr21,chr21,18700000,18750000,19450000,19500000,1
chr21,chr21,18700000,18750000,19700000,19750000,1
chr21,chr21,18700000,18750000,20000000,20050000,1
chr21,chr21,18700000,18750000,20150000,20200000,1
chr21,chr21,18700000,18750000,20250000,20300000,1
chr21,chr21,18750000,18800000,18050000,18100000,1
chr21,chr21,18750000,18800000,18750000,18800000,1
chr21,chr21,18750000,18800000,18800000,18850000,1
chr21,chr21,18750000,18800000,37600000,37650000,1
chr21,chr21,18800000,18850000,18750000,18800000,1
chr21,chr21,18800000,18850000,18800000,18850000,1
chr21,chr21,18850000,18900000,18850000,18900000,1
chr21,chr21,18850000,18900000,24900000,24950000,1
chr21,chr21,18900000,18950000,18900000,18950000,1
chr21,chr21,18950000,19000000,18950000,19000000,1
chr21,chr21,19000000,19050000,19000000,19050000,1
chr21,chr21,19000000,19050000,19050000,19100000,1
chr21,chr21,19050000,19100000,19000000,19050000,1
chr21,chr21,19050000,19100000,19050000,19100000,1
chr21,chr21,19100000,19150000,19100000,19150000,1
chr21,chr21,19150000,19200000,18000000,18050000,1
chr21,chr21,19150000,19200000,19150000,19200000,1
chr21,chr21,19150000,19200000,20400000,20450000,1
chr21,chr21,19200000,19250000,18700000,18750000,1
chr21,chr21,19200000,19250000,19200000,19250000,1
chr21,chr21,19200000,19250000,19450000,19500000,1
chr21,chr21,19200000,19250000,19700000,19750000,1
chr21,chr21,19200000,19250000,20250000,20300000,1
chr21,chr21,19200000,19250000,21350000,21400000,1
chr21,chr21,19250000,19300000,19250000,19300000,1
chr21,chr21,19250000,19300000,19500000,19550000,1
chr21,chr21,19250000,19300000,20150000,20200000,1
chr21,chr21,19250000,19300000,20200000,20250000,1
chr21,chr21,19250000,19300000,20250000,20300000,1
chr21,chr21,19300000,19350000,19300000,19350000,1
chr21,chr21,19300000,19350000,24300000,24350000,1
chr21,chr21,19300000,19350000,24750000,24800000,1
chr21,chr21,19350000,19400000,19350000,19400000,1
chr21,chr21,19350000,19400000,19400000,19450000,1
chr21,chr21,19350000,19400000,19500000,19550000,1
chr21,chr21,19350000,19400000,19600000,19650000,1
chr21,chr21,19400000,19450000,19350000,19400000,1
chr21,chr21,19400000,19450000,19400000,19450000,1
chr21,chr21,19400000,19450000,19500000,19550000,1
chr21,chr21,19400000,19450000,19550000,19600000,1
chr21,chr21,19400000,19450000,19600000,19650000,1
chr21,chr21,19400000,19450000,21350000,21400000,1
chr21,chr21,19450000,19500000,18700000,18750000,1
chr21,chr21,19450000,19500000,19200000,19250000,1
chr21,chr21,19450000,19500000,19450000,19500000,1
chr21,chr21,19450000,19500000,19550000,19600000,1
chr21,chr21,19450000,19500000,19600000,19650000,1
chr21,chr21,19450000,19500000,20250000,20300000,1
chr21,chr21,19450000,19500000,21350000,21400000,1
chr21,chr21,19500000,19550000,19250000,19300000,1
chr21,chr21,19500000,19550000,19350000,19400000,1
chr21,chr21,19500000,19550000,19400000,19450000,1
chr21,chr21,19500000,19550000,19500000,19550000,1
chr21,chr21,19500000,19550000,19550000,19600000,1
chr21,chr21,19500000,19550000,19600000,19650000,1
chr21,chr21,19500000,19550000,20200000,20250000,1
chr21,chr21,19500000,19550000,20250000,20300000,1
chr21,chr21,19500000,19550000,21350000,21400000,1
chr21,chr21,19550000,19600000,19400000,19450000,1
chr21,chr21,19550000,19600000,19450000,19500000,1
chr21,chr21,19550000,19600000,19500000,19550000,1
chr21,chr21,19550000,19600000,19550000,19600000,1
chr21,chr21,19550000,19600000,19600000,19650000,1
chr21,chr21,19550000,19600000,19650000,19700000,1
chr21,chr21,19550000,19600000,19800000,19850000,1
chr21,chr21,19550000,19600000,19850000,19900000,1
chr21,chr21,19550000,19600000,20300000,20350000,1
chr21,chr21,19550000,19600000,21350000,21400000,1
chr21,chr21,19600000,19650000,19350000,19400000,1
chr21,chr21,19600000,19650000,19400000,19450000,1
chr21,chr21,19600000,19650000,19450000,19500000,1
chr21,chr21,19600000,19650000,19500000,19550000,1
chr21,chr21,19600000,19650000,19550000,19600000,1
chr21,chr21,19600000,19650000,19600000,19650000,1
chr21,chr21,19600000,19650000,19800000,19850000,1
chr21,chr21,19600000,19650000,21350000,21400000,1
chr21,chr21,19650000,19700000,15800000,15850000,1
chr21,chr21,19650000,19700000,19550000,19600000,1
chr21,chr21,19650000,19700000,19650000,19700000,1
chr21,chr21,19650000,19700000,19800000,19850000,1
chr21,chr21,19650000,19700000,19850000,19900000,1
chr21,chr21,19650000,19700000,19950000,20000000,1
chr21,chr21,19650000,19700000,20300000,20350000,1
chr21,chr21,19650000,19700000,21350000,21400000,1
chr21,chr21,19700000,19750000,18700000,18750000,1
chr21,chr21,19700000,19750000,19200000,19250000,1
chr21,chr21,19700000,19750000,19700000,19750000,1
chr21,chr21,19700000,19750000,20000000,20050000,1
chr21,chr21,19700000,19750000,20150000,20200000,1
chr21,chr21,19700000,19750000,20250000,20300000,1
chr21,chr21,19750000,19800000,18300000,18350000,1
chr21,chr21,19750000,19800000,19750000,19800000,1
chr21,chr21,19750000,19800000,23900000,23950000,1
chr21,chr21,19750000,19800000,23950000,24000000,1
chr21,chr21,19800000,19850000,19550000,19600000,1
chr21,chr21,19800000,19850000,19600000,19650000,1
chr21,chr21,19800000,19850000,19650000,19700000,1
